,casos_2614857,casos_est_2614857,casos_est_min_2614857,casos_est_max_2614857,p_rt1_2614857,p_inc100k_2614857,temp_min_2614857,temp_max_2614857,umid_min_2614857,pressao_min_2614857,casos_2614709,casos_est_2614709,casos_est_min_2614709,casos_est_max_2614709,p_rt1_2614709,p_inc100k_2614709,temp_min_2614709,temp_max_2614709,umid_min_2614709,pressao_min_2614709,casos_2601805,casos_est_2601805,casos_est_min_2601805,casos_est_max_2601805,p_rt1_2601805,p_inc100k_2601805,temp_min_2601805,temp_max_2601805,umid_min_2601805,pressao_min_2601805,casos_2605608,casos_est_2605608,casos_est_min_2605608,casos_est_max_2605608,p_rt1_2605608,p_inc100k_2605608,temp_min_2605608,temp_max_2605608,umid_min_2605608,pressao_min_2605608,casos_2604007,casos_est_2604007,casos_est_min_2604007,casos_est_max_2604007,p_rt1_2604007,p_inc100k_2604007,temp_min_2604007,temp_max_2604007,umid_min_2604007,pressao_min_2604007,casos_2608453,casos_est_2608453,casos_est_min_2608453,casos_est_max_2608453,p_rt1_2608453,p_inc100k_2608453,temp_min_2608453,temp_max_2608453,umid_min_2608453,pressao_min_2608453,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,pressao_min_2611606,casos_2607950,casos_est_2607950,casos_est_min_2607950,casos_est_max_2607950,p_rt1_2607950,p_inc100k_2607950,temp_min_2607950,temp_max_2607950,umid_min_2607950,pressao_min_2607950,casos_2611408,casos_est_2611408,casos_est_min_2611408,casos_est_max_2611408,p_rt1_2611408,p_inc100k_2611408,temp_min_2611408,temp_max_2611408,umid_min_2611408,pressao_min_2611408,casos_2606200,casos_est_2606200,casos_est_min_2606200,casos_est_max_2606200,p_rt1_2606200,p_inc100k_2606200,temp_min_2606200,temp_max_2606200,umid_min_2606200,pressao_min_2606200,casos_2616183,casos_est_2616183,casos_est_min_2616183,casos_est_max_2616183,p_rt1_2616183,p_inc100k_2616183,temp_min_2616183,temp_max_2616183,umid_min_2616183,pressao_min_2616183,casos_2615508,casos_est_2615508,casos_est_min_2615508,casos_est_max_2615508,p_rt1_2615508,p_inc100k_2615508,temp_min_2615508,temp_max_2615508,umid_min_2615508,pressao_min_2615508,casos_2613800,casos_est_2613800,casos_est_min_2613800,casos_est_max_2613800,p_rt1_2613800,p_inc100k_2613800,temp_min_2613800,temp_max_2613800,umid_min_2613800,pressao_min_2613800
2014-10-05,0,0.0,0,0,0.5,0.0,22.0,29.0,62.857142857142854,883.5714285714286,0,0.0,0,0,0.5,0.0,22.0,29.0,62.857142857142854,883.5714285714286,0,0.0,0,0,0.5,0.0,19.857142857142858,31.285714285714285,41.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,31.285714285714285,41.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,28.857142857142858,63.57142857142857,882.7142857142857,0,0.0,0,0,0.5,0.0,19.857142857142858,31.285714285714285,41.57142857142857,1013.1428571428571,0,0.0,0,0.0,0.5,0.0,24.428571428571427,28.857142857142858,63.57142857142857,882.7142857142857,0,0.0,0,0,0.5,0.0,22.0,29.0,62.857142857142854,883.5714285714286,0,0.0,0,0,0.5,0.0,24.428571428571427,28.857142857142858,63.57142857142857,882.7142857142857,0,0.0,0,0,0.5,0.0,24.428571428571427,28.857142857142858,63.57142857142857,882.7142857142857,0,0.0,0,0,0.5,0.0,19.857142857142858,31.285714285714285,41.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,28.857142857142858,63.57142857142857,882.7142857142857,0,0.0,0,0,0.5,0.0,19.857142857142858,31.285714285714285,41.57142857142857,1013.1428571428571
2014-10-12,0,0.0,0,0,0.5,0.0,20.285714285714285,25.714285714285715,66.85714285714286,623.0,0,0.0,0,0,0.5,0.0,20.285714285714285,25.714285714285715,66.85714285714286,623.0,0,0.0,0,0,0.5,0.0,19.714285714285715,28.571428571428573,45.714285714285715,1013.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,28.571428571428573,45.714285714285715,1013.7142857142857,0,0.0,0,0,0.5,0.0,23.142857142857142,28.285714285714285,65.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,19.714285714285715,28.571428571428573,45.714285714285715,1013.7142857142857,0,0.0,0,0.0,0.5,0.0,23.142857142857142,28.285714285714285,65.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,20.285714285714285,25.714285714285715,66.85714285714286,623.0,0,0.0,0,0,0.5,0.0,23.142857142857142,28.285714285714285,65.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,23.142857142857142,28.285714285714285,65.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,19.714285714285715,28.571428571428573,45.714285714285715,1013.7142857142857,0,0.0,0,0,0.5,0.0,23.142857142857142,28.285714285714285,65.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,19.714285714285715,28.571428571428573,45.714285714285715,1013.7142857142857
2014-10-19,0,0.0,0,0,0.5,0.0,19.142857142857142,27.285714285714285,57.142857142857146,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,27.285714285714285,57.142857142857146,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.285714285714285,30.142857142857142,43.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,30.142857142857142,43.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,61.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,30.142857142857142,43.42857142857143,1014.2857142857143,0,0.0,0,0.0,0.5,0.0,24.714285714285715,28.571428571428573,61.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.142857142857142,27.285714285714285,57.142857142857146,1014.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,61.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,61.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,30.142857142857142,43.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,61.142857142857146,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,30.142857142857142,43.42857142857143,1014.2857142857143
2014-10-26,0,0.0,0,0,0.5,0.0,19.428571428571427,28.0,52.714285714285715,1013.0,0,0.0,0,0,0.5,0.0,19.428571428571427,28.0,52.714285714285715,1013.0,0,0.0,0,0,0.5,0.0,20.142857142857142,30.571428571428573,40.714285714285715,1012.4285714285714,0,0.0,0,0,0.5,0.0,20.142857142857142,30.571428571428573,40.714285714285715,1012.4285714285714,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,62.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,20.142857142857142,30.571428571428573,40.714285714285715,1012.4285714285714,0,0.0,0,0.0,0.5,0.0,24.714285714285715,28.571428571428573,62.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,19.428571428571427,28.0,52.714285714285715,1013.0,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,62.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,62.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,20.142857142857142,30.571428571428573,40.714285714285715,1012.4285714285714,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,62.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,20.142857142857142,30.571428571428573,40.714285714285715,1012.4285714285714
2014-11-02,0,0.0,0,0,0.5,0.0,22.0,30.142857142857142,52.142857142857146,1012.8571428571429,0,0.0,0,0,0.5,0.0,22.0,30.142857142857142,52.142857142857146,1012.8571428571429,0,0.0,0,0,0.5,0.0,20.142857142857142,31.428571428571427,37.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,20.142857142857142,31.428571428571427,37.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,62.285714285714285,882.0,0,0.0,0,0,0.5,0.0,20.142857142857142,31.428571428571427,37.57142857142857,1012.1428571428571,0,0.0,0,0.0,0.5,0.0,24.714285714285715,28.714285714285715,62.285714285714285,882.0,0,0.0,0,0,0.5,0.0,22.0,30.142857142857142,52.142857142857146,1012.8571428571429,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,62.285714285714285,882.0,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,62.285714285714285,882.0,0,0.0,0,0,0.5,0.0,20.142857142857142,31.428571428571427,37.57142857142857,1012.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,28.714285714285715,62.285714285714285,882.0,0,0.0,0,0,0.5,0.0,20.142857142857142,31.428571428571427,37.57142857142857,1012.1428571428571
2014-11-09,0,0.0,0,0,0.5,0.0,22.0,30.285714285714285,54.57142857142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,22.0,30.285714285714285,54.57142857142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,31.285714285714285,40.142857142857146,1012.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,31.285714285714285,40.142857142857146,1012.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,60.57142857142857,881.8571428571429,0,0.0,0,0,0.5,0.0,19.714285714285715,31.285714285714285,40.142857142857146,1012.2857142857143,0,0.0,0,0.0,0.5,0.0,23.285714285714285,28.714285714285715,60.57142857142857,881.8571428571429,0,0.0,0,0,0.5,0.0,22.0,30.285714285714285,54.57142857142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,60.57142857142857,881.8571428571429,1,1.0,1,1,0.963268,1.24914,23.285714285714285,28.714285714285715,60.57142857142857,881.8571428571429,0,0.0,0,0,0.5,0.0,19.714285714285715,31.285714285714285,40.142857142857146,1012.2857142857143,0,0.0,0,0,0.5,0.0,23.285714285714285,28.714285714285715,60.57142857142857,881.8571428571429,0,0.0,0,0,0.5,0.0,19.714285714285715,31.285714285714285,40.142857142857146,1012.2857142857143
2014-11-16,0,0.0,0,0,0.5,0.0,23.428571428571427,32.42857142857143,51.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.428571428571427,32.42857142857143,51.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,21.0,31.571428571428573,38.57142857142857,1009.7142857142857,0,0.0,0,0,0.5,0.0,21.0,31.571428571428573,38.57142857142857,1009.7142857142857,0,0.0,0,0,0.5,0.0,25.428571428571427,29.428571428571427,58.857142857142854,1009.5714285714286,0,0.0,0,0,0.5,0.0,21.0,31.571428571428573,38.57142857142857,1009.7142857142857,0,0.0,0,0.0,0.5,0.0,25.428571428571427,29.428571428571427,58.857142857142854,1009.5714285714286,0,0.0,0,0,0.5,0.0,23.428571428571427,32.42857142857143,51.0,1009.1428571428571,0,0.0,0,0,0.5,0.0,25.428571428571427,29.428571428571427,58.857142857142854,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.428571428571427,29.428571428571427,58.857142857142854,1009.5714285714286,0,0.0,0,0,0.5,0.0,21.0,31.571428571428573,38.57142857142857,1009.7142857142857,0,0.0,0,0,0.5,0.0,25.428571428571427,29.428571428571427,58.857142857142854,1009.5714285714286,0,0.0,0,0,0.5,0.0,21.0,31.571428571428573,38.57142857142857,1009.7142857142857
2014-11-23,0,0.0,0,0,0.5,0.0,22.571428571428573,31.142857142857142,52.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,31.142857142857142,52.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,30.428571428571427,40.57142857142857,750.0,0,0.0,0,0,0.5,0.0,21.285714285714285,30.428571428571427,40.57142857142857,750.0,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,58.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.285714285714285,30.428571428571427,40.57142857142857,750.0,0,0.0,0,0.0,0.5,0.0,25.0,29.714285714285715,58.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,31.142857142857142,52.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,58.42857142857143,1010.7142857142857,0,0.0,0,0,0.0,0.0,25.0,29.714285714285715,58.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.285714285714285,30.428571428571427,40.57142857142857,750.0,0,0.0,0,0,0.5,0.0,25.0,29.714285714285715,58.42857142857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.285714285714285,30.428571428571427,40.57142857142857,750.0
2014-11-30,0,0.0,0,0,0.5,0.0,21.714285714285715,30.428571428571427,51.285714285714285,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.714285714285715,30.428571428571427,51.285714285714285,1012.5714285714286,0,0.0,0,0,0.5,0.0,20.142857142857142,30.142857142857142,41.0,881.7142857142857,0,0.0,0,0,0.5,0.0,20.142857142857142,30.142857142857142,41.0,881.7142857142857,0,0.0,0,0,0.5,0.0,24.714285714285715,29.142857142857142,57.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.142857142857142,30.142857142857142,41.0,881.7142857142857,0,0.0,0,0.0,0.5,0.0,24.714285714285715,29.142857142857142,57.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.714285714285715,30.428571428571427,51.285714285714285,1012.5714285714286,0,0.0,0,0,0.5,0.0,24.714285714285715,29.142857142857142,57.42857142857143,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.714285714285715,29.142857142857142,57.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.142857142857142,30.142857142857142,41.0,881.7142857142857,0,0.0,0,0,0.5,0.0,24.714285714285715,29.142857142857142,57.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.142857142857142,30.142857142857142,41.0,881.7142857142857
2014-12-07,0,0.0,0,0,0.5,0.0,21.714285714285715,30.0,53.285714285714285,1011.8571428571429,0,0.0,0,0,0.5,0.0,21.714285714285715,30.0,53.285714285714285,1011.8571428571429,0,0.0,0,0,0.5,0.0,20.571428571428573,29.857142857142858,43.285714285714285,1011.2857142857143,0,0.0,0,0,0.5,0.0,20.571428571428573,29.857142857142858,43.285714285714285,1011.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.714285714285715,1011.0,0,0.0,0,0,0.5,0.0,20.571428571428573,29.857142857142858,43.285714285714285,1011.2857142857143,0,0.0,0,0.0,0.5,0.0,24.571428571428573,29.571428571428573,57.714285714285715,1011.0,0,0.0,0,0,0.5,0.0,21.714285714285715,30.0,53.285714285714285,1011.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.714285714285715,1011.0,0,0.0,0,0,0.0,0.0,24.571428571428573,29.571428571428573,57.714285714285715,1011.0,0,0.0,0,0,0.5,0.0,20.571428571428573,29.857142857142858,43.285714285714285,1011.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,29.571428571428573,57.714285714285715,1011.0,0,0.0,0,0,0.5,0.0,20.571428571428573,29.857142857142858,43.285714285714285,1011.2857142857143
2014-12-14,0,0.0,0,0,0.5,0.0,21.571428571428573,30.285714285714285,46.57142857142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,21.571428571428573,30.285714285714285,46.57142857142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,29.714285714285715,40.0,1011.0,0,0.0,0,0,0.5,0.0,20.285714285714285,29.714285714285715,40.0,1011.0,0,0.0,0,0,0.5,0.0,25.142857142857142,29.714285714285715,59.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,29.714285714285715,40.0,1011.0,0,0.0,0,0.0,0.5,0.0,25.142857142857142,29.714285714285715,59.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,21.571428571428573,30.285714285714285,46.57142857142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,25.142857142857142,29.714285714285715,59.714285714285715,1011.2857142857143,0,0.0,0,0,0.0,0.0,25.142857142857142,29.714285714285715,59.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,29.714285714285715,40.0,1011.0,0,0.0,0,0,0.5,0.0,25.142857142857142,29.714285714285715,59.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,29.714285714285715,40.0,1011.0
2014-12-21,0,0.0,0,0,0.5,0.0,22.142857142857142,30.0,51.57142857142857,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.142857142857142,30.0,51.57142857142857,1011.7142857142857,0,0.0,0,0,0.5,0.0,21.428571428571427,30.142857142857142,41.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,21.428571428571427,30.142857142857142,41.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,57.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.142857142857142,41.0,1011.7142857142857,0,0.0,0,0.0,0.5,0.0,25.285714285714285,30.0,57.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,22.142857142857142,30.0,51.57142857142857,1011.7142857142857,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,57.57142857142857,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.285714285714285,30.0,57.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.142857142857142,41.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,25.285714285714285,30.0,57.57142857142857,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.142857142857142,41.0,1011.7142857142857
2014-12-28,0,0.0,0,0,0.5,0.0,21.285714285714285,30.285714285714285,45.57142857142857,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.285714285714285,30.285714285714285,45.57142857142857,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.142857142857142,30.428571428571427,43.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,21.142857142857142,30.428571428571427,43.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,29.714285714285715,58.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,21.142857142857142,30.428571428571427,43.0,1012.4285714285714,0,0.0,0,0.0,0.5,0.0,25.142857142857142,29.714285714285715,58.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,21.285714285714285,30.285714285714285,45.57142857142857,1012.7142857142857,0,0.0,0,0,0.5,0.0,25.142857142857142,29.714285714285715,58.142857142857146,1012.0,0,0.0,0,0,0.0,0.0,25.142857142857142,29.714285714285715,58.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,21.142857142857142,30.428571428571427,43.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,25.142857142857142,29.714285714285715,58.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,21.142857142857142,30.428571428571427,43.0,1012.4285714285714
2015-01-04,0,0.0,0,0,0.5,0.0,21.714285714285715,30.714285714285715,43.857142857142854,1012.8571428571429,0,0.0,0,0,0.5,0.0,21.714285714285715,30.714285714285715,43.857142857142854,1012.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.42857142857143,1012.5714285714286,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.42857142857143,1012.5714285714286,0,0.0,0,0,0.5,0.0,24.142857142857142,29.857142857142858,57.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.42857142857143,1012.5714285714286,0,0.0,0,0.0,0.5,0.0,24.142857142857142,29.857142857142858,57.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,21.714285714285715,30.714285714285715,43.857142857142854,1012.8571428571429,0,0.0,0,0,0.5,0.0,24.142857142857142,29.857142857142858,57.285714285714285,1012.0,0,0.0,0,0,0.0,0.0,24.142857142857142,29.857142857142858,57.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.42857142857143,1012.5714285714286,0,0.0,0,0,0.5,0.0,24.142857142857142,29.857142857142858,57.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,20.714285714285715,30.285714285714285,43.42857142857143,1012.5714285714286
2015-01-11,0,0.0,0,0,0.5,0.0,21.857142857142858,30.285714285714285,43.714285714285715,1014.4285714285714,0,0.0,0,0,0.5,0.0,21.857142857142858,30.285714285714285,43.714285714285715,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.857142857142858,30.428571428571427,43.0,1012.8571428571429,0,0.0,0,0,0.5,0.0,20.857142857142858,30.428571428571427,43.0,1012.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,29.857142857142858,58.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,30.428571428571427,43.0,1012.8571428571429,0,0.0,0,0.0,0.5,0.0,25.285714285714285,29.857142857142858,58.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.857142857142858,30.285714285714285,43.714285714285715,1014.4285714285714,0,0.0,0,0,0.5,0.0,25.285714285714285,29.857142857142858,58.0,1013.1428571428571,0,0.0,0,0,0.0,0.0,25.285714285714285,29.857142857142858,58.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,30.428571428571427,43.0,1012.8571428571429,0,0.0,0,0,0.5,0.0,25.285714285714285,29.857142857142858,58.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,30.428571428571427,43.0,1012.8571428571429
2015-01-18,0,0.0,0,0,0.5,0.0,21.428571428571427,30.571428571428573,40.142857142857146,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.428571428571427,30.571428571428573,40.142857142857146,1013.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,30.571428571428573,41.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,20.857142857142858,30.571428571428573,41.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,25.428571428571427,30.0,56.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,30.571428571428573,41.285714285714285,1012.0,0,0.0,0,0.0,0.5,0.0,25.428571428571427,30.0,56.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.428571428571427,30.571428571428573,40.142857142857146,1013.7142857142857,0,0.0,0,0,0.5,0.0,25.428571428571427,30.0,56.142857142857146,1012.7142857142857,0,0.0,0,0,0.0,0.0,25.428571428571427,30.0,56.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,30.571428571428573,41.285714285714285,1012.0,0,0.0,0,0,0.5,0.0,25.428571428571427,30.0,56.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,30.571428571428573,41.285714285714285,1012.0
2015-01-25,0,0.0,0,0,0.5,0.0,22.0,30.285714285714285,50.857142857142854,1012.5714285714286,0,0.0,0,0,0.5,0.0,22.0,30.285714285714285,50.857142857142854,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.571428571428573,31.285714285714285,41.57142857142857,1011.2857142857143,0,0.0,0,0,0.5,0.0,21.571428571428573,31.285714285714285,41.57142857142857,1011.2857142857143,0,0.0,0,0,0.5,0.0,25.571428571428573,30.428571428571427,56.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,31.285714285714285,41.57142857142857,1011.2857142857143,0,0.0,0,0.0,0.5,0.0,25.571428571428573,30.428571428571427,56.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.0,30.285714285714285,50.857142857142854,1012.5714285714286,0,0.0,0,0,0.5,0.0,25.571428571428573,30.428571428571427,56.0,1011.7142857142857,0,0.0,0,0,0.0,0.0,25.571428571428573,30.428571428571427,56.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,31.285714285714285,41.57142857142857,1011.2857142857143,0,0.0,0,0,0.5,0.0,25.571428571428573,30.428571428571427,56.0,1011.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,31.285714285714285,41.57142857142857,1011.2857142857143
2015-02-01,0,0.0,0,0,0.5,0.0,21.571428571428573,30.285714285714285,45.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,21.571428571428573,30.285714285714285,45.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,53.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.42857142857143,1011.5714285714286,0,0.0,0,0.0,0.5,0.0,25.857142857142858,30.428571428571427,53.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.571428571428573,30.285714285714285,45.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,53.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.857142857142858,30.428571428571427,53.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,25.857142857142858,30.428571428571427,53.714285714285715,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,31.285714285714285,37.42857142857143,1011.5714285714286
2015-02-08,0,0.0,0,0,0.5,0.0,22.571428571428573,31.142857142857142,43.57142857142857,1011.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,31.142857142857142,43.57142857142857,1011.2857142857143,0,0.0,0,0,0.5,0.0,21.571428571428573,31.142857142857142,39.0,1010.8571428571429,0,0.0,0,0,0.5,0.0,21.571428571428573,31.142857142857142,39.0,1010.8571428571429,0,0.0,0,0,0.5,0.0,26.571428571428573,30.714285714285715,55.714285714285715,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,31.142857142857142,39.0,1010.8571428571429,0,0.0,0,0.0,0.5,0.0,26.571428571428573,30.714285714285715,55.714285714285715,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,31.142857142857142,43.57142857142857,1011.2857142857143,0,0.0,0,0,0.5,0.0,26.571428571428573,30.714285714285715,55.714285714285715,1010.7142857142857,0,0.0,0,0,0.0,0.0,26.571428571428573,30.714285714285715,55.714285714285715,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,31.142857142857142,39.0,1010.8571428571429,0,0.0,0,0,0.5,0.0,26.571428571428573,30.714285714285715,55.714285714285715,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,31.142857142857142,39.0,1010.8571428571429
