,casos_2516300,casos_est_2516300,casos_est_min_2516300,casos_est_max_2516300,p_rt1_2516300,p_inc100k_2516300,temp_min_2516300,temp_max_2516300,umid_min_2516300,pressao_min_2516300,casos_2512408,casos_est_2512408,casos_est_min_2512408,casos_est_max_2512408,p_rt1_2512408,p_inc100k_2512408,temp_min_2512408,temp_max_2512408,umid_min_2512408,pressao_min_2512408,casos_2510303,casos_est_2510303,casos_est_min_2510303,casos_est_max_2510303,p_rt1_2510303,p_inc100k_2510303,temp_min_2510303,temp_max_2510303,umid_min_2510303,pressao_min_2510303,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507,casos_2505105,casos_est_2505105,casos_est_min_2505105,casos_est_max_2505105,p_rt1_2505105,p_inc100k_2505105,temp_min_2505105,temp_max_2505105,umid_min_2505105,pressao_min_2505105,casos_2502151,casos_est_2502151,casos_est_min_2502151,casos_est_max_2502151,p_rt1_2502151,p_inc100k_2502151,temp_min_2502151,temp_max_2502151,umid_min_2502151,pressao_min_2502151
2017-04-16,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,23,23.0,23,23,0.6568758,2.813418,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,22.25644,29.811432,57.673126,0.9968644
2017-04-23,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,14,14.0,14,14,0.08477277,1.7125152,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,21.649313857142857,31.425594,47.07837057142857,0.9966407985714286
2017-04-30,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,10,10.0,10,10,0.026143925,1.2232251,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,22.04770757142857,31.39919585714286,45.28600285714286,0.9974770085714286
2017-05-07,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,17,17.0,17,17,0.57180005,2.0794828,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,22.04770757142857,31.39919585714286,45.28600285714286,0.9974770085714286
2017-05-14,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,23,23.0,23,23,0.93147916,2.813418,25.1956025,29.18513475,74.32945375,0.998581005,2,2.0,2,2,0.9779825,9.835743,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,22.04770757142857,31.39919585714286,45.28600285714286,0.9974770085714286
2017-05-21,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,28,28.0,28,28,0.9494748,3.4250305,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,22.334787666666667,31.956502333333333,44.33161316666667,0.9976172449999999
2017-05-28,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,31,31.0,31,31,0.88441145,3.791998,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,21.767229571428572,28.810429,60.49448857142857,0.9998718457142858
2017-06-04,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,34,34.0,34,34,0.8155225,4.1589656,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,21.320445,26.096476,71.58673800000001,1.0012528333333333
2017-06-11,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,25,25.0,25,25,0.24676311,3.0580628,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,21.320445,26.096476,71.58673800000001,1.0012528333333333
2017-06-18,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,23,23.0,23,23,0.16677622,2.813418,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,21.320445,26.096476,71.58673800000001,1.0012528333333333
2017-06-25,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,18,18.0,18,18,0.097544,2.2018054,25.1956025,29.18513475,74.32945375,0.998581005,1,1.0,1,1,0.9630892,4.9178715,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,21.320445,26.096476,71.58673800000001,1.0012528333333333
2017-07-02,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,19,19.0,19,19,0.2871866,2.3241277,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,20.12738,26.738495,64.491585,1.0025126
2017-07-09,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,17,17.0,17,17,0.3221658,2.0794828,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.72561657142857,24.99594114285714,68.68687871428571,1.0031893428571428
2017-07-16,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,12,12.0,12,12,0.13053676,1.4678701,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-07-23,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,22,22.0,22,22,0.81306285,2.6910954,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-07-30,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,23,23.0,23,23,0.8495755,2.813418,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-08-06,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,34,34.0,34,34,0.9724306,4.1589656,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-08-13,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,19,19.0,19,19,0.2004775,2.3241277,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-08-20,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,14,14.0,14,14,0.029054614,1.7125152,25.1956025,29.18513475,74.32945375,0.998581005,1,1.0,1,1,0.9632679,4.9178715,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-08-27,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,15,15.0,15,15,0.14285989,1.8348377,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.157318166666666,25.35131816666667,63.79829599999999,1.0030720333333334
2017-09-03,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,15,15.0,15,15,0.38900396,1.8348377,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,18.797882,29.694473000000002,38.060392,1.002323
2017-09-10,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.3586405,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,23.110671500000002,31.184281499999997,52.6850685,0.99582013,0,0.0,0,0,0.5,0.0,19.533630285714285,28.687268999999997,46.80309328571428,1.0006211942857142
2017-09-17,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.3998214,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,19.417374,28.590027,53.17017,1.0005367500000002,0,0.0,0,0,0.5,0.0,19.596147857142856,28.155059857142856,49.80461828571429,1.0015449428571428
2017-09-24,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.45776647,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,19.71872385714286,29.566689571428572,45.163559571428564,1.0004013428571428,0,0.0,0,0,0.5,0.0,19.590781142857143,29.172703285714285,43.50435685714286,1.000951857142857
2017-10-01,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.49542448,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,20.030344833333334,30.2215575,44.141955833333334,0.9988224966666667,0,0.0,0,0,0.5,0.0,19.96981316666667,29.641403166666667,43.67022133333333,0.99936121
2017-10-08,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,15,15.0,15,15,0.6451795,1.8348377,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,20.030344833333334,30.2215575,44.141955833333334,0.9988224966666667,0,0.0,0,0,0.5,0.0,20.383872,30.716544,38.64022957142857,0.9987457457142856
2017-10-15,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,15,15.0,15,15,0.6097968,1.8348377,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,20.030344833333334,30.2215575,44.141955833333334,0.9988224966666667,0,0.0,0,0,0.5,0.0,20.035278428571427,31.004708714285716,39.72354514285714,0.9979919171428572
2017-10-22,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.40595296,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,20.030344833333334,30.2215575,44.141955833333334,0.9988224966666667,0,0.0,0,0,0.5,0.0,20.035278428571427,31.004708714285716,39.72354514285714,0.9979919171428572
2017-10-29,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,11,11.0,11,11,0.26343688,1.3455477,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,20.030344833333334,30.2215575,44.141955833333334,0.9988224966666667,0,0.0,0,0,0.5,0.0,20.035278428571427,31.004708714285716,39.72354514285714,0.9979919171428572
2017-11-05,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,6,6.0,6,6,0.054986358,0.73393506,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,21.769485500000002,31.809486500000002,40.87281975,0.99781957,0,0.0,0,0,0.5,0.0,21.393546999999998,32.06018075,38.3785245,0.997650955
2017-11-12,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,12,12.0,12,12,0.62539,1.4678701,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,21.02706914285714,31.108293857142858,43.990524428571426,0.9956986157142858,1,1.0,1,1,0.9632679,14.013453,20.98124914285714,32.16390942857142,37.767996,0.9953061157142857
2017-11-19,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,18,18.0,18,18,0.94673514,2.2018054,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.840037,31.369670000000003,41.062717666666664,0.9957549133333332
2017-11-26,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,9,9.0,9,9,0.26972148,1.1009027,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.840037,31.369670000000003,41.062717666666664,0.9957549133333332
2017-12-03,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.47327065,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.840037,31.369670000000003,41.062717666666664,0.9957549133333332
2017-12-10,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,13,13.0,13,13,0.54255646,1.5901927,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.840037,31.369670000000003,41.062717666666664,0.9957549133333332
2017-12-17,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,17,17.0,17,17,0.80277306,2.0794828,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.287185,31.6377415,42.678846,0.99823058
2017-12-24,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,3,3.0,3,3,0.0033452066,0.36696753,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.27500685714286,30.833225857142857,45.535824285714284,0.9975270528571428
2017-12-31,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,12,12.0,12,12,0.49622196,1.4678701,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-01-07,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,21,21.0,21,21,0.9773404,2.5687728,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-01-14,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,6,6.0,6,6,0.07470564,0.73393506,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-01-21,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,5,5.0,5,5,0.021948172,0.61161256,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-01-28,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,8,8.0,8,8,0.33262736,0.9785801,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-02-04,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,2,2.0,2,2,0.042382438,0.24464503,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-02-11,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,8,8.0,8,8,0.7361358,0.9785801,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-02-18,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,5,5.0,5,5,0.46901745,0.61161256,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.131337666666667,28.800557666666666,61.686608666666665,0.9971619666666666
2018-02-25,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,9,9.0,9,9,0.80278945,1.1009027,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.095655285714287,31.151183857142858,48.86713142857143,0.9958890414285715
2018-03-04,2,2.0,2,2,0.9779825,11.743292,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,2,2.0,2,2,0.050880123,0.24464503,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.079956,30.657999666666665,49.692330166666665,0.99707955
2018-03-11,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,10,10.0,10,10,0.83014476,1.2232251,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.1827,31.998922857142855,45.324859714285715,0.9967873528571428
2018-03-18,2,2.0,2,2,0.77544796,11.743292,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,1,1.0,1,1,0.018516965,0.122322515,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.418090749999998,33.22042075,37.230504249999996,0.99683968
2018-03-25,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,5,5.0,5,5,0.43687668,0.61161256,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.418090749999998,33.22042075,37.230504249999996,0.99683968
2018-04-01,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.5,0.0,20.8842925,31.689751,38.73927725,0.9980079525,4,4.0,4,4,0.4432801,0.48929006,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.418090749999998,33.22042075,37.230504249999996,0.99683968
2018-04-15,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.5,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,7,7.0,7,7,0.59155715,0.8562576,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,21.515694857142858,27.785225999999998,67.236031,0.9983350128571429
