,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2311702,casos_est_2311702,casos_est_min_2311702,casos_est_max_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,pressao_min_2311702,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2306306,casos_est_2306306,casos_est_min_2306306,casos_est_max_2306306,p_rt1_2306306,p_inc100k_2306306,temp_min_2306306,temp_max_2306306,umid_min_2306306,pressao_min_2306306
2019-08-11,155,155.0,155,155,0.014930007,5.769348,23.285714285714285,26.142857142857142,67.68776642857144,1016.1428571428571,0,0.0,0,0,0.0,0.0,23.285714285714285,26.142857142857142,67.68776642857144,1016.1428571428571,3,3.0,3,3,0.42029327,1.3074288,23.285714285714285,26.142857142857142,67.68776642857144,1016.1428571428571,0,0.0,0,0,0.0,0.0,23.285714285714285,26.142857142857142,67.68776642857144,1016.1428571428571
2019-08-18,140,140.0,140,140,0.016971655,5.2110243,24.285714285714285,26.857142857142858,70.73135642857143,1014.4285714285714,0,0.0,0,0,0.0,0.0,24.285714285714285,26.857142857142858,70.73135642857143,1014.4285714285714,4,4.0,4,4,0.551079,1.7432384,24.285714285714285,26.857142857142858,70.73135642857143,1014.4285714285714,0,0.0,0,0,0.0,0.0,24.285714285714285,26.857142857142858,70.73135642857143,1014.4285714285714
2019-08-25,148,148.0,148,148,0.272054,5.508797,24.428571428571427,26.714285714285715,69.01269285714287,1015.0,0,0.0,0,0,0.0,0.0,24.428571428571427,26.714285714285715,69.01269285714287,1015.0,3,3.0,3,3,0.39208004,1.3074288,24.428571428571427,26.714285714285715,69.01269285714287,1015.0,0,0.0,0,0,0.0,0.0,24.428571428571427,26.714285714285715,69.01269285714287,1015.0
2019-09-01,133,133.0,133,133,0.20350283,4.950473,24.571428571428573,26.571428571428573,67.12967714285715,1014.2857142857143,0,0.0,0,0,0.0,0.0,24.571428571428573,26.571428571428573,67.12967714285715,1014.2857142857143,4,4.0,4,4,0.56986666,1.7432384,24.571428571428573,26.571428571428573,67.12967714285715,1014.2857142857143,0,0.0,0,0,0.0,0.0,24.571428571428573,26.571428571428573,67.12967714285715,1014.2857142857143
2019-09-08,128,128.0,128,128,0.21025838,4.7643647,25.0,27.0,68.49870214285714,1013.7142857142857,0,0.0,0,0,0.0,0.0,25.0,27.0,68.49870214285714,1013.7142857142857,3,3.0,3,3,0.4203824,1.3074288,25.0,27.0,68.49870214285714,1013.7142857142857,0,0.0,0,0,0.0,0.0,25.0,27.0,68.49870214285714,1013.7142857142857
2019-09-15,144,144.0,144,144,0.6863967,5.3599105,24.857142857142858,27.0,70.20509857142858,1013.2857142857143,0,0.0,0,0,0.0,0.0,24.857142857142858,27.0,70.20509857142858,1013.2857142857143,3,3.0,3,3,0.4266227,1.3074288,24.857142857142858,27.0,70.20509857142858,1013.2857142857143,1,1.0,1,1,0.9630882,1.8844103,24.857142857142858,27.0,70.20509857142858,1013.2857142857143
2019-09-22,125,125.0,125,125,0.2988088,4.6527,25.142857142857142,26.857142857142858,70.28637142857143,1011.8571428571429,0,0.0,0,0,0.0,0.0,25.142857142857142,26.857142857142858,70.28637142857143,1011.8571428571429,5,5.0,5,5,0.727989,2.179048,25.142857142857142,26.857142857142858,70.28637142857143,1011.8571428571429,0,0.0,0,0,0.0,0.0,25.142857142857142,26.857142857142858,70.28637142857143,1011.8571428571429
2019-09-29,116,116.0,116,116,0.14313206,4.3177056,25.571428571428573,26.714285714285715,70.26575285714286,1013.1428571428571,0,0.0,0,0,0.0,0.0,25.571428571428573,26.714285714285715,70.26575285714286,1013.1428571428571,0,0.0,0,0,0.0,0.0,25.571428571428573,26.714285714285715,70.26575285714286,1013.1428571428571,0,0.0,0,0,0.0,0.0,25.571428571428573,26.714285714285715,70.26575285714286,1013.1428571428571
2019-10-06,70,70.0,70,70,4.4938464e-05,2.6055121,24.714285714285715,26.857142857142858,69.639638,1011.0,0,0.0,0,0,0.0,0.0,24.714285714285715,26.857142857142858,69.639638,1011.0,2,2.0,2,2,0.3111596,0.8716192,24.714285714285715,26.857142857142858,69.639638,1011.0,1,1.0,1,1,0.8145292,1.8844103,24.714285714285715,26.857142857142858,69.639638,1011.0
2019-10-13,78,78.0,78,78,0.018984316,2.9032848,25.428571428571427,27.0,66.735489,1011.2857142857143,1,1.0,1,1,0.9632679,5.4392166,25.428571428571427,27.0,66.735489,1011.2857142857143,0,0.0,0,0,0.0,0.0,25.428571428571427,27.0,66.735489,1011.2857142857143,0,0.0,0,0,0.0,0.0,25.428571428571427,27.0,66.735489,1011.2857142857143
2019-10-20,98,98.0,98,98,0.7787705,3.647717,25.571428571428573,27.285714285714285,71.577029,1011.5714285714286,1,1.0,1,1,0.8145292,5.4392166,25.571428571428573,27.285714285714285,71.577029,1011.5714285714286,2,2.0,2,2,0.69921935,0.8716192,25.571428571428573,27.285714285714285,71.577029,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.571428571428573,27.285714285714285,71.577029,1011.5714285714286
2019-10-27,103,103.0,103,103,0.9163473,3.8338249,25.714285714285715,27.428571428571427,69.32734714285714,1010.8571428571429,0,0.0,0,0,0.0,0.0,25.714285714285715,27.428571428571427,69.32734714285714,1010.8571428571429,0,0.0,0,0,0.0,0.0,25.714285714285715,27.428571428571427,69.32734714285714,1010.8571428571429,1,1.0,1,1,0.81445366,1.8844103,25.714285714285715,27.428571428571427,69.32734714285714,1010.8571428571429
2019-11-03,105,105.0,105,105,0.80627006,3.9082682,25.571428571428573,27.142857142857142,68.08163257142857,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.571428571428573,27.142857142857142,68.08163257142857,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.571428571428573,27.142857142857142,68.08163257142857,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.571428571428573,27.142857142857142,68.08163257142857,1010.5714285714286
2019-11-10,86,86.0,86,86,0.1620235,3.2010577,26.0,27.0,73.43699571428571,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.0,27.0,73.43699571428571,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.0,27.0,73.43699571428571,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.0,27.0,73.43699571428571,1009.5714285714286
2019-11-17,86,86.0,86,86,0.18926571,3.2010577,26.0,27.0,72.22691857142857,1008.4285714285714,0,0.0,0,0,0.0,0.0,26.0,27.0,72.22691857142857,1008.4285714285714,1,1.0,1,1,0.8936361,0.4358096,26.0,27.0,72.22691857142857,1008.4285714285714,0,0.0,0,0,0.0,0.0,26.0,27.0,72.22691857142857,1008.4285714285714
2019-11-24,77,77.0,77,77,0.1445012,2.8660634,26.142857142857142,27.428571428571427,72.93766228571428,1009.5714285714286,1,1.0,1,1,0.96022433,5.4392166,26.142857142857142,27.428571428571427,72.93766228571428,1009.5714285714286,3,3.0,3,3,0.96096337,1.3074288,26.142857142857142,27.428571428571427,72.93766228571428,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.142857142857142,27.428571428571427,72.93766228571428,1009.5714285714286
2019-12-01,104,104.0,104,104,0.9111115,3.8710465,26.714285714285715,27.428571428571427,74.22212571428572,1009.8571428571429,0,0.0,0,0,0.0,0.0,26.714285714285715,27.428571428571427,74.22212571428572,1009.8571428571429,1,1.0,1,1,0.4416229,0.4358096,26.714285714285715,27.428571428571427,74.22212571428572,1009.8571428571429,0,0.0,0,0,0.0,0.0,26.714285714285715,27.428571428571427,74.22212571428572,1009.8571428571429
2019-12-08,89,89.0,89,89,0.57141215,3.3127224,26.285714285714285,27.285714285714285,73.48459857142858,1010.0,0,0.0,0,0,0.0,0.0,26.285714285714285,27.285714285714285,73.48459857142858,1010.0,0,0.0,0,0,0.0,0.0,26.285714285714285,27.285714285714285,73.48459857142858,1010.0,0,0.0,0,0,0.0,0.0,26.285714285714285,27.285714285714285,73.48459857142858,1010.0
2019-12-15,85,85.0,85,85,0.31755972,3.163836,26.571428571428573,27.714285714285715,70.53386428571429,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.571428571428573,27.714285714285715,70.53386428571429,1009.5714285714286,1,1.0,1,1,0.4254801,0.4358096,26.571428571428573,27.714285714285715,70.53386428571429,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.571428571428573,27.714285714285715,70.53386428571429,1009.5714285714286
2019-12-22,68,68.0,68,68,0.042951588,2.5310688,26.571428571428573,27.857142857142858,69.87824085714286,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.571428571428573,27.857142857142858,69.87824085714286,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.571428571428573,27.857142857142858,69.87824085714286,1009.5714285714286,1,1.0,1,1,0.9632679,1.8844103,26.571428571428573,27.857142857142858,69.87824085714286,1009.5714285714286
2019-12-29,75,75.0,75,75,0.28988364,2.79162,27.0,27.857142857142858,72.42172485714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,27.0,27.857142857142858,72.42172485714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,27.0,27.857142857142858,72.42172485714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,27.0,27.857142857142858,72.42172485714285,1009.5714285714286
2020-01-05,157,157.0,157,157,0.9999998,5.8437915,25.5,29.666666666666668,65.20766400000001,1009.1666666666666,1,1.0,1,1,0.9631786,5.4392166,25.5,29.666666666666668,65.20766400000001,1009.1666666666666,2,2.0,2,2,0.92070407,0.8716192,25.5,29.666666666666668,65.20766400000001,1009.1666666666666,0,0.0,0,0,0.0,0.0,25.5,29.666666666666668,65.20766400000001,1009.1666666666666
2020-01-12,226,226.0,226,226,1.0,8.412082,25.714285714285715,30.0,64.21673799999999,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.714285714285715,30.0,64.21673799999999,1009.8571428571429,1,1.0,1,1,0.6633942,0.4358096,25.714285714285715,30.0,64.21673799999999,1009.8571428571429,2,2.0,2,2,0.921898,3.7688205,25.714285714285715,30.0,64.21673799999999,1009.8571428571429
2020-01-19,243,243.0,243,243,0.99999756,9.044849,26.142857142857142,30.714285714285715,63.54866271428572,1009.8571428571429,1,1.0,1,1,0.730556,5.4392166,26.142857142857142,30.714285714285715,63.54866271428572,1009.8571428571429,3,3.0,3,3,0.8389554,1.3074288,26.142857142857142,30.714285714285715,63.54866271428572,1009.8571428571429,0,0.0,0,0,0.0,0.0,26.142857142857142,30.714285714285715,63.54866271428572,1009.8571428571429
2020-01-26,290,290.0,290,290,0.9999067,10.794264,27.0,31.428571428571427,59.679899999999996,1008.4285714285714,0,0.0,0,0,0.0,0.0,27.0,31.428571428571427,59.679899999999996,1008.4285714285714,5,5.0,5,5,0.9024874,2.179048,27.0,31.428571428571427,59.679899999999996,1008.4285714285714,0,0.0,0,0,0.0,0.0,27.0,31.428571428571427,59.679899999999996,1008.4285714285714
2020-02-02,399,399.0,399,399,1.0,14.8514185,24.714285714285715,30.428571428571427,61.60537442857143,1010.2857142857143,0,0.0,0,0,0.0,0.0,24.714285714285715,30.428571428571427,61.60537442857143,1010.2857142857143,6,6.0,6,6,0.84750533,2.6148577,24.714285714285715,30.428571428571427,61.60537442857143,1010.2857142857143,1,1.0,1,1,0.6886934,1.8844103,24.714285714285715,30.428571428571427,61.60537442857143,1010.2857142857143
2020-02-09,527,527.0,527,527,1.0,19.615784,25.142857142857142,28.285714285714285,74.75470742857144,1010.5714285714286,1,1.0,1,1,0.81203085,5.4392166,25.142857142857142,28.285714285714285,74.75470742857144,1010.5714285714286,10,10.0,10,10,0.9215712,4.358096,25.142857142857142,28.285714285714285,74.75470742857144,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.142857142857142,28.285714285714285,74.75470742857144,1010.5714285714286
2020-02-16,590,590.0,590,590,1.0,21.960745,26.0,27.571428571428573,76.49096471428571,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.0,27.571428571428573,76.49096471428571,1010.4285714285714,18,18.0,18,18,0.98733485,7.844573,26.0,27.571428571428573,76.49096471428571,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.0,27.571428571428573,76.49096471428571,1010.4285714285714
2020-02-23,814,814.0,814,814,1.0,30.298384,24.571428571428573,27.0,81.55459471428571,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.571428571428573,27.0,81.55459471428571,1009.2857142857143,19,19.0,19,19,0.9289415,8.280382,24.571428571428573,27.0,81.55459471428571,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.571428571428573,27.0,81.55459471428571,1009.2857142857143
2020-03-01,727,727.0,727,727,0.9978949,27.060104,25.857142857142858,29.285714285714285,72.354828,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.857142857142858,29.285714285714285,72.354828,1009.8571428571429,18,18.0,18,18,0.6680656,7.844573,25.857142857142858,29.285714285714285,72.354828,1009.8571428571429,4,4.0,4,4,0.99027485,7.537641,25.857142857142858,29.285714285714285,72.354828,1009.8571428571429
2020-03-08,771,771.0,771,771,0.9258127,28.697855,25.428571428571427,29.428571428571427,69.76585914285714,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.428571428571427,29.428571428571427,69.76585914285714,1009.5714285714286,13,13.0,13,13,0.20104894,5.665525,25.428571428571427,29.428571428571427,69.76585914285714,1009.5714285714286,1,1.0,1,1,0.49096575,1.8844103,25.428571428571427,29.428571428571427,69.76585914285714,1009.5714285714286
2020-03-15,417,417.0,417,417,0.0,15.521408,24.428571428571427,28.714285714285715,74.20188585714286,1009.0,0,0.0,0,0,0.0,0.0,24.428571428571427,28.714285714285715,74.20188585714286,1009.0,4,4.0,4,4,0.0020335403,1.7432384,24.428571428571427,28.714285714285715,74.20188585714286,1009.0,0,0.0,0,0,0.0,0.0,24.428571428571427,28.714285714285715,74.20188585714286,1009.0
2020-03-22,297,297.0,297,297,0.0,11.054815,25.285714285714285,31.285714285714285,62.36196914285715,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.285714285714285,31.285714285714285,62.36196914285715,1009.5714285714286,4,4.0,4,4,0.019098544,1.7432384,25.285714285714285,31.285714285714285,62.36196914285715,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.285714285714285,31.285714285714285,62.36196914285715,1009.5714285714286
2020-03-29,393,393.0,393,393,0.0006074934,14.628089,25.857142857142858,31.571428571428573,59.95932071428571,1008.7142857142857,0,0.0,0,0,0.0,0.0,25.857142857142858,31.571428571428573,59.95932071428571,1008.7142857142857,3,3.0,3,3,0.09296515,1.3074288,25.857142857142858,31.571428571428573,59.95932071428571,1008.7142857142857,0,0.0,0,0,0.0,0.0,25.857142857142858,31.571428571428573,59.95932071428571,1008.7142857142857
2020-04-05,411,411.0,411,411,0.8517171,15.298078,25.428571428571427,30.571428571428573,67.93257357142856,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.428571428571427,30.571428571428573,67.93257357142856,1008.2857142857143,5,5.0,5,5,0.5888836,2.179048,25.428571428571427,30.571428571428573,67.93257357142856,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.428571428571427,30.571428571428573,67.93257357142856,1008.2857142857143
2020-04-12,535,535.0,535,535,0.99999976,19.913557,25.571428571428573,31.571428571428573,62.81219957142857,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.571428571428573,31.571428571428573,62.81219957142857,1009.2857142857143,10,10.0,10,10,0.94690025,4.358096,25.571428571428573,31.571428571428573,62.81219957142857,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.571428571428573,31.571428571428573,62.81219957142857,1009.2857142857143
2020-04-19,593,593.0,593,593,0.9999993,22.072409,24.571428571428573,30.857142857142858,62.585585428571434,1010.0,0,0.0,0,0,0.0,0.0,24.571428571428573,30.857142857142858,62.585585428571434,1010.0,12,12.0,12,12,0.927313,5.2297153,24.571428571428573,30.857142857142858,62.585585428571434,1010.0,0,0.0,0,0,0.0,0.0,24.571428571428573,30.857142857142858,62.585585428571434,1010.0
2020-04-26,570,570.0,570,570,0.9667533,21.216312,24.285714285714285,30.142857142857142,65.893398,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,30.142857142857142,65.893398,1009.7142857142857,6,6.0,6,6,0.24067196,2.6148577,24.285714285714285,30.142857142857142,65.893398,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,30.142857142857142,65.893398,1009.7142857142857
2020-05-03,465,465.0,465,465,0.0028741234,17.308044,24.714285714285715,30.857142857142858,62.85554628571429,1010.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,30.857142857142858,62.85554628571429,1010.8571428571429,3,3.0,3,3,0.03097556,1.3074288,24.714285714285715,30.857142857142858,62.85554628571429,1010.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,30.857142857142858,62.85554628571429,1010.8571428571429
2020-05-10,359,359.0,359,359,2.258446e-09,13.362555,25.0,31.571428571428573,55.93500228571429,1010.4285714285714,1,1.0,1,1,0.9632679,5.4392166,25.0,31.571428571428573,55.93500228571429,1010.4285714285714,2,2.0,2,2,0.041993007,0.8716192,25.0,31.571428571428573,55.93500228571429,1010.4285714285714,0,0.0,0,0,0.0,0.0,25.0,31.571428571428573,55.93500228571429,1010.4285714285714
2020-05-17,331,331.0,331,331,1.3983171e-06,12.32035,24.571428571428573,30.0,63.69665514285714,1011.0,1,1.0,1,1,0.8145292,5.4392166,24.571428571428573,30.0,63.69665514285714,1011.0,8,8.0,8,8,0.86790735,3.486477,24.571428571428573,30.0,63.69665514285714,1011.0,0,0.0,0,0,0.0,0.0,24.571428571428573,30.0,63.69665514285714,1011.0
2020-05-24,285,285.0,285,285,5.6254106e-05,10.608156,25.0,31.0,61.906774,1011.2857142857143,0,0.0,0,0,0.0,0.0,25.0,31.0,61.906774,1011.2857142857143,0,0.0,0,0,0.0,0.0,25.0,31.0,61.906774,1011.2857142857143,0,0.0,0,0,0.0,0.0,25.0,31.0,61.906774,1011.2857142857143
2020-05-31,357,357.0,357,357,0.8001261,13.288112,24.714285714285715,30.714285714285715,60.97652085714286,1011.2857142857143,0,0.0,0,0,0.0,0.0,24.714285714285715,30.714285714285715,60.97652085714286,1011.2857142857143,5,5.0,5,5,0.61780083,2.179048,24.714285714285715,30.714285714285715,60.97652085714286,1011.2857142857143,0,0.0,0,0,0.0,0.0,24.714285714285715,30.714285714285715,60.97652085714286,1011.2857142857143
2020-06-07,373,373.0,373,373,0.9739994,13.883657,24.857142857142858,30.714285714285715,60.56615800000001,1012.0,0,0.0,0,0,0.0,0.0,24.857142857142858,30.714285714285715,60.56615800000001,1012.0,6,6.0,6,6,0.79323685,2.6148577,24.857142857142858,30.714285714285715,60.56615800000001,1012.0,0,0.0,0,0,0.0,0.0,24.857142857142858,30.714285714285715,60.56615800000001,1012.0
2020-06-14,424,424.0,424,424,0.9980664,15.781959,24.142857142857142,28.857142857142858,67.09830785714286,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.142857142857142,28.857142857142858,67.09830785714286,1011.5714285714286,5,5.0,5,5,0.61472565,2.179048,24.142857142857142,28.857142857142858,67.09830785714286,1011.5714285714286,1,1.0,1,1,0.9632679,1.8844103,24.142857142857142,28.857142857142858,67.09830785714286,1011.5714285714286
2020-06-21,492,492.0,492,492,0.9999132,18.313028,24.0,30.285714285714285,58.070083714285715,1012.0,1,1.0,1,1,0.96022433,5.4392166,24.0,30.285714285714285,58.070083714285715,1012.0,2,2.0,2,2,0.11198753,0.8716192,24.0,30.285714285714285,58.070083714285715,1012.0,0,0.0,0,0,0.0,0.0,24.0,30.285714285714285,58.070083714285715,1012.0
2020-06-28,491,491.0,491,491,0.98476166,18.275806,24.571428571428573,29.714285714285715,55.52523871428571,1010.5714285714286,1,1.0,1,1,0.81445277,5.4392166,24.571428571428573,29.714285714285715,55.52523871428571,1010.5714285714286,4,4.0,4,4,0.43987116,1.7432384,24.571428571428573,29.714285714285715,55.52523871428571,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,29.714285714285715,55.52523871428571,1010.5714285714286
2020-07-05,425,425.0,425,425,0.10457955,15.8191805,25.0,30.142857142857142,55.242260571428574,1010.7142857142857,1,1.0,1,1,0.6177498,5.4392166,25.0,30.142857142857142,55.242260571428574,1010.7142857142857,5,5.0,5,5,0.69355255,2.179048,25.0,30.142857142857142,55.242260571428574,1010.7142857142857,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,55.242260571428574,1010.7142857142857
2020-07-12,383,383.0,383,383,0.002932986,14.255873,23.857142857142858,28.714285714285715,64.09809328571428,1011.7142857142857,3,3.0,3,3,0.86735874,16.31765,23.857142857142858,28.714285714285715,64.09809328571428,1011.7142857142857,5,5.0,5,5,0.65671307,2.179048,23.857142857142858,28.714285714285715,64.09809328571428,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.857142857142858,28.714285714285715,64.09809328571428,1011.7142857142857
2020-07-19,304,304.0,304,304,2.9973635e-06,11.315367,23.714285714285715,30.428571428571427,50.19421885714286,1012.1428571428571,6,6.0,6,6,0.9528872,32.6353,23.714285714285715,30.428571428571427,50.19421885714286,1012.1428571428571,3,3.0,3,3,0.28443095,1.3074288,23.714285714285715,30.428571428571427,50.19421885714286,1012.1428571428571,0,0.0,0,0,0.0,0.0,23.714285714285715,30.428571428571427,50.19421885714286,1012.1428571428571
2020-07-26,277,277.0,277,277,8.1327154e-05,10.310384,23.857142857142858,30.428571428571427,50.33424985714286,1010.8571428571429,14,14.0,14,14,0.9952918,76.14903,23.857142857142858,30.428571428571427,50.33424985714286,1010.8571428571429,0,0.0,0,0,0.0,0.0,23.857142857142858,30.428571428571427,50.33424985714286,1010.8571428571429,1,1.0,1,1,0.9631786,1.8844103,23.857142857142858,30.428571428571427,50.33424985714286,1010.8571428571429
2020-08-02,236,236.0,236,236,0.00020866265,8.784298,23.571428571428573,30.428571428571427,50.023369714285714,1012.0,17,17.0,17,17,0.9764066,92.46668,23.571428571428573,30.428571428571427,50.023369714285714,1012.0,3,3.0,3,3,0.5253829,1.3074288,23.571428571428573,30.428571428571427,50.023369714285714,1012.0,0,0.0,0,0,0.0,0.0,23.571428571428573,30.428571428571427,50.023369714285714,1012.0
2020-08-09,248,248.0,248,248,0.10114676,9.230957,23.285714285714285,31.285714285714285,43.27634857142857,1013.0,22,22.0,22,22,0.9502572,119.662766,23.285714285714285,31.285714285714285,43.27634857142857,1013.0,2,2.0,2,2,0.5334115,0.8716192,23.285714285714285,31.285714285714285,43.27634857142857,1013.0,0,0.0,0,0,0.0,0.0,23.285714285714285,31.285714285714285,43.27634857142857,1013.0
2020-08-16,253,253.0,253,253,0.4997695,9.417065,24.142857142857142,30.428571428571427,49.336819142857145,1009.7142857142857,5,5.0,5,5,0.005624719,27.196083,24.142857142857142,30.428571428571427,49.336819142857145,1009.7142857142857,4,4.0,4,4,0.8004534,1.7432384,24.142857142857142,30.428571428571427,49.336819142857145,1009.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,30.428571428571427,49.336819142857145,1009.7142857142857
2020-08-23,207,207.0,207,207,0.037481673,7.704871,24.571428571428573,30.285714285714285,52.760268571428576,1010.0,2,2.0,2,2,0.00026089515,10.878433,24.571428571428573,30.285714285714285,52.760268571428576,1010.0,1,1.0,1,1,0.16961753,0.4358096,24.571428571428573,30.285714285714285,52.760268571428576,1010.0,0,0.0,0,0,0.0,0.0,24.571428571428573,30.285714285714285,52.760268571428576,1010.0
2020-08-30,153,153.0,153,153,2.0212321e-05,5.694905,24.571428571428573,30.285714285714285,54.29938257142857,1010.4285714285714,4,4.0,4,4,0.073041625,21.756866,24.571428571428573,30.285714285714285,54.29938257142857,1010.4285714285714,0,0.0,0,0,0.0,0.0,24.571428571428573,30.285714285714285,54.29938257142857,1010.4285714285714,0,0.0,0,0,0.0,0.0,24.571428571428573,30.285714285714285,54.29938257142857,1010.4285714285714
2020-09-06,140,140.0,140,140,0.00032685426,5.2110243,24.142857142857142,30.857142857142858,48.06714542857143,1010.5714285714286,1,1.0,1,1,0.05095483,5.4392166,24.142857142857142,30.857142857142858,48.06714542857143,1010.5714285714286,2,2.0,2,2,0.59474355,0.8716192,24.142857142857142,30.857142857142858,48.06714542857143,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.142857142857142,30.857142857142858,48.06714542857143,1010.5714285714286
2020-09-13,139,139.0,139,139,0.052590147,5.1738024,24.571428571428573,30.857142857142858,51.52053985714286,1010.7142857142857,4,4.0,4,4,0.671124,21.756866,24.571428571428573,30.857142857142858,51.52053985714286,1010.7142857142857,5,5.0,5,5,0.95554596,2.179048,24.571428571428573,30.857142857142858,51.52053985714286,1010.7142857142857,0,0.0,0,0,0.0,0.0,24.571428571428573,30.857142857142858,51.52053985714286,1010.7142857142857
2020-09-20,115,115.0,115,115,0.03085504,4.280484,24.857142857142858,30.571428571428573,53.362221857142856,1010.8571428571429,2,2.0,2,2,0.38374594,10.878433,24.857142857142858,30.571428571428573,53.362221857142856,1010.8571428571429,1,1.0,1,1,0.2278696,0.4358096,24.857142857142858,30.571428571428573,53.362221857142856,1010.8571428571429,0,0.0,0,0,0.0,0.0,24.857142857142858,30.571428571428573,53.362221857142856,1010.8571428571429
2020-09-27,123,123.0,123,123,0.26545116,4.578257,25.142857142857142,30.142857142857142,55.16296542857143,1011.5714285714286,1,1.0,1,1,0.16480115,5.4392166,25.142857142857142,30.142857142857142,55.16296542857143,1011.5714285714286,2,2.0,2,2,0.33903712,0.8716192,25.142857142857142,30.142857142857142,55.16296542857143,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.142857142857142,30.142857142857142,55.16296542857143,1011.5714285714286
2020-10-04,103,103.0,103,103,0.09010049,3.8338249,25.571428571428573,31.428571428571427,50.47090342857143,1009.4285714285714,1,1.0,1,1,0.22786911,5.4392166,25.571428571428573,31.428571428571427,50.47090342857143,1009.4285714285714,2,2.0,2,2,0.43481055,0.8716192,25.571428571428573,31.428571428571427,50.47090342857143,1009.4285714285714,1,1.0,1,1,0.9632679,1.8844103,25.571428571428573,31.428571428571427,50.47090342857143,1009.4285714285714
2020-10-11,98,98.0,98,98,0.11807634,3.647717,25.428571428571427,30.714285714285715,56.72966928571429,1011.5714285714286,3,3.0,3,3,0.7829698,16.31765,25.428571428571427,30.714285714285715,56.72966928571429,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.428571428571427,30.714285714285715,56.72966928571429,1011.5714285714286,1,1.0,1,1,0.8145292,1.8844103,25.428571428571427,30.714285714285715,56.72966928571429,1011.5714285714286
2020-10-18,77,77.0,77,77,0.016854547,2.8660634,25.857142857142858,31.142857142857142,54.39532557142858,1010.2857142857143,2,2.0,2,2,0.5936167,10.878433,25.857142857142858,31.142857142857142,54.39532557142858,1010.2857142857143,2,2.0,2,2,0.6272619,0.8716192,25.857142857142858,31.142857142857142,54.39532557142858,1010.2857142857143,0,0.0,0,0,0.0,0.0,25.857142857142858,31.142857142857142,54.39532557142858,1010.2857142857143
2020-10-25,66,66.0,66,66,0.014620739,2.4566257,25.714285714285715,31.142857142857142,57.62449957142858,1009.7142857142857,0,0.0,0,0,0.0,0.0,25.714285714285715,31.142857142857142,57.62449957142858,1009.7142857142857,0,0.0,0,0,0.0,0.0,25.714285714285715,31.142857142857142,57.62449957142858,1009.7142857142857,0,0.0,0,0,0.0,0.0,25.714285714285715,31.142857142857142,57.62449957142858,1009.7142857142857
