,casos_4104501,casos_est_4104501,casos_est_min_4104501,casos_est_max_4104501,p_rt1_4104501,p_inc100k_4104501,temp_min_4104501,temp_max_4104501,umid_min_4104501,pressao_min_4104501,casos_4113304,casos_est_4113304,casos_est_min_4113304,casos_est_max_4113304,p_rt1_4113304,p_inc100k_4113304,temp_min_4113304,temp_max_4113304,umid_min_4113304,pressao_min_4113304,casos_4125704,casos_est_4125704,casos_est_min_4125704,casos_est_max_4125704,p_rt1_4125704,p_inc100k_4125704,temp_min_4125704,temp_max_4125704,umid_min_4125704,pressao_min_4125704,casos_4108304,casos_est_4108304,casos_est_min_4108304,casos_est_max_4108304,p_rt1_4108304,p_inc100k_4108304,temp_min_4108304,temp_max_4108304,umid_min_4108304,pressao_min_4108304,casos_4124053,casos_est_4124053,casos_est_min_4124053,casos_est_max_4124053,p_rt1_4124053,p_inc100k_4124053,temp_min_4124053,temp_max_4124053,umid_min_4124053,pressao_min_4124053,casos_4103057,casos_est_4103057,casos_est_min_4103057,casos_est_max_4103057,p_rt1_4103057,p_inc100k_4103057,temp_min_4103057,temp_max_4103057,umid_min_4103057,pressao_min_4103057,casos_4113403,casos_est_4113403,casos_est_min_4113403,casos_est_max_4113403,p_rt1_4113403,p_inc100k_4113403,temp_min_4113403,temp_max_4113403,umid_min_4113403,pressao_min_4113403,casos_4115804,casos_est_4115804,casos_est_min_4115804,casos_est_max_4115804,p_rt1_4115804,p_inc100k_4115804,temp_min_4115804,temp_max_4115804,umid_min_4115804,pressao_min_4115804
2015-05-31,0,0.0,0,0,0.5,0.0,15.142857142857142,19.857142857142858,71.28571428571429,753.2857142857143,0,0.0,0,0,0.5,0.0,14.0,18.142857142857142,78.28571428571429,1015.8571428571429,0,0.0,0,0,0.5,0.0,15.142857142857142,19.857142857142858,71.28571428571429,753.2857142857143,0,0.0,0,0,0.5,0.0,15.142857142857142,19.857142857142858,71.28571428571429,753.2857142857143,0,0.0,0,0,0.5,0.0,15.142857142857142,19.857142857142858,71.28571428571429,753.2857142857143,0,0.0,0,0,0.5,0.0,15.142857142857142,19.857142857142858,71.28571428571429,753.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,22.857142857142858,67.42857142857143,1015.2857142857143,0,0.0,0,0,0.5,0.0,15.142857142857142,19.857142857142858,71.28571428571429,753.2857142857143
2015-06-07,0,0.0,0,0,0.5,0.0,15.142857142857142,26.0,47.42857142857143,885.0,0,0.0,0,0,0.5,0.0,15.0,23.142857142857142,56.142857142857146,891.1428571428571,0,0.0,0,0,0.5,0.0,15.142857142857142,26.0,47.42857142857143,885.0,0,0.0,0,0,0.5,0.0,15.142857142857142,26.0,47.42857142857143,885.0,0,0.0,0,0,0.5,0.0,15.142857142857142,26.0,47.42857142857143,885.0,0,0.0,0,0,0.5,0.0,15.142857142857142,26.0,47.42857142857143,885.0,0,0.0,0,0,0.5,0.0,15.571428571428571,24.714285714285715,61.142857142857146,1018.8571428571429,0,0.0,0,0,0.5,0.0,15.142857142857142,26.0,47.42857142857143,885.0
2015-06-14,0,0.0,0,0,0.5,0.0,16.571428571428573,25.428571428571427,62.714285714285715,881.4285714285714,0,0.0,0,0,0.5,0.0,16.285714285714285,23.857142857142858,62.857142857142854,1014.8571428571429,0,0.0,0,0,0.5,0.0,16.571428571428573,25.428571428571427,62.714285714285715,881.4285714285714,0,0.0,0,0,0.5,0.0,16.571428571428573,25.428571428571427,62.714285714285715,881.4285714285714,0,0.0,0,0,0.5,0.0,16.571428571428573,25.428571428571427,62.714285714285715,881.4285714285714,0,0.0,0,0,0.5,0.0,16.571428571428573,25.428571428571427,62.714285714285715,881.4285714285714,0,0.0,0,0,0.5,0.0,17.714285714285715,27.714285714285715,52.0,869.8571428571429,0,0.0,0,0,0.5,0.0,16.571428571428573,25.428571428571427,62.714285714285715,881.4285714285714
2015-06-21,0,0.0,0,0,0.5,0.0,9.142857142857142,21.142857142857142,44.57142857142857,1016.0,0,0.0,0,0,0.5,0.0,10.857142857142858,18.714285714285715,58.714285714285715,1019.7142857142857,0,0.0,0,0,0.5,0.0,9.142857142857142,21.142857142857142,44.57142857142857,1016.0,0,0.0,0,0,0.5,0.0,9.142857142857142,21.142857142857142,44.57142857142857,1016.0,0,0.0,0,0,0.5,0.0,9.142857142857142,21.142857142857142,44.57142857142857,1016.0,0,0.0,0,0,0.5,0.0,9.142857142857142,21.142857142857142,44.57142857142857,1016.0,0,0.0,0,0,0.5,0.0,12.714285714285714,22.714285714285715,61.0,1018.5714285714286,0,0.0,0,0,0.5,0.0,9.142857142857142,21.142857142857142,44.57142857142857,1016.0
2015-06-28,0,0.0,0,0,0.5,0.0,15.0,25.0,45.714285714285715,1020.8571428571429,0,0.0,0,0,0.5,0.0,14.857142857142858,22.714285714285715,54.42857142857143,1024.5714285714287,0,0.0,0,0,0.5,0.0,15.0,25.0,45.714285714285715,1020.8571428571429,0,0.0,0,0,0.5,0.0,15.0,25.0,45.714285714285715,1020.8571428571429,0,0.0,0,0,0.5,0.0,15.0,25.0,45.714285714285715,1020.8571428571429,0,0.0,0,0,0.5,0.0,15.0,25.0,45.714285714285715,1020.8571428571429,0,0.0,0,0,0.5,0.0,13.714285714285714,23.714285714285715,53.0,1023.8571428571429,0,0.0,0,0,0.5,0.0,15.0,25.0,45.714285714285715,1020.8571428571429
2015-07-05,0,0.0,0,0,0.5,0.0,12.142857142857142,19.571428571428573,63.714285714285715,623.7142857142857,0,0.0,0,0,0.5,0.0,12.142857142857142,16.857142857142858,71.85714285714286,1016.2857142857143,0,0.0,0,0,0.5,0.0,12.142857142857142,19.571428571428573,63.714285714285715,623.7142857142857,0,0.0,0,0,0.5,0.0,12.142857142857142,19.571428571428573,63.714285714285715,623.7142857142857,0,0.0,0,0,0.5,0.0,12.142857142857142,19.571428571428573,63.714285714285715,623.7142857142857,0,0.0,0,0,0.5,0.0,12.142857142857142,19.571428571428573,63.714285714285715,623.7142857142857,0,0.0,0,0,0.5,0.0,14.0,20.142857142857142,75.71428571428571,886.0,0,0.0,0,0,0.5,0.0,12.142857142857142,19.571428571428573,63.714285714285715,623.7142857142857
2015-07-12,0,0.0,0,0,0.5,0.0,14.142857142857142,18.857142857142858,64.71428571428571,1012.4285714285714,0,0.0,0,0,0.5,0.0,12.857142857142858,16.285714285714285,81.85714285714286,1015.4285714285714,0,0.0,0,0,0.5,0.0,14.142857142857142,18.857142857142858,64.71428571428571,1012.4285714285714,0,0.0,0,0,0.5,0.0,14.142857142857142,18.857142857142858,64.71428571428571,1012.4285714285714,0,0.0,0,0,0.5,0.0,14.142857142857142,18.857142857142858,64.71428571428571,1012.4285714285714,0,0.0,0,0,0.5,0.0,14.142857142857142,18.857142857142858,64.71428571428571,1012.4285714285714,0,0.0,0,0,0.5,0.0,14.571428571428571,21.428571428571427,69.85714285714286,885.2857142857143,0,0.0,0,0,0.5,0.0,14.142857142857142,18.857142857142858,64.71428571428571,1012.4285714285714
2015-07-19,0,0.0,0,0,0.5,0.0,15.571428571428571,22.571428571428573,61.57142857142857,491.2857142857143,0,0.0,0,0,0.5,0.0,16.285714285714285,22.142857142857142,70.0,1017.4285714285714,0,0.0,0,0,0.5,0.0,15.571428571428571,22.571428571428573,61.57142857142857,491.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,22.571428571428573,61.57142857142857,491.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,22.571428571428573,61.57142857142857,491.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,22.571428571428573,61.57142857142857,491.2857142857143,0,0.0,0,0,0.5,0.0,16.571428571428573,25.285714285714285,62.57142857142857,1018.0,0,0.0,0,0,0.5,0.0,15.571428571428571,22.571428571428573,61.57142857142857,491.2857142857143
2015-07-26,0,0.0,0,0,0.5,0.0,9.714285714285714,19.714285714285715,63.714285714285715,755.7142857142857,0,0.0,0,0,0.5,0.0,12.5,18.166666666666668,67.0,1020.0,0,0.0,0,0,0.5,0.0,9.714285714285714,19.714285714285715,63.714285714285715,755.7142857142857,0,0.0,0,0,0.5,0.0,9.714285714285714,19.714285714285715,63.714285714285715,755.7142857142857,0,0.0,0,0,0.5,0.0,9.714285714285714,19.714285714285715,63.714285714285715,755.7142857142857,0,0.0,0,0,0.5,0.0,9.714285714285714,19.714285714285715,63.714285714285715,755.7142857142857,0,0.0,0,0,0.5,0.0,14.428571428571429,23.142857142857142,57.42857142857143,1017.5714285714286,0,0.0,0,0,0.5,0.0,9.714285714285714,19.714285714285715,63.714285714285715,755.7142857142857
2015-08-02,0,0.0,0,0,0.5,0.0,15.285714285714286,28.142857142857142,33.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,17.714285714285715,26.285714285714285,42.285714285714285,1019.5714285714286,0,0.0,0,0,0.5,0.0,15.285714285714286,28.142857142857142,33.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,15.285714285714286,28.142857142857142,33.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,15.285714285714286,28.142857142857142,33.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,15.285714285714286,28.142857142857142,33.0,1014.5714285714286,0,0.0,0,0,0.5,0.0,14.142857142857142,27.142857142857142,41.285714285714285,1018.5714285714286,0,0.0,0,0,0.5,0.0,15.285714285714286,28.142857142857142,33.0,1014.5714285714286
2015-08-09,0,0.0,0,0,0.5,0.0,17.571428571428573,31.428571428571427,19.857142857142858,1009.8571428571429,0,0.0,0,0,0.5,0.0,19.714285714285715,28.714285714285715,31.428571428571427,1015.7142857142857,0,0.0,0,0,0.5,0.0,17.571428571428573,31.428571428571427,19.857142857142858,1009.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,31.428571428571427,19.857142857142858,1009.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,31.428571428571427,19.857142857142858,1009.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,31.428571428571427,19.857142857142858,1009.8571428571429,0,0.0,0,0,0.5,0.0,16.142857142857142,30.285714285714285,30.142857142857142,1016.1428571428571,0,0.0,0,0,0.5,0.0,17.571428571428573,31.428571428571427,19.857142857142858,1009.8571428571429
2015-08-16,0,0.0,0,0,0.5,0.0,17.428571428571427,30.428571428571427,25.714285714285715,1014.5714285714286,0,0.0,0,0,0.5,0.0,19.0,27.285714285714285,35.0,1019.7142857142857,0,0.0,0,0,0.5,0.0,17.428571428571427,30.428571428571427,25.714285714285715,1014.5714285714286,0,0.0,0,0,0.5,0.0,17.428571428571427,30.428571428571427,25.714285714285715,1014.5714285714286,0,0.0,0,0,0.5,0.0,17.428571428571427,30.428571428571427,25.714285714285715,1014.5714285714286,0,0.0,0,0,0.5,0.0,17.428571428571427,30.428571428571427,25.714285714285715,1014.5714285714286,0,0.0,0,0,0.5,0.0,15.714285714285714,29.571428571428573,30.428571428571427,1019.2857142857143,0,0.0,0,0,0.5,0.0,17.428571428571427,30.428571428571427,25.714285714285715,1014.5714285714286
2015-08-23,0,0.0,0,0,0.5,0.0,14.714285714285714,25.714285714285715,33.0,1012.2857142857143,0,0.0,0,0,0.5,0.0,14.142857142857142,23.142857142857142,49.57142857142857,1017.0,0,0.0,0,0,0.5,0.0,14.714285714285714,25.714285714285715,33.0,1012.2857142857143,0,0.0,0,0,0.5,0.0,14.714285714285714,25.714285714285715,33.0,1012.2857142857143,0,0.0,0,0,0.5,0.0,14.714285714285714,25.714285714285715,33.0,1012.2857142857143,0,0.0,0,0,0.5,0.0,14.714285714285714,25.714285714285715,33.0,1012.2857142857143,0,0.0,0,0,0.5,0.0,14.571428571428571,27.714285714285715,35.714285714285715,1015.8571428571429,0,0.0,0,0,0.5,0.0,14.714285714285714,25.714285714285715,33.0,1012.2857142857143
2015-08-30,0,0.0,0,0,0.5,0.0,14.142857142857142,26.857142857142858,37.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,16.428571428571427,26.285714285714285,42.142857142857146,1017.7142857142857,0,0.0,0,0,0.5,0.0,14.142857142857142,26.857142857142858,37.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,14.142857142857142,26.857142857142858,37.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,14.142857142857142,26.857142857142858,37.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,14.142857142857142,26.857142857142858,37.142857142857146,1013.1428571428571,0,0.0,0,0,0.5,0.0,14.571428571428571,25.571428571428573,43.0,755.4285714285714,0,0.0,0,0,0.5,0.0,14.142857142857142,26.857142857142858,37.142857142857146,1013.1428571428571
2015-09-06,0,0.0,0,0,0.5,0.0,15.285714285714286,27.857142857142858,34.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,17.428571428571427,27.285714285714285,39.42857142857143,1016.8571428571429,0,0.0,0,0,0.5,0.0,15.285714285714286,27.857142857142858,34.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,15.285714285714286,27.857142857142858,34.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,15.285714285714286,27.857142857142858,34.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,15.285714285714286,27.857142857142858,34.142857142857146,1013.4285714285714,0,0.0,0,0,0.5,0.0,16.285714285714285,29.142857142857142,41.714285714285715,1015.1428571428571,0,0.0,0,0,0.5,0.0,15.285714285714286,27.857142857142858,34.142857142857146,1013.4285714285714
2015-09-13,0,0.0,0,0,0.5,0.0,11.142857142857142,23.714285714285715,41.142857142857146,1009.2857142857143,0,0.0,0,0,0.5,0.0,12.285714285714286,20.0,56.0,1012.4285714285714,0,0.0,0,0,0.5,0.0,11.142857142857142,23.714285714285715,41.142857142857146,1009.2857142857143,0,0.0,0,0,0.5,0.0,11.142857142857142,23.714285714285715,41.142857142857146,1009.2857142857143,0,0.0,0,0,0.5,0.0,11.142857142857142,23.714285714285715,41.142857142857146,1009.2857142857143,0,0.0,0,0,0.5,0.0,11.142857142857142,23.714285714285715,41.142857142857146,1009.2857142857143,0,0.0,0,0,0.5,0.0,15.142857142857142,22.285714285714285,62.0,1011.4285714285714,0,0.0,0,0,0.5,0.0,11.142857142857142,23.714285714285715,41.142857142857146,1009.2857142857143
2015-09-20,0,0.0,0,0,0.5,0.0,19.428571428571427,33.285714285714285,28.857142857142858,1008.1428571428571,0,0.0,0,0,0.5,0.0,20.0,31.857142857142858,33.714285714285715,1014.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,33.285714285714285,28.857142857142858,1008.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,33.285714285714285,28.857142857142858,1008.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,33.285714285714285,28.857142857142858,1008.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,33.285714285714285,28.857142857142858,1008.1428571428571,0,0.0,0,0,0.5,0.0,18.714285714285715,34.142857142857146,27.714285714285715,1013.5714285714286,0,0.0,0,0,0.5,0.0,19.428571428571427,33.285714285714285,28.857142857142858,1008.1428571428571
2015-09-27,0,0.0,0,0,0.5,0.0,19.285714285714285,31.571428571428573,40.714285714285715,877.1428571428571,0,0.0,0,0,0.5,0.0,20.428571428571427,29.428571428571427,48.142857142857146,1012.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,31.571428571428573,40.714285714285715,877.1428571428571,0,0.0,0,0,0.5,0.0,19.285714285714285,31.571428571428573,40.714285714285715,877.1428571428571,0,0.0,0,0,0.5,0.0,19.285714285714285,31.571428571428573,40.714285714285715,877.1428571428571,0,0.0,0,0,0.5,0.0,19.285714285714285,31.571428571428573,40.714285714285715,877.1428571428571,0,0.0,0,0,0.5,0.0,20.428571428571427,33.714285714285715,34.142857142857146,1011.0,0,0.0,0,0,0.5,0.0,19.285714285714285,31.571428571428573,40.714285714285715,877.1428571428571
2015-10-04,0,0.0,0,0,0.5,0.0,16.428571428571427,27.142857142857142,50.57142857142857,750.1428571428571,0,0.0,0,0,0.5,0.0,16.285714285714285,25.142857142857142,54.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,16.428571428571427,27.142857142857142,50.57142857142857,750.1428571428571,0,0.0,0,0,0.5,0.0,16.428571428571427,27.142857142857142,50.57142857142857,750.1428571428571,0,0.0,0,0,0.5,0.0,16.428571428571427,27.142857142857142,50.57142857142857,750.1428571428571,0,0.0,0,0,0.5,0.0,16.428571428571427,27.142857142857142,50.57142857142857,750.1428571428571,0,0.0,0,0,0.5,0.0,17.857142857142858,27.571428571428573,51.714285714285715,882.2857142857143,0,0.0,0,0,0.5,0.0,16.428571428571427,27.142857142857142,50.57142857142857,750.1428571428571
2015-10-11,0,0.0,0,0,0.5,0.0,19.285714285714285,28.571428571428573,47.57142857142857,878.5714285714286,0,0.0,0,0,0.5,0.0,18.0,26.714285714285715,59.285714285714285,1013.4285714285714,0,0.0,0,0,0.5,0.0,19.285714285714285,28.571428571428573,47.57142857142857,878.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,28.571428571428573,47.57142857142857,878.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,28.571428571428573,47.57142857142857,878.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,28.571428571428573,47.57142857142857,878.5714285714286,0,0.0,0,0,0.5,0.0,18.857142857142858,29.857142857142858,52.285714285714285,883.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,28.571428571428573,47.57142857142857,878.5714285714286
2015-10-18,0,0.0,0,0,0.5,0.0,17.0,28.714285714285715,50.714285714285715,880.8571428571429,0,0.0,0,0,0.5,0.0,18.666666666666668,27.166666666666668,51.166666666666664,1014.3333333333334,0,0.0,0,0,0.5,0.0,17.0,28.714285714285715,50.714285714285715,880.8571428571429,0,0.0,0,0,0.5,0.0,17.0,28.714285714285715,50.714285714285715,880.8571428571429,0,0.0,0,0,0.5,0.0,17.0,28.714285714285715,50.714285714285715,880.8571428571429,0,0.0,0,0,0.5,0.0,17.0,28.714285714285715,50.714285714285715,880.8571428571429,0,0.0,0,0,0.5,0.0,19.428571428571427,30.857142857142858,48.142857142857146,883.2857142857143,0,0.0,0,0,0.5,0.0,17.0,28.714285714285715,50.714285714285715,880.8571428571429
2015-10-25,0,0.0,0,0,0.5,0.0,21.857142857142858,32.714285714285715,44.285714285714285,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.0,30.285714285714285,47.142857142857146,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,32.714285714285715,44.285714285714285,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,32.714285714285715,44.285714285714285,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,32.714285714285715,44.285714285714285,1006.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,32.714285714285715,44.285714285714285,1006.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,33.142857142857146,45.57142857142857,882.0,0,0.0,0,0,0.5,0.0,21.857142857142858,32.714285714285715,44.285714285714285,1006.8571428571429
2015-11-01,0,0.0,0,0,0.5,0.0,20.142857142857142,29.142857142857142,51.285714285714285,620.0,0,0.0,0,0,0.5,0.0,19.285714285714285,26.571428571428573,58.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.142857142857142,29.142857142857142,51.285714285714285,620.0,0,0.0,0,0,0.5,0.0,20.142857142857142,29.142857142857142,51.285714285714285,620.0,0,0.0,0,0,0.5,0.0,20.142857142857142,29.142857142857142,51.285714285714285,620.0,0,0.0,0,0,0.5,0.0,20.142857142857142,29.142857142857142,51.285714285714285,620.0,0,0.0,0,0,0.5,0.0,19.857142857142858,28.857142857142858,59.857142857142854,1012.4285714285714,0,0.0,0,0,0.5,0.0,20.142857142857142,29.142857142857142,51.285714285714285,620.0
2015-11-08,0,0.0,0,0,0.5,0.0,19.125,25.375,65.75,896.75,0,0.0,0,0,0.5,0.0,17.25,23.75,73.875,1014.375,0,0.0,0,0,0.5,0.0,19.125,25.375,65.75,896.75,0,0.0,0,0,0.5,0.0,19.125,25.375,65.75,896.75,0,0.0,0,0,0.5,0.0,19.125,25.375,65.75,896.75,0,0.0,0,0,0.5,0.0,19.125,25.375,65.75,896.75,0,0.0,0,0,0.5,0.0,20.0,27.75,67.875,784.625,0,0.0,0,0,0.5,0.0,19.125,25.375,65.75,896.75
2015-11-15,0,0.0,0,0,0.5,0.0,21.285714285714285,31.0,43.285714285714285,878.2857142857143,0,0.0,0,0,0.5,0.0,21.0,31.0,53.857142857142854,1013.0,0,0.0,0,0,0.5,0.0,21.285714285714285,31.0,43.285714285714285,878.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,31.0,43.285714285714285,878.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,31.0,43.285714285714285,878.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,31.0,43.285714285714285,878.2857142857143,0,0.0,0,0,0.5,0.0,21.571428571428573,33.0,48.285714285714285,881.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,31.0,43.285714285714285,878.2857142857143
2015-11-22,0,0.0,0,0,0.5,0.0,18.142857142857142,27.285714285714285,53.857142857142854,876.2857142857143,0,0.0,0,0,0.5,0.0,17.333333333333332,24.666666666666668,61.833333333333336,1008.8333333333334,0,0.0,0,0,0.5,0.0,18.142857142857142,27.285714285714285,53.857142857142854,876.2857142857143,0,0.0,0,0,0.5,0.0,18.142857142857142,27.285714285714285,53.857142857142854,876.2857142857143,0,0.0,0,0,0.5,0.0,18.142857142857142,27.285714285714285,53.857142857142854,876.2857142857143,0,0.0,0,0,0.5,0.0,18.142857142857142,27.285714285714285,53.857142857142854,876.2857142857143,0,0.0,0,0,0.5,0.0,19.285714285714285,28.285714285714285,65.14285714285714,879.0,0,0.0,0,0,0.5,0.0,18.142857142857142,27.285714285714285,53.857142857142854,876.2857142857143
2015-11-29,0,0.0,0,0,0.5,0.0,21.142857142857142,27.142857142857142,70.42857142857143,876.0,0,0.0,0,0,0.5,0.0,17.0,23.714285714285715,67.71428571428571,1010.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,27.142857142857142,70.42857142857143,876.0,0,0.0,0,0,0.5,0.0,21.142857142857142,27.142857142857142,70.42857142857143,876.0,0,0.0,0,0,0.5,0.0,21.142857142857142,27.142857142857142,70.42857142857143,876.0,0,0.0,0,0,0.5,0.0,21.142857142857142,27.142857142857142,70.42857142857143,876.0,0,0.0,0,0,0.5,0.0,20.142857142857142,26.428571428571427,65.42857142857143,1009.4285714285714,0,0.0,0,0,0.5,0.0,21.142857142857142,27.142857142857142,70.42857142857143,876.0
2015-12-06,0,0.0,0,0,0.5,0.0,19.714285714285715,26.142857142857142,61.857142857142854,620.7142857142857,0,0.0,0,0,0.5,0.0,18.0,24.142857142857142,70.71428571428571,1014.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,26.142857142857142,61.857142857142854,620.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,26.142857142857142,61.857142857142854,620.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,26.142857142857142,61.857142857142854,620.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,26.142857142857142,61.857142857142854,620.7142857142857,0,0.0,0,0,0.5,0.0,20.285714285714285,28.142857142857142,68.28571428571429,1012.7142857142857,0,0.0,0,0,0.5,0.0,19.714285714285715,26.142857142857142,61.857142857142854,620.7142857142857
2015-12-13,0,0.0,0,0,0.5,0.0,19.428571428571427,26.285714285714285,57.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,18.833333333333332,24.0,79.0,1013.0,0,0.0,0,0,0.5,0.0,19.428571428571427,26.285714285714285,57.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.285714285714285,57.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.285714285714285,57.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,26.285714285714285,57.0,1008.1428571428571,0,0.0,0,0,0.5,0.0,20.714285714285715,25.571428571428573,61.857142857142854,882.7142857142857,0,0.0,0,0,0.5,0.0,19.428571428571427,26.285714285714285,57.0,1008.1428571428571
2015-12-20,0,0.0,0,0,0.5,0.0,21.285714285714285,24.285714285714285,74.28571428571429,878.5714285714286,0,0.0,0,0,0.5,0.0,19.6,24.0,79.6,1014.0,0,0.0,0,0,0.5,0.0,21.285714285714285,24.285714285714285,74.28571428571429,878.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,24.285714285714285,74.28571428571429,878.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,24.285714285714285,74.28571428571429,878.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,24.285714285714285,74.28571428571429,878.5714285714286,0,0.0,0,0,0.5,0.0,21.571428571428573,24.714285714285715,81.28571428571429,883.8571428571429,0,0.0,0,0,0.5,0.0,21.285714285714285,24.285714285714285,74.28571428571429,878.5714285714286
2015-12-27,0,0.0,0,0,0.5,0.0,23.428571428571427,26.142857142857142,82.28571428571429,1008.8571428571429,0,0.0,0,0,0.5,0.0,21.666666666666668,24.0,81.83333333333333,1014.6666666666666,0,0.0,0,0,0.5,0.0,23.428571428571427,26.142857142857142,82.28571428571429,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,26.142857142857142,82.28571428571429,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,26.142857142857142,82.28571428571429,1008.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,26.142857142857142,82.28571428571429,1008.8571428571429,0,0.0,0,0,0.5,0.0,22.714285714285715,26.0,81.42857142857143,1013.7142857142857,0,0.0,0,0,0.5,0.0,23.428571428571427,26.142857142857142,82.28571428571429,1008.8571428571429
2016-01-03,0,0.0,0,0,0.5,0.0,22.714285714285715,24.714285714285715,76.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,20.333333333333332,22.5,90.0,1012.5,0,0.0,0,0,0.5,0.0,22.714285714285715,24.714285714285715,76.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,22.714285714285715,24.714285714285715,76.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,22.714285714285715,24.714285714285715,76.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,22.714285714285715,24.714285714285715,76.42857142857143,1007.5714285714286,0,0.0,0,0,0.5,0.0,21.857142857142858,23.857142857142858,86.57142857142857,882.0,0,0.0,0,0,0.5,0.0,22.714285714285715,24.714285714285715,76.42857142857143,1007.5714285714286
2016-01-10,0,0.0,0,0,0.5,0.0,23.714285714285715,26.142857142857142,73.14285714285714,878.5714285714286,0,0.0,0,0,0.5,0.0,21.5,24.0,82.66666666666667,1013.0,0,0.0,0,0,0.5,0.0,23.714285714285715,26.142857142857142,73.14285714285714,878.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,26.142857142857142,73.14285714285714,878.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,26.142857142857142,73.14285714285714,878.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,26.142857142857142,73.14285714285714,878.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,25.285714285714285,81.0,882.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,26.142857142857142,73.14285714285714,878.5714285714286
