,casos_2516300,casos_est_2516300,casos_est_min_2516300,casos_est_max_2516300,p_rt1_2516300,p_inc100k_2516300,temp_min_2516300,temp_max_2516300,umid_min_2516300,pressao_min_2516300,casos_2512408,casos_est_2512408,casos_est_min_2512408,casos_est_max_2512408,p_rt1_2512408,p_inc100k_2512408,temp_min_2512408,temp_max_2512408,umid_min_2512408,pressao_min_2512408,casos_2510303,casos_est_2510303,casos_est_min_2510303,casos_est_max_2510303,p_rt1_2510303,p_inc100k_2510303,temp_min_2510303,temp_max_2510303,umid_min_2510303,pressao_min_2510303,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507,casos_2505105,casos_est_2505105,casos_est_min_2505105,casos_est_max_2505105,p_rt1_2505105,p_inc100k_2505105,temp_min_2505105,temp_max_2505105,umid_min_2505105,pressao_min_2505105,casos_2502151,casos_est_2502151,casos_est_min_2502151,casos_est_max_2502151,p_rt1_2502151,p_inc100k_2502151,temp_min_2502151,temp_max_2502151,umid_min_2502151,pressao_min_2502151
2018-01-21,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,16,16.0,16,16,0.103799425,1.9571602,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,1,1.0,1,1,0.554064,14.013453,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-01-28,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,29,29.0,29,29,0.8897405,3.5473528,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-02-04,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,45,45.0,45,45,0.9983981,5.5045133,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,3,3.0,3,3,0.9271202,42.04036,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-02-11,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,50,50.0,50,50,0.9879878,6.1161256,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,5,5.0,5,5,0.9538622,70.06727,21.868342714285713,32.693076,39.61693271428572,0.9965771685714285
2018-02-18,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,28,28.0,28,28,0.07867471,3.4250305,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,1,1.0,1,1,0.17495671,14.013453,22.131337666666667,28.800557666666666,61.686608666666665,0.9971619666666666
2018-02-25,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,51,51.0,51,51,0.8258351,6.238448,25.1956025,29.18513475,74.32945375,0.998581005,1,1.0,1,1,0.9632679,4.9178715,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.095655285714287,31.151183857142858,48.86713142857143,0.9958890414285715
2018-03-04,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,31,31.0,31,31,0.14495829,3.791998,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,1,1.0,1,1,0.2822619,14.013453,22.079956,30.657999666666665,49.692330166666665,0.99707955
2018-03-11,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,38,38.0,38,38,0.42857483,4.6482553,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.1827,31.998922857142855,45.324859714285715,0.9967873528571428
2018-03-18,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,2,2.0,2,2,0.9779825,40.33071,20.8842925,31.689751,38.73927725,0.9980079525,28,28.0,28,28,0.12646206,3.4250305,25.1956025,29.18513475,74.32945375,0.998581005,0,0.0,0,0,0.0,0.0,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,2,2.0,2,2,0.8620465,28.026905,22.418090749999998,33.22042075,37.230504249999996,0.99683968
2018-03-25,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,27,27.0,27,27,0.19041301,3.302708,25.1956025,29.18513475,74.32945375,0.998581005,2,2.0,2,2,0.9661878,9.835743,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,1,1.0,1,1,0.5803485,14.013453,22.418090749999998,33.22042075,37.230504249999996,0.99683968
2018-04-01,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,18.83841,29.316193,49.32659,0.9980066,0,0.0,0,0,0.0,0.0,20.8842925,31.689751,38.73927725,0.9980079525,40,40.0,40,40,0.8601012,4.8929005,25.1956025,29.18513475,74.32945375,0.998581005,2,2.0,2,2,0.8586443,9.835743,22.112660666666667,30.949442666666666,45.468818999999996,0.9961671933333333,0,0.0,0,0,0.0,0.0,22.418090749999998,33.22042075,37.230504249999996,0.99683968
2018-04-15,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,89,89.0,89,89,0.99995285,10.8867035,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.39616725,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,21.515694857142858,27.785225999999998,67.236031,0.9983350128571429
2018-04-22,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,96,96.0,96,96,0.99517053,11.742961,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.54040575,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,21.039651,27.695495714285716,68.379598,0.9993691985714286
2018-04-29,0,0.0,0,0,0.5,0.0,,,,,0,0.0,0,0,0.5,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,108,108.0,108,108,0.9690647,13.210832,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,8,8.0,8,8,0.9942971,39.34297,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,6,6.0,6,6,0.9975185,84.08072,21.200919,28.168308857142854,62.36547314285714,0.9991156014285715
2018-05-06,1,1.0,1,1,0.9632679,5.871646,,,,,1,1.0,1,1,0.9632679,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,102,102.0,102,102,0.68858236,12.476896,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,2,2.0,2,2,0.36272845,9.835743,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,20.928355,27.862915,60.34861933333334,0.9996768216666667
2018-05-13,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.8145292,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,2,2.0,2,2,0.9779825,40.33071,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,107,107.0,107,107,0.63903534,13.088509,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,15,15.0,15,15,0.99204344,73.768074,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.18330956,14.013453,20.697239285714286,28.433114285714286,60.025856142857144,0.9992366514285714
2018-05-20,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,96,96.0,96,96,0.29766306,11.742961,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,15,15.0,15,15,0.955283,73.768074,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.29775837,14.013453,21.1050715,28.2985075,60.301674,0.99845762
2018-05-27,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,71,71.0,71,71,0.011369188,8.684898,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,15,15.0,15,15,0.76576066,73.768074,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,21.1050715,28.2985075,60.301674,0.99845762
2018-06-03,2,2.0,2,2,0.9661878,11.743292,,,,,1,1.0,1,1,0.78460985,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,1,1.0,1,1,0.6887573,20.165356,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,88,88.0,88,88,0.3791756,10.764381,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,8,8.0,8,8,0.10058215,39.34297,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.6064686,14.013453,21.270889,28.899002,58.171997,1.00034075
2018-06-10,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,88,88.0,88,88,0.62473685,10.764381,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,9,9.0,9,9,0.19961846,44.260845,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,2,2.0,2,2,0.8452715,28.026905,20.423418142857145,28.359532,53.024205571428574,1.0005635814285714
2018-06-17,2,2.0,2,2,0.7754118,11.743292,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,103,103.0,103,103,0.90842605,12.599219,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,8,8.0,8,8,0.2902827,39.34297,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,19.8645996,28.184570200000003,52.0361118,1.00124564
2018-06-24,2,2.0,2,2,0.72957414,11.743292,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,57,57.0,57,57,0.004114752,6.972383,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,4,4.0,4,4,0.08893937,19.671486,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,2,2.0,2,2,0.7090941,28.026905,19.8645996,28.184570200000003,52.0361118,1.00124564
2018-07-01,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,2,2.0,2,2,0.9661871,40.33071,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,83,83.0,83,83,0.4163565,10.152768,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,7,7.0,7,7,0.47652522,34.425102,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,2,2.0,2,2,0.7150755,28.026905,19.8645996,28.184570200000003,52.0361118,1.00124564
2018-07-08,1,1.0,1,1,0.39374113,5.871646,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,83,83.0,83,83,0.67187846,10.152768,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,3,3.0,3,3,0.7737182,42.04036,19.786263714285717,28.816885857142857,49.66958971428571,0.9999136857142857
2018-07-15,6,6.0,6,6,0.9793068,35.229874,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,80,80.0,80,80,0.58638144,9.785801,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.051211897,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,5,5.0,5,5,0.8602656,70.06727,18.764805285714285,28.959067142857144,47.44330128571429,1.0018420285714285
2018-07-22,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.9632669,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,71,71.0,71,71,0.2329031,8.684898,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,2,2.0,2,2,0.43731347,9.835743,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,6,6.0,6,6,0.82254577,84.08072,18.764805285714285,28.959067142857144,47.44330128571429,1.0018420285714285
2018-07-29,1,1.0,1,1,0.15402679,5.871646,,,,,2,2.0,2,2,0.921898,14.554981,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,74,74.0,74,74,0.3748294,9.051866,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,3,3.0,3,3,0.79550785,14.753614,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,2,2.0,2,2,0.15179329,28.026905,18.764805285714285,28.959067142857144,47.44330128571429,1.0018420285714285
2018-08-05,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,1,1.0,1,1,0.9573679,20.165356,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,75,75.0,75,75,0.51653206,9.174189,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.277137,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,18.83625025,30.4257885,39.62754375,0.999763215
2018-08-12,3,3.0,3,3,0.8933169,17.614937,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,62,62.0,62,62,0.17322473,7.583996,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.24457286,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,5,5.0,5,5,0.79871875,70.06727,19.592346,30.405351857142858,40.838254,1.0013891000000001
2018-08-19,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.6634578,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,69,69.0,69,69,0.44087595,8.440253,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,2,2.0,2,2,0.5969324,9.835743,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,3,3.0,3,3,0.6481188,42.04036,19.916625999999997,30.937286333333333,36.53240833333333,1.0003959466666668
2018-08-26,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.7534713,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,60,60.0,60,60,0.26260248,7.3393507,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.39234212,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.13305907,14.013453,19.916625999999997,30.937286333333333,36.53240833333333,1.0003959466666668
2018-09-02,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,43,43.0,43,43,0.021522958,5.259868,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,20.088623,28.061798,54.318436,1.0002805
2018-09-09,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,36,36.0,36,36,0.015146292,4.4036107,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,1,1.0,1,1,0.5014918,4.9178715,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,19.565917857142857,30.289507142857143,40.86369285714285,0.9986379000000001
2018-09-16,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,36,36.0,36,36,0.12577416,4.4036107,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,19.358481285714284,30.249686142857144,42.37562214285715,0.9992181557142857
2018-09-23,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.92503905,7.2774906,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,49,49.0,49,49,0.84029245,5.993803,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,20.292580571428573,30.942749142857142,41.475303571428576,0.9983180471428571
2018-09-30,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,51,51.0,51,51,0.87045074,6.238448,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.9600412,14.013453,20.808305999999998,31.831464714285715,36.97614057142857,0.9980815071428571
2018-10-07,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,47,47.0,47,47,0.5713889,5.749158,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.8144511,14.013453,21.139536666666668,31.92305,38.17512033333333,0.99807447
2018-10-14,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,52,52.0,52,52,0.6373739,6.3607707,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,20.746002142857144,31.873299571428568,37.881586142857145,0.9980673285714285
2018-10-21,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,30,30.0,30,30,0.019272538,3.6696754,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,0,0.0,0,0,0.0,0.0,22.112396,32.82553,42.649124,0.9959058
2018-10-28,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,21.300868285714284,27.222481714285713,70.84212985714285,0.9986545971428572,0,0.0,0,0,0.0,0.0,21.473175142857144,27.843026285714284,68.36298885714287,0.9983376971428571,46,46.0,46,46,0.5488296,5.626836,24.204315285714284,27.368948857142858,78.62375385714286,0.9979644428571428,0,0.0,0,0,0.0,0.0,21.786730000000002,27.811174714285716,69.78325542857144,0.9983371042857143,1,1.0,1,1,0.78460985,14.013453,22.112396,32.82553,42.649124,0.9959058
2018-11-04,0,0.0,0,0,0.0,0.0,21.40319825,33.340096,33.338691499999996,0.9957255675000001,0,0.0,0,0,0.0,0.0,21.328353999999997,30.65747825,46.299800999999995,0.996771985,0,0.0,0,0,0.0,0.0,21.5340805,33.110878,34.721453,0.99577155,34,34.0,34,34,0.23146577,4.1589656,25.059799,28.9305495,65.10962574999999,0.99720486,1,1.0,1,1,0.9632679,4.9178715,21.8939135,33.0265815,37.1208835,0.99608295,1,1.0,1,1,0.78220326,14.013453,21.62434375,32.587952,37.39913475,0.99600095
2018-11-11,0,0.0,0,0,0.0,0.0,21.564461571428573,33.321406714285715,34.544529857142855,0.9957625314285714,0,0.0,0,0,0.0,0.0,21.421618,31.09432985714286,44.718943714285714,0.9967462185714285,0,0.0,0,0,0.0,0.0,21.723706714285715,33.51088671428572,34.494586857142856,0.9955865385714286,49,49.0,49,49,0.8449373,5.993803,25.020747714285715,28.74690457142857,65.23268142857144,0.9972000842857144,0,0.0,0,0,0.0,0.0,22.118369,33.079359000000004,37.180677142857135,0.9958295785714286,0,0.0,0,0,0.0,0.0,21.821280285714288,32.80284771428571,37.77269471428571,0.99602621
2018-11-18,0,0.0,0,0,0.0,0.0,21.12304242857143,33.57359528571429,31.853445999999998,0.9965927557142857,0,0.0,0,0,0.0,0.0,21.15306742857143,31.041146285714287,43.419237,0.9976789157142857,0,0.0,0,0,0.0,0.0,21.35858142857143,33.481048,33.21224185714286,0.9966201357142858,47,47.0,47,47,0.74181676,5.749158,24.953125,29.05416,63.56536885714286,0.9979316,1,1.0,1,1,0.730556,4.9178715,21.852543571428573,33.134434285714285,35.98729385714286,0.9968773957142858,0,0.0,0,0,0.0,0.0,21.42449942857143,33.0448,34.91762057142857,0.9969728714285714
2018-11-25,0,0.0,0,0,0.0,0.0,21.886004000000003,33.15893571428571,35.30836957142857,0.9967456571428571,0,0.0,0,0,0.0,0.0,21.72708142857143,29.877642142857145,52.66737314285714,0.9978202100000001,0,0.0,0,0,0.0,0.0,22.088113,32.640289,40.42561557142857,0.9967060928571428,47,47.0,47,47,0.6113855,5.749158,25.22539857142857,28.77993785714286,68.94069771428572,0.9980171,0,0.0,0,0,0.0,0.0,22.63068942857143,32.33689714285714,43.77653214285714,0.9968695514285715,0,0.0,0,0,0.0,0.0,22.191135857142857,32.097682,41.08460614285714,0.99716302
2018-12-02,0,0.0,0,0,0.0,0.0,21.5183474,31.081842,44.440477,0.996186666,1,1.0,1,1,0.9632679,7.2774906,21.4529236,29.3146056,59.2403376,0.996689288,0,0.0,0,0,0.0,0.0,21.735608,31.657214399999997,45.7289984,0.995675058,40,40.0,40,40,0.251581,4.8929005,24.8498412,28.3376528,72.704408,0.9965469560000001,0,0.0,0,0,0.0,0.0,22.184790200000002,31.476794599999998,48.500849599999995,0.995707884,0,0.0,0,0,0.0,0.0,22.113560142857143,31.388611,48.07502171428571,0.9960122371428571
2018-12-09,0,0.0,0,0,0.0,0.0,21.5183474,31.081842,44.440477,0.996186666,0,0.0,0,0,0.0,0.0,21.4529236,29.3146056,59.2403376,0.996689288,0,0.0,0,0,0.0,0.0,21.735608,31.657214399999997,45.7289984,0.995675058,25,25.0,25,25,0.010397498,3.0580628,24.8498412,28.3376528,72.704408,0.9965469560000001,0,0.0,0,0,0.0,0.0,22.184790200000002,31.476794599999998,48.500849599999995,0.995707884,0,0.0,0,0,0.0,0.0,22.958675,33.61946757142857,37.20338385714285,0.99596633
2018-12-16,0,0.0,0,0,0.0,0.0,21.5183474,31.081842,44.440477,0.996186666,0,0.0,0,0,0.0,0.0,21.4529236,29.3146056,59.2403376,0.996689288,0,0.0,0,0,0.0,0.0,21.735608,31.657214399999997,45.7289984,0.995675058,37,37.0,37,37,0.44754866,4.525933,24.8498412,28.3376528,72.704408,0.9965469560000001,0,0.0,0,0,0.0,0.0,22.184790200000002,31.476794599999998,48.500849599999995,0.995707884,1,1.0,1,1,0.96317756,14.013453,21.787964142857142,31.04242357142857,43.28550857142857,0.9999359428571429
