,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557,casos_3305554,casos_est_3305554,casos_est_min_3305554,casos_est_max_3305554,p_rt1_3305554,p_inc100k_3305554,temp_min_3305554,temp_max_3305554,umid_min_3305554,pressao_min_3305554,casos_3304151,casos_est_3304151,casos_est_min_3304151,casos_est_max_3304151,p_rt1_3304151,p_inc100k_3304151,temp_min_3304151,temp_max_3304151,umid_min_3304151,pressao_min_3304151,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3302270,casos_est_3302270,casos_est_min_3302270,casos_est_max_3302270,p_rt1_3302270,p_inc100k_3302270,temp_min_3302270,temp_max_3302270,umid_min_3302270,pressao_min_3302270,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203
2017-09-17,55,55.0,55,55.0,0.9732954,0.8150787,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,2,2.0,2,2,0.8820874,1.3215714,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.9632679,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-09-24,37,37.0,37,37.0,0.32631424,0.54832566,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-10-01,62,62.0,62,62.0,0.9454894,0.918816,,,,,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.9632679,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,1,1.0,1,1,0.8145292,0.6146546,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-10-08,57,57.0,57,57.0,0.80109155,0.84471786,,,,,1,1.0,1,1,0.96317756,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,1,1.0,1,1,0.9632679,0.9474362,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,2,2.0,2,2,0.90843767,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-10-15,56,56.0,56,56.0,0.58927906,0.8298983,,,,,1,1.0,1,1,0.81452835,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-10-22,51,51.0,51,51.0,0.30396548,0.7558002,,,,,1,1.0,1,1,0.6177504,1.2034853,,,,,1,1.0,1,1,0.8145292,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-10-29,42,42.0,42,42.0,0.104419895,0.6224237,,,,,3,3.0,3,3,0.86735874,3.610456,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-11-05,61,61.0,61,61.0,0.835945,0.90399635,,,,,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.72831523,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-11-12,55,55.0,55,55.0,0.6840034,0.8150787,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.9632679,0.6607857,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.9632679,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,1,1.0,1,1,0.9603134,0.9474362,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-11-19,51,51.0,51,51.0,0.40040377,0.7558002,,,,,2,2.0,2,2,0.7790791,2.4069705,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.8145292,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-11-26,60,60.0,60,60.0,0.6875025,0.8891767,,,,,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.81203085,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.730556,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-12-03,81,81.0,81,81.0,0.9840412,1.2003886,,,,,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.7845371,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-12-10,71,71.0,71,71.0,0.75723237,1.0521924,,,,,3,3.0,3,3,0.93035656,3.610456,,,,,1,1.0,1,1,0.61585504,3.9799411,17.584167,24.596527,51.314163,1.003253,3,3.0,3,3,0.9554798,1.982357,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.70372117,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-12-17,59,59.0,59,59.0,0.16122143,0.8743571,,,,,1,1.0,1,1,0.5404041,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,5,5.0,5,5,0.96572983,3.3039284,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,1,1.0,1,1,0.9603134,0.9474362,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,1,1.0,1,1,0.9632679,0.6146546,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-12-24,53,53.0,53,53.0,0.07838878,0.78543943,,,,,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.181088,0.6607857,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.7036559,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2017-12-31,140,140.0,140,140.0,0.99999994,2.0747457,,,,,1,1.0,1,1,0.4416229,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.12355963,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-01-07,115,115.0,115,115.0,0.99448764,1.7042553,,,,,3,3.0,3,3,0.90624493,3.610456,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.2386996,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-01-14,142,142.0,142,142.0,0.98533523,2.104385,,,,,6,6.0,6,6,0.96465343,7.220912,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,3,3.0,3,3,0.81671476,1.982357,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.81203,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-01-21,109,109.0,109,109.0,0.17631812,1.6153377,,,,,5,5.0,5,5,0.75160056,6.0174265,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.35419902,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-01-28,134,134.0,134,134.0,0.69289166,1.985828,,,,,7,7.0,7,7,0.7513807,8.424397,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,2,2.0,2,2,0.97795385,1.2293092,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-02-04,88,88.0,88,88.0,0.009464272,1.3041259,,,,,1,1.0,1,1,0.024336608,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.42413354,0.6607857,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.81445366,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-02-11,104,104.0,104,104.0,0.22943518,1.5412396,,,,,3,3.0,3,3,0.2529708,3.610456,,,,,1,1.0,1,1,0.9632679,3.9799411,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.61366683,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,1,1.0,1,1,0.554064,0.6146546,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-02-18,146,146.0,146,146.0,0.992926,2.1636634,,,,,2,2.0,2,2,0.27960435,2.4069705,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.58954513,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-02-25,159,159.0,159,159.0,0.9965887,2.3563182,,,,,1,1.0,1,1,0.19242479,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,1,1.0,1,1,0.52061564,0.6607857,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-03-04,205,205.0,205,205.0,0.9998499,3.0380204,,,,,1,1.0,1,1,0.266933,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,1,1.0,1,1,0.9632679,0.9474362,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-03-11,179,179.0,179,179.0,0.7905166,2.6527104,,,,,3,3.0,3,3,0.79313433,3.610456,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,1,1.0,1,1,0.927713,0.6146546,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-03-18,203,203.0,203,203.0,0.8473936,3.0083811,,,,,2,2.0,2,2,0.59470904,2.4069705,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,1,1.0,1,1,0.9631786,0.5663508,25.812561000000002,32.9601215,49.67086175,0.9981630925,1,1.0,1,1,0.730556,0.9474362,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-03-25,241,241.0,241,241.0,0.99034786,3.5715265,,,,,1,1.0,1,1,0.24316582,1.2034853,,,,,0,0.0,0,0,0.0,0.0,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,2,2.0,2,2,0.92189765,1.1327016,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,1,1.0,1,1,0.73048824,0.6146546,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-04-01,313,313.0,313,313.0,0.9999959,4.6385384,,,,,1,1.0,1,1,0.27197513,1.2034853,,,,,1,1.0,1,1,0.9632669,3.9799411,17.584167,24.596527,51.314163,1.003253,0,0.0,0,0,0.0,0.0,17.395264,24.173492,51.540386,1.0028526,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925,0,0.0,0,0,0.0,0.0,22.364237666666668,27.261861,68.05986133333333,0.9984235666666668,0,0.0,0,0,0.0,0.0,25.812561000000002,32.9601215,49.67086175,0.9981630925
2018-04-15,250,250.0,250,250.0,0.10254433,3.704903,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.71981233,2.4069705,,,,,1,1.0,1,1,0.730556,3.9799411,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,1,1.0,1,1,0.81452835,0.6607857,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,2,2.0,2,2,0.92080367,1.2293092,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-04-22,285,285.0,285,285.0,0.54943496,4.2235894,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.67112964,2.4069705,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,2,2.0,2,2,0.8178776,1.3215714,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-04-29,326,326.0,326,326.0,0.9814759,4.8311934,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.5717009,2.4069705,,,,,1,1.0,1,1,0.70372117,3.9799411,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,9,9.0,9,9,0.9938943,5.947071,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,4,4.0,4,4,0.97982997,2.2654033,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-05-06,333,333.0,333,333.0,0.9639027,4.934931,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.51515114,2.4069705,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,2,2.0,2,2,0.2584442,1.3215714,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,2,2.0,2,2,0.71503973,1.1327016,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,2,2.0,2,2,0.85978055,1.2293092,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-05-13,350,350.0,350,350.0,0.9229631,5.1868644,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,5,5.0,5,5,0.87530726,6.0174265,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,4,4.0,4,4,0.38433436,2.6431427,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,1,1.0,1,1,0.22717306,0.5663508,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-05-20,218,218.0,218,218.0,2.1152907e-06,3.2306755,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,0,0.0,0,0,0.0,0.0,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,10,10.0,10,10,0.92998046,6.6078568,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,3,3.0,3,3,0.65441,1.6990525,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,1,1.0,1,1,0.5506703,0.6146546,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-05-27,216,216.0,216,216.0,5.8601774e-05,3.2010362,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,1,1.0,1,1,0.15934674,1.2034853,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,6,6.0,6,6,0.58330834,3.964714,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,1,1.0,1,1,0.9632679,0.9474362,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,1,1.0,1,1,0.58229786,0.6146546,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-06-03,215,215.0,215,215.0,0.032329507,3.1862166,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,4,4.0,4,4,0.8432371,4.813941,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,3,3.0,3,3,0.10291021,1.982357,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,1,1.0,1,1,0.32567438,0.5663508,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,1,1.0,1,1,0.5732002,0.6146546,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-06-10,205,205.0,205,205.0,0.19933519,3.0380204,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,1,1.0,1,1,0.3078063,1.2034853,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,10,10.0,10,10,0.82726336,6.6078568,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,2,2.0,2,2,0.750073,1.2293092,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-06-17,176,176.0,176,176.0,0.03933397,2.6082518,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,4,4.0,4,4,0.7645169,4.813941,,,,,1,1.0,1,1,0.9632669,3.9799411,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,2,2.0,2,2,0.07264486,1.3215714,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,2,2.0,2,2,0.8380931,1.1327016,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-06-24,201,201.0,201,201.0,0.5215015,2.9787421,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.39824358,2.4069705,,,,,0,0.0,0,0,0.0,0.0,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,0,0.0,0,0,0.0,0.0,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,1,1.0,1,1,0.5770085,0.5663508,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,1,1.0,1,1,0.44991612,0.6146546,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-07-01,237,237.0,237,237.0,0.9813676,3.512248,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,0,0.0,0,0,0.0,0.0,,,,,1,1.0,1,1,0.730556,3.9799411,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,0,0.0,0,0,0.0,0.0,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,4,4.0,4,4,0.9041953,2.2654033,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,2,2.0,2,2,0.7790791,1.2293092,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-07-08,164,164.0,164,164.0,0.026077306,2.4304163,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.5121519,2.4069705,,,,,1,1.0,1,1,0.6887573,3.9799411,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,0,0.0,0,0,0.0,0.0,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,0,0.0,0,0,0.0,0.0,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
2018-07-15,159,159.0,159,159.0,0.011812608,2.3563182,22.314536,28.304997285714286,67.12826342857143,1.0036556142857143,2,2.0,2,2,0.67094564,2.4069705,,,,,2,2.0,2,2,0.8033091,7.9598823,22.07117142857143,28.147556857142856,69.5395632857143,1.0037882571428571,1,1.0,1,1,0.86651593,0.6607857,21.898005714285716,28.221043285714284,67.005259,1.003642242857143,2,2.0,2,2,0.48816836,1.1327016,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428,0,0.0,0,0,0.0,0.0,20.306239428571427,27.838649285714286,64.27226614285715,1.0039821285714285,2,2.0,2,2,0.7079126,1.2293092,22.140930142857144,27.881513285714284,67.52742942857142,1.0037100428571428
