,casos_2611606,p_rt1_2611606,Rt_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,umid_max_2611606,pressao_min_2611606,pressao_max_2611606,precip_tot_2611606,casos_2609600,p_rt1_2609600,Rt_2609600,p_inc100k_2609600,temp_min_2609600,temp_max_2609600,umid_min_2609600,umid_max_2609600,pressao_min_2609600,pressao_max_2609600,precip_tot_2609600,temp_mean_2609600,temp_amp_2609600,umid_mean_2609600,umid_amp_2609600,pressao_mean_2609600,temp_mean_2611606,temp_amp_2611606,umid_mean_2611606,umid_amp_2611606,pressao_mean_2611606
2012-09-02,53,4.5498153e-05,0.5246012,3.2053976,20.549835,26.758584000000003,63.188388999999994,86.07234285714286,1.0030498571428572,1.0064200142857143,0.23323000014285714,15,0.19194113,0.74673593,3.8156774,22.933070714285716,26.208182142857144,66.22138242857143,79.47679857142857,1.0030104285714285,1.006248157142857,0.217165729,24.57062642857143,3.275111428571428,72.8490905,13.255416142857143,0.0016188642857142277,23.6542095,6.208749000000001,74.63036592857142,22.883953857142863,0.0016850785714285221
2012-09-09,64,0.053965796,0.7670579,3.870669,20.819126428571426,26.491446285714286,62.445159428571436,85.20260285714286,1.0040912285714285,1.0069953999999999,0.4751828671428572,11,0.14013019,0.664139,2.7981634,22.785321857142858,26.152374000000002,65.48862157142857,79.60760428571429,1.004009457142857,1.0067760571428572,0.6137242721428571,24.468847928571428,3.367052142857144,72.54811292857143,14.118982714285721,0.0013833000000000872,23.655286357142856,5.67231985714286,73.82388114285715,22.757443428571428,0.001452085714285678
2012-09-16,60,0.3348805,0.92668617,3.628752,20.991633714285715,27.15940642857143,63.60199071428571,88.53709,1.0017883714285714,1.0050516857142857,0.4242357128571429,38,0.99877405,2.3463855,9.666383,22.989955285714284,26.628766857142857,66.76964114285714,82.22540842857143,1.0017928285714286,1.0048578000000001,0.43649998567142856,24.80936107142857,3.6388115714285725,74.49752478571429,15.455767285714288,0.0015324857142857695,24.07552007142857,6.167772714285714,76.06954035714286,24.935099285714294,0.0016316571428571791
2012-09-23,36,0.0081916265,0.6081379,2.1772513,21.236668285714284,27.244873000000002,62.59521471428571,89.73487985714284,1.0010206514285713,1.004306857142857,0.4119757077142857,9,0.027899712,0.47812405,2.2894063,23.210588714285713,26.638105142857142,67.57777542857143,84.13975728571428,1.0009591642857143,1.0041082857142858,0.45976142000000003,24.924346928571428,3.4275164285714297,75.85876635714285,16.561981857142854,0.0015745607142857443,24.240770642857143,6.008204714285718,76.16504728571428,27.139665142857133,0.001643102857142864
2012-09-30,41,0.097353116,0.7658673,2.4796472,21.275652142857144,27.27472342857143,60.794115857142856,86.158638,1.0015518142857143,1.0051325714285715,0.22867714282857143,6,0.0011163325,0.2827131,1.526271,23.130301285714285,26.512708142857143,64.29084985714286,79.81219414285715,1.0016305714285714,1.0049776571428573,0.2639728585714286,24.821504714285716,3.3824068571428576,72.051522,15.521344285714292,0.00167354285714294,24.275187785714287,5.999071285714287,73.47637692857143,25.36452214285714,0.001790378571428608
2012-10-07,37,0.2017265,0.83149076,2.2377305,21.601675999999998,27.126098714285714,62.82791257142857,83.22295571428572,1.0011006,1.0042472857142857,0.41267571,14,0.37884414,0.89421815,3.5612988,23.304343142857142,26.55201514285714,65.87842014285714,78.42398357142858,1.0010310142857144,1.0040739428571428,0.490255728,24.92817914285714,3.247671999999998,72.15120185714287,12.545563428571441,0.0015214642857142024,24.363887357142858,5.524422714285716,73.02543414285714,20.395043142857148,0.0015733428571428343
2012-10-14,37,0.38479993,0.9355612,2.2377305,21.643458857142857,27.20918514285714,65.93804057142857,88.794217,0.9998403528571428,1.0030418857142858,0.6442357242857143,11,0.53009725,1.0323477,2.7981634,23.17313042857143,26.530534999999997,69.78127614285714,84.64473057142857,0.9997700642857144,1.0028804857142857,0.7901928742857143,24.851832714285713,3.3574045714285674,77.21300335714285,14.86345442857143,0.0015552107142856597,24.426322,5.565726285714284,77.3661287857143,22.85617642857143,0.0016007664285714873
2012-10-21,52,0.92073995,1.3450476,3.1449184,22.097433714285717,28.167127,60.990416999999994,87.78081857142857,0.9991400957142857,1.0024193428571428,0.40995428,6,0.118289426,0.56187856,1.526271,23.77288385714286,27.253853857142854,66.11295871428571,82.78820785714287,0.9991182057142858,1.0022902285714286,0.46121142285714284,25.513368857142858,3.4809699999999957,74.45058328571429,16.675249142857155,0.0015860114285713989,25.13228035714286,6.069693285714283,74.38561778571429,26.790401571428575,0.00163962357142855
2012-10-28,50,0.8177631,1.2083976,3.02396,21.768249285714287,28.072182714285713,63.670044714285716,90.40142485714286,0.99858338,1.0015197285714286,0.5039042828571428,7,0.22899283,0.70177895,1.7806494,23.525046,27.055951857142855,69.318963,84.68213485714286,0.9985893071428571,1.0014024,0.5003828528571429,25.290498928571427,3.530905857142855,77.00054892857142,15.36317185714286,0.001406546428571409,24.920216,6.303933428571426,77.03573478571428,26.73138014285714,0.0014681742857142743
2012-11-04,39,0.21991852,0.846237,2.3586888,22.167515428571427,29.81496328571429,56.692868857142855,89.14958128571428,0.997592,1.0015122328571429,0.06482571528571428,13,0.8553375,1.5786786,3.3069203,23.915937142857143,28.174944285714286,64.00321857142858,83.026973,0.9977809385714286,1.0014181714285715,0.06691857171428571,26.045440714285714,4.259007142857143,73.5150957857143,19.023754428571422,0.0018186164285714512,25.99123935714286,7.647447857142861,72.92122507142857,32.45671242857142,0.0019601164285714123
