data_iniSE,casos_3302601,casos_3302700,casos_3303401,casos_3303500,casos_3303609,casos_3303807,casos_3303906,casos_3304003,casos_3304102,casos_3304755,casos_3304805,casos_3303856,casos_3300456,casos_3301157,casos_3300100,casos_3300159,casos_3300209,casos_3300225,casos_3300233,casos_3300258,casos_3300308,casos_3302304,casos_3302403,casos_3300506,casos_3300902,casos_3300936,casos_3300951,casos_3303203,casos_3301207,casos_3301504,casos_3301603,casos_3301801,casos_3302452,casos_3301850,casos_3301876,casos_3302056,casos_3302254,casos_3303708,casos_3302270,casos_3302502,casos_3302809,casos_3302858,casos_3303005,casos_3303955,casos_3304110,casos_3304144,casos_3304151,casos_3304904,casos_3305000,casos_3305109,casos_3305133,casos_3305208,casos_3305505,casos_3305554,casos_3305752,casos_3306008,casos_3306305,casos_3304607,casos_3304706,casos_3300407,casos_3300605,casos_3300704,casos_3300803,casos_3301009,casos_3301108,casos_3301306,casos_3301405,casos_3301702,casos_3302908,casos_3301900,casos_3302007,casos_3302106,casos_3302205,casos_3303104,casos_3303302,casos_3304128,casos_3304201,casos_3304300,casos_3304409,casos_3304508,casos_3304524,casos_3304557,casos_3305158,casos_3305307,casos_3305406,casos_3305604,casos_3305703,casos_3305802,casos_3305901,casos_3306107,casos_3306156,casos_3306206
2016-05-15,8,1,307,32,0,0,31,11,5,0,1,4,6,6,44,0,6,0,4,25,2,1,40,2,1,6,0,1,0,7,2,5,1,5,2,16,6,0,1,3,2,1,1,0,4,5,0,141,0,9,0,8,24,18,1,0,45,0,0,7,6,0,2,32,0,2,11,39,5,7,12,0,18,8,91,0,29,0,1,0,6,770,0,1,1,2,0,14,2,7,2,11
2016-05-22,6,2,203,36,0,1,17,3,2,0,1,1,6,2,24,0,1,0,0,17,2,0,21,3,0,4,0,0,0,1,0,3,0,4,1,7,13,1,3,3,0,0,0,0,1,2,0,136,1,8,0,4,20,9,0,1,25,0,0,3,3,2,6,13,1,4,4,23,3,9,3,1,12,1,42,0,11,0,2,0,3,508,0,3,4,1,1,7,0,2,1,5
2016-05-29,4,2,92,27,0,4,8,3,1,0,2,0,4,1,21,0,5,1,0,12,2,0,23,1,0,4,0,1,0,0,1,1,0,0,1,8,5,0,2,4,0,0,0,0,2,0,0,94,1,6,0,1,28,9,1,0,17,0,0,2,4,1,2,34,0,7,6,14,0,7,5,3,9,2,58,0,4,1,0,1,3,556,0,0,1,1,0,6,1,0,0,1
2016-06-05,3,1,50,32,0,6,10,0,0,0,0,0,2,2,36,0,5,0,0,13,1,0,17,12,0,1,0,1,0,0,1,0,0,0,1,1,3,0,0,3,0,0,1,0,0,2,0,96,0,6,0,1,26,4,0,0,9,0,0,4,5,0,2,16,0,3,6,13,0,4,6,1,2,0,29,0,7,0,0,2,5,439,0,0,0,1,0,7,0,2,0,2
2016-06-12,0,0,35,26,0,3,4,3,2,0,0,0,2,1,5,0,4,1,0,5,2,0,13,1,0,5,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,3,0,0,1,0,0,62,1,6,0,0,14,3,0,0,1,0,0,0,0,1,2,14,0,0,2,15,1,5,4,0,2,0,15,0,5,0,0,0,0,290,0,1,1,0,0,1,2,0,0,3
2016-06-19,2,0,12,8,0,7,2,0,0,0,0,0,2,1,5,0,0,0,0,1,1,0,4,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43,0,3,0,1,10,6,0,0,4,1,0,1,0,0,1,25,0,4,0,6,0,3,1,0,2,0,14,0,6,0,0,0,1,242,0,0,0,0,0,0,0,1,0,0
2016-06-26,0,0,8,7,0,8,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,68,1,0,0,0,14,5,0,0,5,0,0,0,2,0,4,26,0,1,0,5,1,5,0,0,3,2,20,0,7,0,1,0,2,208,0,0,0,0,0,1,0,0,0,0
2016-07-03,0,1,11,8,0,3,6,0,0,0,0,0,0,1,3,0,3,7,0,0,2,1,15,0,0,3,0,0,0,0,0,0,0,1,2,3,0,0,1,2,0,1,0,0,0,1,0,55,0,2,0,1,21,3,0,0,4,0,0,0,0,0,1,22,0,2,2,9,0,6,2,0,0,0,10,0,4,0,0,0,1,209,0,0,0,0,0,0,0,1,0,0
2016-07-10,0,0,11,7,0,2,2,1,0,0,0,0,0,0,4,0,0,2,0,0,3,0,5,0,0,3,0,1,0,0,0,0,0,1,0,3,0,20,0,1,0,0,0,0,0,1,0,36,0,2,0,0,21,0,1,0,6,0,0,0,0,0,1,24,0,1,4,6,1,5,0,0,4,0,10,0,2,0,0,0,1,177,0,0,0,0,0,0,0,0,0,0
2016-07-17,1,0,4,5,0,0,2,0,0,0,0,0,5,0,1,0,0,2,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,40,1,0,0,0,17,3,1,0,3,0,0,0,0,0,0,13,1,1,0,5,1,1,1,0,5,2,10,0,1,0,2,0,1,131,0,1,0,0,0,0,0,0,0,1
2016-07-24,0,0,2,3,0,3,0,2,0,0,0,0,1,1,9,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,1,0,0,10,2,2,0,3,0,0,1,0,0,0,15,0,1,0,3,0,0,1,0,2,0,9,0,4,0,0,0,0,129,0,1,0,0,0,0,0,0,0,0
2016-07-31,0,0,4,8,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,30,1,1,0,0,15,5,1,0,2,0,0,0,0,0,0,15,0,1,0,6,1,2,1,0,4,1,6,0,5,0,0,0,1,83,0,0,0,0,0,0,1,0,0,0
2016-08-07,0,1,15,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,22,0,0,0,0,13,0,1,0,0,0,0,0,0,0,2,14,0,4,0,3,0,3,1,0,0,0,12,0,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,1
2016-08-14,0,0,6,4,0,1,0,0,1,0,0,0,3,0,8,0,0,0,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,12,0,0,0,1,0,0,2,0,0,0,16,0,0,0,1,0,1,0,0,2,1,15,0,4,1,0,0,1,61,0,0,0,0,0,0,0,1,0,2
2016-08-21,0,0,2,5,0,4,0,0,1,0,2,0,1,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,1,8,0,4,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0
2016-08-28,0,0,3,3,0,3,0,2,0,1,0,1,2,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,1,5,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,9,0,7,0,0,0,0,55,0,0,0,0,0,0,0,2,0,0
2016-09-04,0,1,0,1,0,3,1,2,0,0,0,0,2,0,1,0,1,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0,2,0,0,9,0,0,0,0,0,0,1,0,0,0,6,0,2,0,1,0,1,0,0,0,0,6,0,2,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0
2016-09-11,1,1,1,2,0,1,7,1,0,0,0,0,0,0,2,0,1,1,0,0,1,1,8,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,14,0,0,0,2,0,0,0,0,1,0,9,0,1,0,2,1,0,0,0,0,0,10,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0
2016-09-18,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,21,0,1,0,1,0,0,0,2,0,0,7,0,0,0,3,0,3,0,0,2,0,8,0,3,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0
2016-09-25,0,0,3,0,0,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,9,0,1,0,1,0,0,1,1,0,0,3,0,1,0,4,0,1,0,0,1,0,4,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0
2016-10-02,0,0,4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,5,0,1,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0
2016-10-09,0,1,5,3,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13,0,0,0,0,5,0,0,0,3,0,0,0,2,1,0,4,0,2,0,0,0,1,0,0,8,0,4,0,6,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0
2016-10-16,1,1,13,1,1,0,0,3,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,10,0,1,0,0,12,1,0,0,2,1,1,0,3,0,0,16,0,3,0,2,0,0,0,0,6,0,7,1,6,0,0,0,0,58,0,0,0,0,0,0,0,5,0,0
2016-10-23,0,1,4,3,1,0,2,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,17,0,1,0,1,0,0,0,7,1,0,6,0,2,0,3,0,0,0,0,8,0,7,0,5,0,0,0,0,51,0,0,0,0,0,0,0,7,0,0
2016-10-30,0,1,8,3,0,0,1,0,1,0,1,0,1,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,1,0,16,0,2,0,1,6,0,2,1,4,0,0,1,1,0,0,9,0,3,0,4,0,1,1,0,15,0,3,0,3,0,0,0,4,35,0,0,0,0,0,0,1,1,3,1
2016-11-06,0,0,6,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,3,0,0,13,1,0,1,2,0,0,3,6,1,0,2,1,2,0,4,0,2,0,0,9,4,7,1,4,0,0,0,2,61,0,0,0,0,0,0,0,0,0,0
2016-11-13,0,0,14,4,0,0,0,0,0,0,0,0,2,0,1,0,1,4,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,15,0,0,0,0,7,0,0,0,2,0,0,1,5,0,0,4,0,3,0,5,0,1,1,0,14,1,6,2,3,0,0,0,1,68,0,0,0,0,0,0,0,0,0,0
2016-11-20,1,0,8,3,0,0,4,2,2,0,0,0,0,0,3,0,0,3,0,1,3,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,44,0,2,0,1,8,2,0,0,4,0,0,1,13,1,0,14,0,4,0,13,0,2,3,0,15,0,6,0,9,1,1,0,4,105,0,0,0,0,0,0,0,3,0,0
2016-11-27,0,1,20,5,0,0,2,3,2,0,2,0,2,0,3,0,1,1,0,0,1,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,27,0,3,0,0,6,0,1,0,3,0,0,0,16,0,0,34,0,0,0,13,0,2,1,0,11,1,11,0,9,0,0,0,2,130,0,0,0,0,0,1,0,1,0,0
2016-12-04,2,1,52,4,0,0,4,5,4,0,0,0,5,0,4,0,3,4,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,26,0,5,0,0,19,0,0,1,1,0,0,1,26,0,2,37,2,7,0,10,1,2,1,0,25,0,6,0,11,0,0,0,1,122,0,0,0,0,0,1,0,0,0,0
2016-12-11,0,0,40,3,0,0,1,1,1,0,1,1,1,1,4,0,4,3,0,0,1,0,4,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,22,0,5,0,0,19,0,0,0,8,0,2,1,11,0,1,28,0,6,0,11,0,3,0,0,11,0,8,0,5,0,0,0,2,104,0,0,0,0,1,0,0,2,0,2
2016-12-18,0,0,31,7,0,0,1,1,0,1,0,0,2,0,4,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,31,1,4,0,2,10,0,0,0,1,0,0,0,3,1,1,32,0,5,0,13,0,12,0,0,7,0,21,1,4,0,0,0,2,125,0,0,0,0,2,2,0,0,0,0
2016-12-25,0,0,47,10,0,1,1,4,0,0,0,0,0,0,6,1,3,11,1,0,6,0,3,0,1,6,0,0,0,1,1,1,0,0,2,0,1,0,0,4,0,2,0,2,0,0,0,28,0,3,1,2,20,0,1,0,8,0,6,0,38,2,0,45,4,4,1,17,1,6,0,0,15,22,30,0,20,0,0,0,4,128,1,0,0,1,0,0,0,2,0,1
2017-01-01,1,3,49,8,2,1,3,2,0,0,0,0,5,0,8,0,1,0,0,1,4,0,3,2,0,10,0,1,0,6,1,0,1,0,0,2,2,0,0,3,0,1,0,1,0,1,1,92,0,4,0,4,18,1,3,1,13,1,0,4,5,11,1,76,0,3,5,22,1,14,0,0,7,1,21,2,23,1,1,2,1,213,1,0,2,0,0,2,0,1,0,1
2017-01-08,0,1,32,4,1,0,5,6,0,0,0,0,4,0,15,0,2,8,0,0,5,0,1,1,0,3,0,1,0,4,0,0,4,0,0,0,2,0,0,3,0,1,1,0,0,0,0,63,1,3,0,1,23,4,0,0,10,0,3,1,7,3,1,62,2,5,5,25,0,5,4,0,2,4,17,1,17,0,0,0,0,234,1,0,1,0,0,0,0,2,2,3
2017-01-15,0,0,39,6,1,0,5,7,0,0,0,1,8,0,12,0,1,8,0,2,9,0,5,0,0,3,0,0,0,6,0,2,1,0,0,5,4,0,0,6,0,2,2,3,0,0,1,64,0,7,0,2,18,3,0,0,18,0,2,1,10,25,2,65,2,5,6,29,3,13,4,0,6,1,34,6,23,0,3,0,1,231,1,0,4,1,0,1,0,3,0,3
2017-01-22,1,2,28,12,0,0,8,5,2,0,0,1,2,0,16,0,2,5,0,0,9,0,10,4,0,0,0,1,0,2,0,0,0,3,0,1,3,0,0,4,1,0,0,0,1,1,3,67,1,1,0,3,23,1,1,0,17,0,3,0,5,25,0,76,0,3,10,15,0,4,3,0,7,0,32,2,20,0,0,0,11,296,0,0,0,0,0,0,0,8,0,2
2017-01-29,3,2,33,8,0,0,4,8,2,2,0,1,6,2,16,0,7,4,1,1,6,0,9,1,0,0,0,2,0,3,1,0,2,0,1,3,2,0,0,1,1,0,0,1,0,0,3,88,0,1,0,5,24,1,1,0,12,0,0,1,1,25,2,43,0,13,1,24,0,9,1,0,5,1,31,0,12,0,0,0,11,248,0,0,0,0,0,1,0,2,0,1
2017-02-05,0,0,24,6,1,0,5,1,1,1,0,0,5,2,10,0,3,4,0,1,7,0,3,0,0,2,0,2,0,4,0,0,8,4,0,0,2,0,0,20,0,2,0,0,0,0,1,91,2,3,0,3,19,0,2,0,17,1,0,2,6,13,2,40,0,10,11,27,1,5,1,0,8,1,33,0,18,0,0,0,20,241,0,0,1,1,0,0,0,4,0,1
2017-02-12,0,3,32,9,0,0,2,5,0,0,0,0,4,1,7,0,2,3,1,0,8,0,9,0,0,0,0,0,0,2,0,0,4,6,0,2,1,0,1,13,0,1,0,0,0,0,0,75,0,6,0,0,24,5,3,1,17,0,1,0,5,4,1,20,0,6,5,39,1,9,2,0,1,0,20,0,24,0,0,0,16,239,1,0,1,1,0,0,0,7,0,5
2017-02-19,0,1,28,8,0,0,7,5,0,0,0,0,1,0,15,0,1,5,0,0,4,0,8,0,0,0,0,0,0,1,0,0,9,2,1,0,2,0,0,4,0,1,0,1,0,0,0,63,1,1,0,0,21,0,2,0,13,0,0,1,0,6,0,25,1,8,1,19,0,7,0,0,0,0,19,0,15,2,0,0,11,121,0,0,0,0,1,0,0,6,0,1
2017-02-26,0,5,24,6,0,1,5,5,5,0,0,1,5,0,11,0,1,3,0,0,7,0,2,0,0,1,0,0,0,5,0,0,12,0,4,2,0,0,0,2,0,0,0,0,0,1,0,80,0,4,1,1,21,0,2,1,16,0,1,2,2,6,1,67,0,8,1,37,3,12,3,0,8,0,26,0,12,0,0,1,6,141,0,0,1,0,0,0,0,2,0,1
2017-03-05,0,2,31,7,0,1,6,10,0,0,1,1,0,0,11,0,4,3,0,0,2,0,9,1,0,0,0,0,0,3,0,0,9,0,2,1,6,1,1,2,2,0,0,1,0,0,0,84,0,5,0,1,23,0,1,1,16,1,3,3,2,4,0,61,0,12,0,31,1,11,0,0,8,0,29,0,13,0,0,1,8,135,0,0,2,1,0,1,0,0,0,11
2017-03-12,2,1,27,2,1,0,6,7,0,0,0,0,5,1,20,0,3,2,0,0,2,0,11,1,0,0,0,0,0,1,0,0,1,0,2,0,3,0,1,3,0,1,0,3,0,1,1,89,0,4,1,0,38,0,0,1,17,0,1,2,1,11,1,46,0,29,0,34,0,7,2,0,6,0,26,0,26,0,0,3,15,161,0,0,0,0,0,1,1,2,0,4
2017-03-19,0,0,25,6,0,1,2,7,1,0,1,0,6,0,21,0,3,1,0,0,9,0,13,0,0,1,0,0,0,1,0,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,98,0,2,0,2,26,3,2,0,10,0,0,0,3,9,1,52,0,10,2,30,1,5,0,0,8,0,36,0,15,0,0,1,16,139,1,0,1,0,0,3,0,5,0,22
2017-03-26,1,6,19,7,0,2,3,5,3,0,2,0,4,0,6,0,1,2,0,0,6,0,10,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,4,0,0,0,0,1,0,1,105,0,3,0,0,25,0,3,3,17,0,0,2,0,7,3,50,0,6,0,27,1,7,1,0,3,1,34,0,18,0,0,0,8,127,0,0,1,1,0,0,0,0,0,8
2017-04-02,0,4,19,9,0,1,1,3,3,0,0,0,6,0,10,0,0,0,0,0,8,0,16,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,2,0,89,1,4,0,1,12,4,1,0,17,0,0,1,1,7,0,47,0,4,1,32,0,6,0,0,11,0,41,0,7,1,0,5,9,141,0,0,0,0,1,1,0,3,1,2
2017-04-09,0,2,12,4,0,1,0,10,1,0,0,0,3,0,10,0,0,1,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,71,0,1,0,1,18,8,1,0,10,0,0,4,1,9,2,37,0,0,0,11,0,4,0,0,23,0,42,0,9,1,0,2,4,96,0,0,0,0,0,1,0,1,0,2
2017-04-16,0,7,16,3,0,0,2,2,2,0,0,0,3,1,14,0,0,3,0,1,4,0,2,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,1,167,0,2,0,2,29,8,0,0,13,0,1,1,0,7,1,33,0,1,1,18,0,11,1,0,15,0,53,0,2,0,0,0,3,95,0,0,0,0,0,0,0,2,0,2
2017-04-23,0,7,12,3,0,1,0,3,0,0,0,0,1,0,6,0,3,2,0,2,4,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,172,0,2,0,0,35,2,1,0,10,0,0,1,1,8,1,37,0,0,0,8,0,26,0,0,16,0,41,0,9,0,0,0,2,90,0,0,0,0,0,0,0,0,0,1
2017-04-30,0,15,8,3,0,0,1,3,4,0,0,0,1,1,12,0,0,0,0,0,7,0,4,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,1,0,0,0,0,0,101,0,1,1,1,36,10,2,0,16,0,1,2,0,8,0,37,0,0,0,5,0,21,2,0,9,1,35,0,6,0,0,2,5,101,0,0,0,0,0,1,0,0,0,1
2017-05-07,1,15,4,5,0,1,1,5,1,0,0,0,1,0,10,0,2,2,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,1,0,0,0,80,0,3,0,3,18,4,0,0,2,0,2,0,0,8,0,32,0,0,0,4,0,17,0,1,2,0,51,0,2,0,0,0,2,90,0,0,0,0,0,0,0,0,0,0
2017-05-14,0,11,6,3,0,0,0,2,0,0,0,0,1,0,23,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,106,0,0,0,0,38,3,1,0,3,0,1,0,0,11,0,28,0,1,0,2,1,31,1,0,2,1,63,0,11,0,0,0,0,56,0,0,0,0,0,0,0,2,0,1
2017-05-21,0,10,8,4,0,0,0,2,2,0,0,0,1,0,10,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,52,0,3,0,0,22,6,1,0,2,0,2,0,1,2,0,32,0,0,0,2,0,31,1,0,4,0,43,0,3,0,0,0,1,44,0,0,0,0,0,0,0,1,0,0
2017-05-28,0,15,5,4,0,0,0,0,2,0,0,0,2,0,23,0,1,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,55,1,3,1,0,19,5,0,0,6,0,7,0,1,7,0,35,0,0,0,5,0,55,2,0,2,0,56,0,5,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0
2017-06-04,0,8,9,7,0,1,0,1,0,0,0,0,2,0,9,0,0,0,0,3,4,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,112,0,5,0,0,21,11,0,0,4,0,4,0,3,6,1,31,0,0,0,5,1,43,2,0,3,0,40,0,3,0,0,0,4,53,0,0,0,0,0,1,0,1,0,0
2017-06-11,0,7,6,2,0,2,1,1,1,0,0,0,0,0,14,0,2,1,0,1,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,56,0,1,0,2,7,4,1,0,5,0,2,0,0,7,0,22,0,2,0,2,0,42,4,0,1,0,29,0,3,0,0,0,1,36,0,0,0,0,0,0,0,1,0,0
2017-06-18,0,12,5,9,0,0,1,1,0,1,0,0,2,0,12,0,1,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,62,0,1,0,0,22,2,2,0,2,0,0,0,1,1,0,30,1,1,0,5,0,37,1,0,3,2,32,0,3,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0
2017-06-25,0,10,4,4,0,0,0,0,2,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,48,0,2,0,0,24,4,2,0,1,0,0,0,3,4,0,13,1,0,0,3,0,38,0,0,1,3,10,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
2017-07-02,0,8,3,4,0,0,0,2,0,0,0,0,1,0,6,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,60,0,0,0,0,21,2,0,1,2,0,2,0,0,4,0,21,0,0,0,3,0,38,0,0,2,1,16,0,3,0,0,0,1,37,0,0,0,0,1,0,1,1,0,1
2017-07-09,0,18,3,2,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,32,0,0,0,0,16,2,0,0,2,0,0,1,1,4,0,30,0,0,0,3,0,27,1,0,3,0,6,0,1,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0
2017-07-16,0,7,2,4,0,0,0,0,2,0,0,0,2,0,7,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,3,0,0,16,1,0,1,1,0,0,0,1,2,1,26,0,0,0,2,0,31,0,0,1,0,9,0,2,1,0,0,0,42,0,0,0,0,0,0,0,1,0,0
2017-07-23,0,5,5,6,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,1,0,0,0,2,0,26,0,2,0,0,16,0,0,0,1,0,0,1,2,0,0,31,0,0,1,0,0,21,0,0,4,0,9,0,2,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0
2017-07-30,0,5,3,1,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1,0,53,0,0,0,1,7,0,0,1,5,0,0,0,0,2,0,29,0,0,0,1,0,20,1,0,0,0,8,0,5,0,0,0,2,42,0,0,0,0,0,0,0,0,0,1
2017-08-06,0,8,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,1,0,0,4,0,0,1,0,0,0,17,0,0,0,0,0,22,0,0,4,0,5,0,3,0,0,0,3,26,0,0,0,0,0,0,0,1,0,0
2017-08-13,0,6,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,6,3,0,0,4,0,0,1,0,0,0,31,1,0,0,2,0,14,1,0,0,2,13,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0
2017-08-20,0,1,5,3,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0,6,1,0,0,1,0,0,0,0,0,0,21,0,0,0,2,0,10,0,0,3,0,7,0,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0
2017-08-27,0,3,4,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,15,1,0,0,1,0,0,0,0,1,0,25,0,0,0,2,0,9,0,0,5,0,5,0,3,0,0,1,2,34,0,0,0,0,0,0,0,0,0,0
2017-09-03,0,5,2,2,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,13,0,0,0,1,0,0,0,0,6,1,12,0,1,0,2,0,4,0,0,2,0,6,0,2,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0
