,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557,casos_3305554,casos_est_3305554,casos_est_min_3305554,casos_est_max_3305554,p_rt1_3305554,p_inc100k_3305554,temp_min_3305554,temp_max_3305554,umid_min_3305554,pressao_min_3305554,casos_3304151,casos_est_3304151,casos_est_min_3304151,casos_est_max_3304151,p_rt1_3304151,p_inc100k_3304151,temp_min_3304151,temp_max_3304151,umid_min_3304151,pressao_min_3304151,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3302270,casos_est_3302270,casos_est_min_3302270,casos_est_max_3302270,p_rt1_3302270,p_inc100k_3302270,temp_min_3302270,temp_max_3302270,umid_min_3302270,pressao_min_3302270,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203
2010-03-14,73,73.0,73,73.0,0.18485987,1.0818317,24.581490714285714,33.131788,54.78250785714285,0.9933649614285714,5,5.0,5,5,0.503139,6.0174265,24.188816714285714,32.00210142857143,54.18408285714286,0.9939049028571428,0,0.0,0,0,0.0,0.0,24.844059571428573,33.07580142857143,58.610266,0.9936957228571429,4,4.0,4,4,0.5250507,2.6431427,24.149727857142857,33.27716042857143,53.26937971428572,0.9933950671428572,1,1.0,1,1,0.42548013,0.5663508,24.434247571428575,32.790157,53.69526742857143,0.9935520814285714,1,1.0,1,1,0.8145292,0.9474362,22.60926157142857,33.694331285714284,46.04016971428571,0.9938547514285715,0,0.0,0,0,0.0,0.0,24.434247571428575,32.790157,53.69526742857143,0.9935520814285714
2010-03-21,104,104.0,104,104.0,0.95031595,1.5412396,23.585654285714288,29.053030857142858,68.73746657142857,0.999215207142857,1,1.0,1,1,0.053728882,1.2034853,22.626560714285716,27.601588857142854,72.72753714285714,0.9995948571428571,2,2.0,2,2,0.90732056,7.9598823,23.603755714285715,29.163774714285715,69.35547928571428,0.9993199171428572,5,5.0,5,5,0.6137071,3.3039284,23.221801571428575,28.853315142857145,69.06288928571429,0.9992258971428571,2,2.0,2,2,0.63183755,1.1327016,23.044503142857142,28.386871285714285,71.18428285714286,0.9992970371428571,1,1.0,1,1,0.78460985,0.9474362,21.488316,28.270869857142856,68.86690171428572,0.9997251971428572,3,3.0,3,3,0.93416303,1.8439637,23.044503142857142,28.386871285714285,71.18428285714286,0.9992970371428571
2010-03-28,84,84.0,84,84.0,0.5412385,1.2448474,24.42704985714286,31.909049000000003,60.677101285714286,0.9972258428571428,4,4.0,4,4,0.5945169,4.813941,24.10437,30.751260000000002,60.65502914285714,0.9975744914285715,0,0.0,0,0,0.0,0.0,24.146406000000002,31.47484057142857,63.42443528571429,0.9982436285714286,7,7.0,7,7,0.78591573,4.6254997,23.921879285714287,32.01600885714286,59.208766000000004,0.9971558414285714,2,2.0,2,2,0.61033726,1.1327016,24.210218,31.536486,59.607968285714286,0.9972225285714286,0,0.0,0,0,0.0,0.0,22.591958142857145,31.934705285714283,54.580943142857144,0.9976875671428571,2,2.0,2,2,0.72834885,1.2293092,24.210218,31.536486,59.607968285714286,0.9972225285714286
2010-04-04,80,80.0,80,80.0,0.2606664,1.1855689,23.754255,30.084568571428573,65.1570437142857,0.9984828271428572,1,1.0,1,1,0.14613329,1.2034853,23.17611685714286,28.613228714285714,70.26317314285714,0.9990976542857143,1,1.0,1,1,0.55231273,3.9799411,23.63737714285714,29.92431157142857,70.82449657142857,0.9984804671428572,5,5.0,5,5,0.4785266,3.3039284,23.48429657142857,30.003404714285715,65.07924871428573,0.99855868,0,0.0,0,0,0.0,0.0,23.549068000000002,29.457480428571426,67.978062,0.9987436028571429,0,0.0,0,0,0.0,0.0,22.082606714285713,29.554033142857143,64.22755971428572,0.9989798285714285,1,1.0,1,1,0.2893955,0.6146546,23.549068000000002,29.457480428571426,67.978062,0.9987436028571429
2010-04-11,84,84.0,84,84.0,0.41330853,1.2448474,19.77513342857143,24.733119714285717,74.00121571428572,1.0007801857142857,7,7.0,7,7,0.9272986,8.424397,18.89683757142857,23.177703714285713,75.81962814285714,1.0015468928571427,3,3.0,3,3,0.89352316,11.939823,20.44941928571429,25.939771285714283,68.61539128571428,0.99904551,1,1.0,1,1,0.022087017,0.6607857,19.471453,24.39385557142857,74.29008928571429,1.0009893885714285,0,0.0,0,0,0.0,0.0,19.445892285714283,23.86569242857143,75.10464357142857,1.001217877142857,0,0.0,0,0,0.0,0.0,17.72110857142857,23.600232857142856,72.06902271428571,1.001402902857143,0,0.0,0,0,0.0,0.0,19.445892285714283,23.86569242857143,75.10464357142857,1.001217877142857
2010-04-18,92,92.0,92,92.0,0.7404203,1.3634043,20.656071285714287,28.02920957142857,61.708510714285715,1.0038963142857142,7,7.0,7,7,0.8710196,8.424397,19.815089714285712,27.031721,60.66832942857143,1.0041049142857144,4,4.0,4,4,0.88753027,15.9197645,20.687321285714287,27.714896142857146,67.32248014285715,1.0042138428571428,2,2.0,2,2,0.15764654,1.3215714,19.97244242857143,28.131884000000003,60.23752471428571,1.0038834,2,2.0,2,2,0.8297866,1.1327016,20.010284428571428,27.735316714285716,60.36729042857143,1.0039245285714287,0,0.0,0,0,0.0,0.0,18.285605285714286,27.957175142857142,55.13272442857143,1.0041369142857144,0,0.0,0,0,0.0,0.0,20.010284428571428,27.735316714285716,60.36729042857143,1.0039245285714287
2010-04-25,126,126.0,126,126.0,0.99642444,1.8672711,23.02403457142857,30.749463714285714,58.50355942857143,0.9985532042857143,1,1.0,1,1,0.031175995,1.2034853,22.692443714285712,29.698782857142856,60.84375085714286,0.9986398228571429,3,3.0,3,3,0.5765339,11.939823,22.632633714285713,30.370383142857143,60.09246342857143,0.9991155657142857,5,5.0,5,5,0.8037316,3.3039284,22.446533285714285,30.847538714285715,58.12428271428571,0.9984789271428571,1,1.0,1,1,0.635113,0.5663508,22.697596857142855,30.303536714285713,60.33772257142857,0.9984646857142857,0,0.0,0,0,0.0,0.0,20.980843857142855,30.70474242857143,54.504785857142856,0.9989607457142856,0,0.0,0,0,0.0,0.0,22.697596857142855,30.303536714285713,60.33772257142857,0.9984646857142857
2010-05-02,137,137.0,137,137.0,0.9926473,2.0302868,21.37883642857143,27.462363142857146,64.18588714285714,1.0015246885714286,0,0.0,0,0,0.0,0.0,20.829550714285713,26.087005857142856,66.30435142857144,1.001636542857143,3,3.0,3,3,0.45511094,11.939823,21.682974714285713,27.18914357142857,67.31466871428572,1.0017704214285714,4,4.0,4,4,0.69359213,2.6431427,20.940965857142857,27.39121785714286,64.17285985714285,1.0014890642857144,0,0.0,0,0,0.0,0.0,21.08967357142857,26.87032214285714,65.39837314285714,1.0014868957142857,0,0.0,0,0,0.0,0.0,19.356855285714285,26.778773714285713,63.064298,1.0018037414285714,5,5.0,5,5,0.9943741,3.073273,21.08967357142857,26.87032214285714,65.39837314285714,1.0014868957142857
2010-05-09,115,115.0,115,115.0,0.45316663,1.7042553,21.097651857142857,29.19611885714286,60.04420128571428,0.9994061442857143,1,1.0,1,1,0.17318264,1.2034853,20.655574285714287,28.242876428571428,60.649317142857136,0.9995690571428572,6,6.0,6,6,0.81634045,23.879646,20.83483442857143,28.938516,59.668391142857146,1.0000457285714286,3,3.0,3,3,0.3887047,1.982357,20.58953857142857,29.212851285714287,59.368334714285716,0.9993356357142857,2,2.0,2,2,0.7523925,1.1327016,20.833195285714286,28.935695000000003,59.42730314285715,0.9993412428571428,0,0.0,0,0,0.0,0.0,19.07062214285714,29.105386000000003,55.62504642857142,0.9997051614285715,0,0.0,0,0,0.0,0.0,20.833195285714286,28.935695000000003,59.42730314285715,0.9993412428571428
2010-05-16,115,115.0,115,115.0,0.26866004,1.7042553,18.541181285714288,25.125728000000002,64.917629,1.000762197142857,1,1.0,1,1,0.5186985,1.2034853,17.820316714285713,23.928392714285714,64.04662614285714,1.0009111085714286,7,7.0,7,7,0.82982063,27.859589,18.442819000000004,26.021972714285713,63.00543414285714,1.0004816814285713,6,6.0,6,6,0.74981564,3.964714,17.864379714285715,25.151885999999998,63.28372714285714,1.000769342857143,2,2.0,2,2,0.7657041,1.1327016,18.048544714285715,24.709472857142856,63.38024885714286,1.0007987742857143,0,0.0,0,0,0.0,0.0,15.601597428571427,24.515729714285715,60.286919,1.0010291,1,1.0,1,1,0.24167846,0.6146546,18.048544714285715,24.709472857142856,63.38024885714286,1.0007987742857143
2010-05-23,102,102.0,102,102.0,0.11818253,1.5116004,19.323905,25.03444557142857,67.15740171428571,0.9999552371428572,0,0.0,0,0,0.0,0.0,18.733516142857145,23.835950571428572,67.73497957142857,1.0001902714285715,4,4.0,4,4,0.33802348,15.9197645,20.016440142857142,26.056636142857144,67.23354685714285,1.000208387142857,5,5.0,5,5,0.6136454,3.3039284,18.706006714285714,24.977574,66.22578171428572,0.9999820857142857,0,0.0,0,0,0.0,0.0,18.848881428571428,24.570613285714284,67.11230442857143,1.0000297628571428,0,0.0,0,0,0.0,0.0,16.883344285714287,24.34316157142857,64.902749,1.0001821542857143,1,1.0,1,1,0.35213077,0.6146546,18.848881428571428,24.570613285714284,67.11230442857143,1.0000297628571428
2010-05-30,86,86.0,86,86.0,0.036955,1.2744867,19.728206285714286,25.839717285714283,69.05607614285715,1.002492157142857,1,1.0,1,1,0.61545146,1.2034853,19.032845857142856,24.908582428571428,68.78161028571428,1.0026183914285713,1,1.0,1,1,0.023001911,3.9799411,19.61352971428571,25.899061,69.68338228571429,1.002636957142857,1,1.0,1,1,0.040616147,0.6607857,19.051479,25.93239485714286,68.24441771428572,1.0024593785714286,1,1.0,1,1,0.39487925,0.5663508,19.230037000000003,25.504285714285714,68.79036714285715,1.002467652857143,0,0.0,0,0,0.0,0.0,17.242060857142857,25.49275857142857,65.45798885714285,1.0027207042857142,0,0.0,0,0,0.0,0.0,19.230037000000003,25.504285714285714,68.79036714285715,1.002467652857143
