data_iniSE,casos_2605103,casos_2601607,casos_2601706,casos_2601805,casos_2602100,casos_2607109,casos_2603108,casos_2607307,casos_2607505,casos_2615805,casos_2605004,casos_2605152,casos_2600054,casos_2606705,casos_2600104,casos_2600302,casos_2601003,casos_2600401,casos_2600609,casos_2600708,casos_2600807,casos_2600906,casos_2601052,casos_2606804,casos_2601102,casos_2601201,casos_2601300,casos_2601409,casos_2601508,casos_2601904,casos_2602001,casos_2602209,casos_2602308,casos_2602407,casos_2602506,casos_2602605,casos_2602704,casos_2602803,casos_2602902,casos_2603207,casos_2603306,casos_2603405,casos_2603454,casos_2603504,casos_2603603,casos_2603702,casos_2603801,casos_2603900,casos_2603926,casos_2604007,casos_2608305,casos_2604106,casos_2604155,casos_2604205,casos_2604304,casos_2604403,casos_2604502,casos_2604601,casos_2605905,casos_2604700,casos_2604809,casos_2604908,casos_2605202,casos_2605608,casos_2605301,casos_2605400,casos_2605459,casos_2605509,casos_2605806,casos_2606002,casos_2606101,casos_2606200,casos_2606309,casos_2606408,casos_2606507,casos_2606606,casos_2607208,casos_2607406,casos_2607604,casos_2607653,casos_2607703,casos_2607752,casos_2607802,casos_2608503,casos_2607901,casos_2607950,casos_2610509,casos_2608008,casos_2608057,casos_2609105,casos_2608107,casos_2608206,casos_2608255,casos_2608404,casos_2608453,casos_2608602,casos_2608701,casos_2608800,casos_2608909,casos_2609006,casos_2609154,casos_2609204,casos_2609303,casos_2609402,casos_2609501,casos_2609600,casos_2609709,casos_2609808,casos_2610004,casos_2610103,casos_2610202,casos_2610301,casos_2613107,casos_2610608,casos_2611408,casos_2610707,casos_2610806,casos_2610905,casos_2611200,casos_2611309,casos_2611507,casos_2611606,casos_2611705,casos_2611804,casos_2612406,casos_2611903,casos_2612000,casos_2612109,casos_2612307,casos_2612471,casos_2612505,casos_2612703,casos_2612802,casos_2612901,casos_2614857,casos_2613008,casos_2613206,casos_2613305,casos_2613404,casos_2614808,casos_2613602,casos_2615904,casos_2613701,casos_2613800,casos_2614204,casos_2615607,casos_2614402,casos_2614501,casos_2614600,casos_2614709,casos_2615003,casos_2615102,casos_2615300,casos_2615409,casos_2615508,casos_2615706,casos_2616001,casos_2616100,casos_2616183,casos_2616209,casos_2616308,casos_2616407,casos_2616506,casos_2612455,casos_2608750,casos_2609907,casos_2600203,casos_2600500,casos_2603009,casos_2605707,casos_2606903,casos_2607000,casos_2612554,casos_2612604,casos_2610400,casos_2611002,casos_2611101,casos_2613503,casos_2613909,casos_2614006,casos_2614105,casos_2615201,casos_2611533,casos_2612208,casos_2614303
2020-11-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,1,21,0,0,0,4,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,1,1,0,21,0,0,0,0,0,0,0,17,0,2,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,1,0,0,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,,2,0
2020-12-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,2,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,1,2,0,4,0,0,10,0,0,0,2,1,0,1,23,0,6,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,2,0,23,0,0,0,0,0,,1,0
2020-12-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,2,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13,0,0,0,0,0,,0,0
2020-12-20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,0,0,22,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,,0,0
2020-12-27,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,0,0
2021-01-03,6,0,5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,1,2,1,0,33,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,7,0,0,16,0,0,0,0,0,0,0,69,0,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,53,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,4,0,1,0,1,1,1,0,0,0,1,0,0,0,0,19,0,1,0,0,1,,0,0
2021-01-10,0,0,7,0,1,0,0,0,0,0,0,0,7,0,1,3,0,1,2,0,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,4,0,1,26,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,2,0,1,0,8,0,0,14,0,1,0,0,0,0,0,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,9,2,0,0,0,0,40,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,1,0,0,0,,3,0
2021-01-17,4,0,6,0,1,0,0,0,1,0,0,0,9,0,1,0,0,3,0,0,0,1,4,24,2,0,1,0,0,1,2,0,0,0,0,4,0,0,30,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,1,67,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,3,0,0,0,0,0,0,24,0,0,0,0,0,56,0,1,0,0,0,0,0,0,11,0,0,0,0,8,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,1,0,0,0,0,0,0,16,4,1,0,0,0,,1,0
2021-01-24,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,3,26,2,3,0,0,0,0,0,0,0,0,0,3,0,1,26,0,0,0,7,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,8,0,0,14,0,0,0,0,0,0,1,66,0,3,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,3,10,1,1,0,0,0,0,0,0,0,32,0,1,0,0,0,62,0,1,0,0,0,0,0,0,14,0,1,0,0,10,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,6,0,0,0,0,1,0,0,11,1,1,0,0,2,,0,0
2021-01-31,2,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,7,0,1,0,1,5,35,0,1,1,0,0,0,0,1,0,0,0,3,0,2,61,0,0,0,2,0,0,0,0,1,0,0,0,10,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,10,0,0,25,0,1,0,0,1,0,0,100,0,3,4,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,2,12,0,0,0,0,0,0,0,1,0,36,0,0,1,0,0,74,1,0,0,1,0,0,0,0,11,0,0,0,0,9,0,1,0,0,1,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,1,0,16,2,0,0,1,0,,1,1
2021-02-07,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,13,0,2,1,1,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,2,69,0,0,0,11,0,0,0,0,1,0,1,0,7,1,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,1,0,15,0,0,18,0,0,0,0,0,0,0,137,0,5,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,69,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,2,11,0,0,0,0,3,0,4,1,0,0,0,0,1,0,7,3,2,0,1,0,,1,0
2021-02-14,2,0,3,0,0,0,0,0,0,0,0,1,5,0,5,0,0,11,0,0,0,5,1,40,3,6,0,2,0,0,0,0,0,0,0,0,0,0,96,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,1,0,2,2,0,0,0,0,0,2,1,12,1,0,18,0,4,0,1,1,0,0,118,1,2,4,0,2,0,0,0,0,0,0,2,1,2,0,0,0,2,2,3,6,0,0,2,0,0,0,0,0,0,40,1,0,0,0,0,71,0,2,0,0,1,0,0,0,12,0,0,0,0,11,0,0,1,0,1,0,3,0,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,0,6,14,0,0,0,0,1,0,2,0,0,0,0,0,0,0,16,6,0,0,0,1,,2,0
2021-02-21,1,1,1,0,0,0,0,0,0,0,1,1,8,0,3,0,0,40,1,0,0,10,0,42,0,1,0,0,0,0,0,0,1,0,0,0,0,1,75,0,0,0,9,1,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,1,0,3,0,5,1,0,33,0,5,0,1,0,0,0,101,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,3,8,0,0,2,0,0,0,1,0,0,29,0,0,0,0,0,66,0,0,1,0,0,0,1,0,13,0,0,0,0,3,0,2,0,0,0,0,3,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,1,3,0,0,0,,2,0
2021-02-28,2,0,3,0,0,0,0,0,0,2,0,1,10,0,2,1,0,12,0,0,0,16,0,63,2,1,0,0,0,0,0,1,0,0,0,1,0,2,78,0,0,0,28,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,1,0,0,0,12,0,3,0,0,0,1,2,0,2,0,7,0,0,44,0,19,0,0,0,1,0,170,0,0,0,0,1,1,0,0,1,1,0,2,0,1,1,1,0,0,2,2,9,0,0,1,0,0,0,0,6,0,28,5,0,1,0,0,85,0,0,0,0,0,0,2,0,36,0,0,0,0,1,0,0,0,0,4,0,9,0,1,0,0,3,1,0,0,0,2,0,0,0,0,2,0,1,2,23,0,3,0,0,1,0,0,0,0,0,0,1,0,0,33,2,0,0,0,1,,2,0
2021-03-07,3,1,0,0,0,0,0,0,0,0,1,1,9,0,3,0,0,31,0,1,0,30,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,1,0,4,0,7,0,0,34,0,1,0,2,0,0,0,176,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,7,0,9,0,0,1,0,0,0,1,2,0,24,2,0,0,0,0,107,0,0,0,1,0,2,0,0,14,0,0,0,0,2,0,0,0,0,4,0,14,0,3,1,1,11,2,0,0,0,1,0,0,0,0,1,0,0,1,17,0,1,0,0,2,0,1,1,0,0,0,0,5,0,27,3,0,0,0,2,,6,0
2021-03-14,3,1,1,0,0,0,0,2,0,1,0,1,6,0,8,0,0,26,0,0,0,48,0,30,0,1,0,0,0,0,0,2,1,0,0,3,0,1,89,0,0,0,28,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,1,0,0,1,13,0,1,0,0,0,0,3,0,1,0,15,0,0,39,0,3,0,1,1,0,0,135,0,6,0,0,1,0,0,0,0,0,0,5,2,0,0,1,0,0,13,0,7,1,1,0,0,0,0,0,0,0,17,2,0,0,0,0,84,1,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,13,0,0,0,0,2,0,1,0,1,0,0,0,2,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,2,1,0,0,0,,5,0
2021-03-21,0,0,2,0,0,0,0,1,0,0,0,1,6,0,3,0,0,6,0,0,0,46,1,27,0,2,0,0,0,0,0,3,0,0,1,1,0,1,84,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,6,0,0,28,0,6,0,0,0,1,0,151,1,0,0,0,2,3,0,0,0,0,0,2,4,2,0,3,0,0,13,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,100,2,0,1,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,7,3,0,0,0,1,0,1,0,0,2,0,0,3,27,0,1,0,3,0,1,0,0,0,0,0,0,4,0,17,3,1,0,0,0,,1,0
2021-03-28,0,0,4,0,0,0,0,0,0,0,2,1,5,0,4,0,0,3,0,0,0,52,0,22,2,3,0,2,0,0,0,8,0,0,0,5,0,1,98,0,0,0,39,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,5,0,0,1,8,0,6,3,0,0,0,0,0,6,0,5,0,0,41,0,6,0,0,0,1,0,153,0,4,0,0,1,2,1,0,0,1,0,0,0,2,0,3,0,1,31,0,15,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0,145,1,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,5,1,0,0,0,0,0,2,0,1,0,0,0,1,25,0,0,0,0,0,0,2,1,0,0,0,0,2,0,22,0,2,0,0,1,,4,0
2021-04-04,0,0,2,0,0,0,0,4,0,0,0,0,4,0,8,0,3,7,0,0,0,80,1,27,1,1,1,0,0,0,0,8,0,0,0,2,0,2,112,0,0,0,50,1,0,1,0,0,0,0,0,7,0,0,0,0,3,0,7,0,0,0,12,0,3,0,0,0,0,4,0,5,0,10,0,0,52,0,9,0,0,1,0,0,215,2,4,1,0,0,7,0,0,0,3,0,1,1,5,0,2,0,0,35,0,9,1,0,0,0,0,0,0,1,0,17,3,0,0,0,0,188,0,0,0,9,1,1,0,0,35,0,0,0,1,1,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,2,0,1,0,2,2,0,0,0,15,0,0,1,0,0,0,2,0,0,1,0,0,0,0,17,3,0,0,0,1,,0,0
2021-04-11,1,2,1,0,1,0,0,0,0,1,0,1,7,0,3,0,0,5,0,0,0,66,2,38,0,3,0,1,1,1,0,3,3,0,1,4,0,1,105,0,0,0,59,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,8,0,0,1,4,0,1,0,0,0,0,6,0,11,0,29,0,0,58,0,5,0,3,1,0,0,224,0,10,9,0,3,7,0,0,0,4,0,0,0,11,0,3,0,0,27,3,16,0,0,1,0,0,0,1,0,0,22,5,0,0,0,0,197,0,0,0,5,0,1,0,1,26,0,0,0,0,8,1,3,0,0,1,0,8,1,0,1,0,4,3,0,0,0,2,0,4,0,1,0,0,2,0,38,0,2,0,0,0,0,1,1,0,0,0,0,0,0,28,2,0,0,2,1,,1,0
2021-04-18,3,0,6,0,1,0,0,0,0,0,0,1,6,0,3,0,1,5,0,0,0,34,3,36,0,3,0,1,0,0,0,5,2,0,4,1,0,0,146,1,0,0,68,1,0,0,0,0,0,3,0,5,0,0,1,0,4,0,8,0,0,2,11,0,3,0,0,0,0,1,2,22,0,25,1,0,71,1,5,1,1,1,0,0,228,0,4,4,0,2,3,1,0,2,16,0,0,0,13,0,2,0,6,40,3,12,0,0,0,0,0,0,0,2,0,35,3,1,0,0,0,317,2,0,0,17,0,0,0,0,37,0,0,0,1,1,0,0,0,0,1,2,9,8,1,0,0,3,0,0,1,0,0,0,4,0,0,1,0,0,2,49,1,0,0,1,3,0,3,0,0,0,0,0,0,0,14,5,1,1,0,0,,2,0
2021-04-25,1,1,2,0,1,0,0,0,0,0,2,3,3,1,4,0,0,2,0,0,0,39,8,24,1,5,0,6,0,0,0,1,1,0,0,6,0,0,144,0,0,0,73,0,0,0,1,3,0,1,0,9,1,0,2,1,0,1,8,0,0,1,15,0,1,0,1,0,0,3,5,39,0,42,0,0,86,0,4,2,3,1,3,0,362,1,2,20,0,1,9,0,0,1,16,0,1,5,15,0,3,0,4,58,5,17,0,0,1,0,0,0,1,7,2,44,3,0,0,0,0,426,2,0,2,27,1,0,0,0,36,0,0,0,1,4,0,0,0,0,0,0,4,9,4,2,1,9,1,0,4,1,1,1,7,3,0,2,0,1,0,51,0,2,0,1,0,0,8,1,0,0,0,1,0,0,11,3,4,0,1,1,,3,0
2021-05-02,7,0,6,0,0,0,1,0,0,0,2,3,4,0,10,0,0,5,0,0,0,44,27,34,1,2,0,14,0,0,0,3,1,0,1,0,0,1,212,0,0,0,76,0,0,0,1,0,0,2,0,12,2,3,1,1,0,0,11,0,0,0,26,0,6,0,0,0,0,6,4,64,0,40,0,1,114,2,3,1,0,4,2,0,354,2,6,6,0,0,2,0,0,1,45,0,2,0,34,2,0,0,8,59,8,30,1,1,0,0,0,0,0,21,6,52,9,0,0,0,0,541,0,0,2,33,2,2,0,0,44,0,0,0,7,0,0,0,0,0,0,1,3,26,5,3,0,10,0,0,0,0,5,0,16,0,0,0,2,0,4,55,0,0,0,2,2,0,1,1,0,0,0,0,0,0,13,3,4,1,1,1,,1,0
2021-05-09,1,0,4,0,0,2,1,2,0,1,4,5,2,0,11,0,0,1,0,0,1,38,37,53,1,2,0,9,0,0,0,16,2,0,1,0,0,1,197,0,0,0,53,0,0,1,1,0,0,43,1,6,5,0,0,1,0,0,13,0,0,3,40,0,3,1,0,0,0,7,8,82,0,61,0,0,162,0,12,0,2,4,0,0,438,0,7,11,1,1,8,0,0,0,44,0,1,0,62,1,0,0,5,69,11,22,3,0,3,0,0,0,1,15,3,90,1,0,0,1,0,767,1,0,0,20,5,2,0,0,42,0,0,0,14,4,0,0,0,0,0,0,0,36,5,3,0,5,0,0,1,0,4,0,28,1,0,0,1,1,6,70,1,0,0,1,1,0,2,0,0,0,0,0,0,1,13,7,4,0,0,1,,1,0
2021-05-16,1,0,8,0,0,3,0,2,0,1,6,0,1,1,12,0,0,0,1,0,1,34,40,49,3,5,0,17,0,0,0,12,3,0,2,1,2,0,229,0,0,0,70,0,0,0,0,0,0,27,0,4,9,0,0,10,0,0,17,0,1,3,22,0,6,4,7,0,2,10,5,67,0,51,0,1,112,1,11,0,3,8,3,0,514,4,2,6,0,5,3,0,0,1,51,0,6,1,79,0,3,0,4,59,13,13,6,0,3,0,0,1,1,48,10,101,4,1,0,7,0,968,0,0,3,17,7,5,0,1,27,0,0,0,15,5,0,0,0,0,1,1,1,58,18,5,0,4,1,0,2,0,9,0,39,0,0,1,0,1,6,75,0,0,0,1,0,0,8,1,0,0,0,1,1,0,6,13,0,0,0,0,,3,0
2021-05-23,1,1,7,2,0,0,0,0,0,0,2,3,7,0,14,0,1,2,0,0,1,30,56,21,1,3,0,26,0,0,0,4,0,0,0,0,2,0,222,1,0,0,49,2,0,0,0,0,0,29,1,8,0,0,0,4,0,0,10,0,1,3,24,4,3,3,11,0,0,1,3,77,0,42,0,0,80,0,2,0,2,1,2,0,351,9,4,4,0,1,2,0,0,0,45,0,10,0,89,0,0,0,6,53,13,25,4,0,3,0,1,1,0,130,12,127,2,1,0,4,0,1051,0,0,0,23,2,3,0,0,26,0,0,0,29,0,0,0,1,0,1,0,3,44,9,4,1,7,1,1,0,0,1,0,27,0,1,0,3,0,20,51,1,0,0,2,0,0,6,0,1,0,0,0,0,0,11,9,1,0,0,1,,1,1
2021-05-30,0,0,7,1,0,1,0,1,0,0,2,0,6,0,24,1,0,0,0,0,0,25,79,27,0,5,0,4,0,0,0,38,1,0,0,5,0,1,264,0,0,0,48,2,1,2,0,1,0,24,0,9,0,0,0,4,2,0,21,0,0,3,44,1,2,7,6,0,1,2,5,88,0,56,0,0,114,0,8,0,1,1,10,1,459,5,7,0,0,1,3,2,2,0,42,3,2,1,86,0,2,0,6,68,24,46,2,0,0,0,5,0,0,132,13,101,0,0,0,0,0,1113,0,0,3,26,1,6,0,0,32,1,0,0,14,2,0,0,4,0,0,0,4,39,18,2,1,1,0,0,0,1,8,0,16,0,0,0,0,0,33,86,0,0,0,0,0,0,1,1,2,0,1,1,0,0,10,6,4,0,0,1,,2,1
2021-06-06,1,0,12,1,0,0,0,0,0,0,4,1,4,0,14,0,0,0,0,0,0,26,70,24,0,3,0,6,0,0,0,45,1,0,2,5,2,1,217,0,0,0,44,3,0,1,0,0,0,12,0,18,3,3,0,4,4,0,33,0,1,1,14,0,5,8,10,0,5,2,4,110,0,93,0,0,141,0,3,0,1,0,1,0,389,2,11,2,1,3,2,0,2,1,40,3,3,0,59,1,1,0,10,34,33,43,9,0,0,0,3,0,0,104,3,65,0,0,0,1,0,988,0,2,0,41,1,6,0,1,15,0,0,0,18,1,0,1,5,0,0,0,1,38,25,1,0,7,0,0,1,0,23,0,16,1,1,1,0,0,27,67,1,0,0,0,1,1,1,1,1,0,0,1,0,0,10,7,5,0,1,0,,1,0
2021-06-13,0,0,4,0,1,0,0,0,0,0,5,1,3,0,11,0,1,0,0,0,0,16,67,33,2,4,0,13,0,0,0,29,1,0,0,5,5,0,167,0,0,0,26,0,1,0,0,0,0,14,0,12,1,2,1,2,0,0,9,0,0,2,25,1,0,12,16,0,3,5,12,66,0,115,0,1,126,0,3,0,1,0,6,2,300,1,7,1,0,3,2,1,0,1,20,1,1,0,90,3,1,0,7,37,34,23,13,0,1,0,5,0,0,108,0,66,0,0,0,3,0,779,2,5,0,39,1,2,0,0,13,0,0,0,14,2,0,0,5,0,0,0,0,24,17,2,1,3,0,0,0,1,14,0,8,1,4,0,0,0,33,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,7,5,0,0,0,,4,0
2021-06-20,0,1,5,0,0,1,0,0,0,0,4,0,5,0,13,0,0,0,1,0,0,8,70,27,0,1,0,10,0,0,0,13,1,0,0,6,5,0,152,0,0,0,35,0,1,0,0,2,1,7,1,8,3,2,0,0,4,2,5,0,0,0,16,0,0,13,16,6,3,3,8,52,0,99,0,0,94,0,2,0,2,0,11,0,279,1,7,2,0,8,4,1,0,0,30,0,4,0,53,2,1,0,2,23,34,16,7,0,1,0,2,0,0,84,0,70,0,0,0,5,0,767,1,3,0,27,1,7,0,0,11,0,0,0,12,1,0,1,0,0,0,0,0,31,15,1,0,3,0,0,0,0,14,0,22,1,1,0,1,0,24,61,0,0,0,0,0,0,4,1,0,0,0,1,0,0,8,6,5,0,0,1,,0,0
2021-06-27,0,0,8,1,0,1,0,0,0,0,3,0,2,1,13,0,0,0,0,0,0,9,59,26,0,2,0,3,0,0,0,24,1,0,6,4,4,0,170,1,0,0,18,0,3,0,0,0,0,21,1,12,5,3,0,0,3,0,7,0,0,0,14,1,0,4,19,1,3,5,4,57,0,112,0,0,76,0,0,0,0,0,2,0,287,1,7,3,0,6,2,2,0,0,30,2,3,2,77,0,0,0,0,26,36,9,14,1,7,0,1,0,0,87,0,24,0,0,0,6,0,673,0,3,2,47,4,8,0,1,21,0,0,1,7,0,0,3,0,0,0,0,0,25,16,0,0,12,0,0,0,0,21,0,15,0,1,1,0,0,29,62,0,0,1,0,0,0,0,1,0,0,2,0,0,0,9,7,0,0,0,2,,1,0
2021-07-04,1,0,8,0,0,2,0,0,0,0,4,0,0,4,15,0,2,0,1,0,0,3,53,35,0,4,1,3,0,0,0,9,3,0,1,8,1,1,150,0,0,0,17,0,3,0,1,0,1,10,0,22,0,5,0,4,1,1,6,0,1,3,15,0,2,11,20,2,8,6,3,47,0,128,0,0,41,0,2,0,1,0,6,0,204,0,14,10,0,3,7,3,1,0,27,3,2,1,79,5,2,0,0,20,46,10,11,0,8,0,0,0,1,72,0,15,0,0,1,10,1,595,0,0,1,29,0,3,0,0,28,0,0,0,9,1,0,0,0,0,4,0,0,23,13,0,0,7,2,0,0,0,27,0,16,1,1,3,1,0,24,84,2,0,0,1,0,0,0,0,2,0,0,0,0,3,12,7,8,0,0,1,,1,0
2021-07-11,0,1,9,0,1,1,0,0,0,0,6,1,0,0,17,0,3,0,1,0,0,5,41,23,1,1,1,5,0,0,0,25,1,0,2,3,2,0,108,2,0,0,8,0,2,0,0,1,0,14,0,14,0,0,0,4,4,0,3,0,0,4,12,0,1,8,41,1,1,6,0,35,0,115,0,0,72,0,1,0,0,0,5,0,299,2,26,3,0,5,8,2,0,0,11,3,1,2,66,0,1,0,2,14,46,8,9,0,11,0,1,1,0,51,0,19,0,2,1,6,12,489,0,1,1,40,5,0,0,0,29,0,0,0,2,3,0,4,1,0,0,0,0,26,9,1,0,12,0,0,0,0,20,0,19,0,3,1,0,0,20,59,1,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,5,0,0,1,,2,1
