,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2309458,casos_est_2309458,casos_est_min_2309458,casos_est_max_2309458,p_rt1_2309458,p_inc100k_2309458,temp_min_2309458,temp_max_2309458,umid_min_2309458,pressao_min_2309458,casos_2302800,casos_est_2302800,casos_est_min_2302800,casos_est_max_2302800,p_rt1_2302800,p_inc100k_2302800,temp_min_2302800,temp_max_2302800,umid_min_2302800,pressao_min_2302800,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2306256,casos_est_2306256,casos_est_min_2306256,casos_est_max_2306256,p_rt1_2306256,p_inc100k_2306256,temp_min_2306256,temp_max_2306256,umid_min_2306256,pressao_min_2306256,casos_2304285,casos_est_2304285,casos_est_min_2304285,casos_est_max_2304285,p_rt1_2304285,p_inc100k_2304285,temp_min_2304285,temp_max_2304285,umid_min_2304285,pressao_min_2304285,casos_2303709,casos_est_2303709,casos_est_min_2303709,casos_est_max_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,pressao_min_2303709,casos_2302107,casos_est_2302107,casos_est_min_2302107,casos_est_max_2302107,p_rt1_2302107,p_inc100k_2302107,temp_min_2302107,temp_max_2302107,umid_min_2302107,pressao_min_2302107,casos_2302008,casos_est_2302008,casos_est_min_2302008,casos_est_max_2302008,p_rt1_2302008,p_inc100k_2302008,temp_min_2302008,temp_max_2302008,umid_min_2302008,pressao_min_2302008
2013-12-15,0,0.0,0,0,0.5,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.24697857142857,32.90471957142857,41.617895714285716,0.9963433328571429,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.0902175,28.68464675,62.3079475,0.9973885775,0,0.0,0,0,0.5,0.0,23.53622842857143,32.78769342857143,43.269344999999994,0.9963998142857143,0,0.0,0,0,0.5,0.0,23.171016285714284,34.58027,30.847694428571426,0.9957365414285714
2013-12-22,0,0.0,0,0,0.5,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.525120285714284,31.270272714285714,53.772099857142855,0.9943598157142858,1,1.0,1,1,0.9632679,0.0372216,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.94719157142857,28.349770857142857,69.38945842857143,0.9946280585714286,0,0.0,0,0,0.5,0.0,23.802215714285715,31.52209057142857,53.28403714285714,0.9943935871428572,0,0.0,0,0,0.5,0.0,22.802943571428575,29.50779071428571,58.28470071428571,0.9949897099999999
2013-12-29,1,1.0,1,1,0.9632679,0.4358096,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.674647714285715,32.96285557142857,42.65046814285714,0.9958501142857142,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,26.063193000000002,28.948957285714283,68.81497785714285,0.9963754642857143,0,0.0,0,0,0.5,0.0,23.996338,33.191458857142855,42.30653757142857,0.9957929714285714,0,0.0,0,0,0.5,0.0,22.360556428571424,32.77718657142857,37.845634000000004,0.9968019828571428
2014-01-05,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.443664499999997,32.178055,42.6805325,0.996480645,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,26.0269315,28.3904415,68.725525,0.99707485,0,0.0,0,0,0.5,0.0,23.70373533333333,32.08985366666666,45.696899333333334,0.9964969116666667,0,0.0,0,0,0.5,0.0,23.0110115,34.027673666666665,27.724472833333333,0.9961214583333334
2014-01-12,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.443664499999997,32.178055,42.6805325,0.996480645,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,26.0269315,28.3904415,68.725525,0.99707485,0,0.0,0,0,0.5,0.0,23.066824857142855,30.361445857142858,56.838821714285714,0.9965192257142858,0,0.0,0,0,0.5,0.0,22.678606285714288,32.758278857142855,33.836022285714286,0.9962630728571428
2014-01-19,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.443664499999997,32.178055,42.6805325,0.996480645,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,26.0269315,28.3904415,68.725525,0.99707485,0,0.0,0,0,0.5,0.0,23.333089333333334,32.63163266666667,45.41697200000001,0.99778511,0,0.0,0,0,0.5,0.0,23.534169333333335,33.152017666666666,37.926779,0.9980878666666667
2014-01-26,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.443664499999997,32.178055,42.6805325,0.996480645,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,26.0269315,28.3904415,68.725525,0.99707485,0,0.0,0,0,0.5,0.0,23.333089333333334,32.63163266666667,45.41697200000001,0.99778511,0,0.0,0,0,0.5,0.0,23.534169333333335,33.152017666666666,37.926779,0.9980878666666667
2014-02-02,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.00882,33.1304,44.004093,0.99414295,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.728638,29.681244,64.55177,0.99438554,0,0.0,0,0,0.5,0.0,23.146942,33.344513,42.846313,0.9940492,0,0.0,0,0,0.5,0.0,23.417938,34.524445,31.956568,0.99446315
2014-02-09,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.805424285714285,31.673775714285714,50.79083885714285,0.9958649614285714,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.323660999999998,28.323107142857143,72.21283571428572,0.9961786614285714,0,0.0,0,0,0.5,0.0,22.89745657142857,31.76944814285714,51.12792928571429,0.9958248171428572,0,0.0,0,0,0.5,0.0,23.092032142857143,33.06812828571429,36.15659742857143,0.99571009
2014-02-16,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.427312166666667,30.95220433333333,56.43446266666666,0.9955481733333333,0,0.0,0,0,0.5,0.0,22.7576955,31.42814633333333,50.12640316666667,0.996008975
2014-02-23,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.427312166666667,30.95220433333333,56.43446266666666,0.9955481733333333,0,0.0,0,0,0.5,0.0,22.7576955,31.42814633333333,50.12640316666667,0.996008975
2014-03-02,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.315186,32.515503,49.11305,0.99431074,0,0.0,0,0,0.5,0.0,21.88617,29.17218,65.06943,0.9954474
2014-03-09,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,1,1.0,1,1,0.9632679,0.27381358,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.24348257142857,31.71687957142857,52.39150014285714,0.99655195,0,0.0,0,0,0.5,0.0,22.330178571428572,29.69105314285714,60.46048257142858,0.9972233057142857
2014-03-16,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.014211166666666,30.292719333333334,63.56189366666666,0.9964346216666667,0,0.0,0,0,0.5,0.0,22.204661166666668,30.78993216666667,52.91624633333333,0.996955635
2014-03-23,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.014211166666666,30.292719333333334,63.56189366666666,0.9964346216666667,0,0.0,0,0,0.5,0.0,22.204661166666668,30.78993216666667,52.91624633333333,0.996955635
2014-03-30,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,23.33153316666667,31.031702499999998,54.688900999999994,0.9954986583333333,0,0.0,0,0,0.0,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.5,0.0,23.818267666666667,28.81853716666667,67.66322000000001,0.9985670816666667,0,0.0,0,0,0.5,0.0,24.78689083333333,27.948288,73.08555383333334,0.9986322166666667,0,0.0,0,0,0.0,0.0,25.522099666666666,28.409037333333334,73.83768383333334,0.995797795,0,0.0,0,0,0.5,0.0,23.014211166666666,30.292719333333334,63.56189366666666,0.9964346216666667,0,0.0,0,0,0.5,0.0,22.204661166666668,30.78993216666667,52.91624633333333,0.996955635
2014-04-06,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.737768600000003,29.6331238,67.072884,0.9980988,0,0.0,0,0,0.0,0.0,24.8122988,28.183587799999998,79.62828199999998,0.997750918,0,0.0,0,0,0.5,0.0,24.042742999999998,29.1690064,77.27562739999999,0.997805256,0,0.0,0,0,0.5,0.0,24.8122988,28.183587799999998,79.62828199999998,0.997750918,1,1.0,1,1,0.9278851,0.27381358,25.1287416,27.7391298,79.80257,0.9977115059999999,0,0.0,0,0,0.5,0.0,22.8530822,29.607501000000003,68.8889602,0.9980442820000001,0,0.0,0,0,0.5,0.0,21.949066199999997,30.0900818,59.601423999999994,0.997798338
2014-04-13,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.507053857142857,29.289245285714287,67.94442457142857,0.9972765600000001,3,3.0,3,3,0.9872154,0.1116648,25.096575142857144,28.299041714285714,80.24908785714285,0.9972113585714286,0,0.0,0,0,0.5,0.0,24.288260142857144,29.237065,78.18178,0.9972150614285714,0,0.0,0,0,0.5,0.0,25.096575142857144,28.299041714285714,80.24908785714285,0.9972113585714286,0,0.0,0,0,0.0,0.0,25.374834285714286,27.847843714285716,80.21180271428571,0.9971569271428571,0,0.0,0,0,0.5,0.0,22.695482714285713,29.417100857142856,70.065409,0.9972615214285714,0,0.0,0,0,0.5,0.0,22.048610142857143,29.675476142857143,60.96120857142857,0.9976013100000001
2014-04-20,1,1.0,1,1,0.9632679,0.4358096,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.0902405,30.430495999999998,58.6213015,0.9958311,0,0.0,0,0,0.0,0.0,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.5,0.0,24.393036000000002,30.5798495,66.36501799999999,0.99558653,0,0.0,0,0,0.5,0.0,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.0,0.0,25.353684,28.6992795,73.2480525,0.9955471499999999,0,0.0,0,0,0.5,0.0,22.175247,30.5345005,59.717743,0.995785775,0,0.0,0,0,0.5,0.0,22.663254000000002,30.4476015,52.6515865,0.9959297
2014-04-27,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.0902405,30.430495999999998,58.6213015,0.9958311,2,2.0,2,2,0.66885155,0.0744432,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.5,0.0,24.393036000000002,30.5798495,66.36501799999999,0.99558653,0,0.0,0,0,0.5,0.0,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.0,0.0,25.353684,28.6992795,73.2480525,0.9955471499999999,0,0.0,0,0,0.5,0.0,22.175247,30.5345005,59.717743,0.995785775,0,0.0,0,0,0.5,0.0,22.663254000000002,30.4476015,52.6515865,0.9959297
2014-05-04,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.0902405,30.430495999999998,58.6213015,0.9958311,1,1.0,1,1,0.41643274,0.0372216,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.5,0.0,24.393036000000002,30.5798495,66.36501799999999,0.99558653,0,0.0,0,0,0.5,0.0,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.0,0.0,25.353684,28.6992795,73.2480525,0.9955471499999999,0,0.0,0,0,0.5,0.0,22.175247,30.5345005,59.717743,0.995785775,0,0.0,0,0,0.5,0.0,22.663254000000002,30.4476015,52.6515865,0.9959297
2014-05-11,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.0902405,30.430495999999998,58.6213015,0.9958311,0,0.0,0,0,0.0,0.0,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.5,0.0,24.393036000000002,30.5798495,66.36501799999999,0.99558653,0,0.0,0,0,0.5,0.0,25.151657,29.391326999999997,72.23712,0.9955952299999999,0,0.0,0,0,0.0,0.0,25.353684,28.6992795,73.2480525,0.9955471499999999,0,0.0,0,0,0.5,0.0,22.175247,30.5345005,59.717743,0.995785775,0,0.0,0,0,0.5,0.0,22.663254000000002,30.4476015,52.6515865,0.9959297
2014-05-18,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.201314333333332,30.318115333333335,62.41793833333333,0.99667798,0,0.0,0,0,0.0,0.0,24.772572999999998,28.955973333333333,77.7121,0.9962694866666667,0,0.0,0,0,0.5,0.0,23.95410166666667,30.135742000000004,75.11252,0.9962019,0,0.0,0,0,0.5,0.0,24.772572999999998,28.955973333333333,77.7121,0.9962694866666667,0,0.0,0,0,0.0,0.0,25.205993666666668,28.355041666666665,77.61826833333333,0.9963398333333333,0,0.0,0,0,0.5,0.0,22.489756333333332,30.226084666666665,65.15230933333333,0.9966051966666667,0,0.0,0,0,0.5,0.0,21.895640333333333,30.793578999999998,50.453916666666665,0.9969525933333333
2014-05-25,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,22.087628857142857,29.865151571428573,62.63263885714286,0.9977730485714286,0,0.0,0,0,0.0,0.0,25.455318000000002,29.11336414285714,73.75522357142857,0.9972428385714286,1,1.0,1,1,0.9632679,2.609263,24.457445285714282,30.094992714285716,70.32342028571428,0.9972128728571429,0,0.0,0,0,0.5,0.0,25.455318000000002,29.11336414285714,73.75522357142857,0.9972428385714286,0,0.0,0,0,0.0,0.0,25.749389714285712,28.523843,75.64390714285715,0.9972965128571428,0,0.0,0,0,0.5,0.0,22.296238428571428,29.838797571428568,64.560298,0.9976617314285715,0,0.0,0,0,0.5,0.0,21.300724857142857,31.369405999999998,46.451313142857146,0.9978152771428571
2014-06-01,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,0,0.0,0,0,0.0,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,21.888681833333333,29.698481166666667,62.78197683333334,0.9981340683333334,0,0.0,0,0,0.5,0.0,20.160390500000002,29.508621166666668,54.29228533333333,0.99894977
2014-06-08,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,0,0.0,0,0,0.0,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,21.888681833333333,29.698481166666667,62.78197683333334,0.9981340683333334,0,0.0,0,0,0.5,0.0,20.160390500000002,29.508621166666668,54.29228533333333,0.99894977
2014-06-15,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,0,0.0,0,0,0.0,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,21.888681833333333,29.698481166666667,62.78197683333334,0.9981340683333334,0,0.0,0,0,0.5,0.0,20.160390500000002,29.508621166666668,54.29228533333333,0.99894977
2014-06-22,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,0,0.0,0,0,0.0,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,22.396789714285713,30.507006,52.80747885714286,0.9996918042857142,0,0.0,0,0,0.5,0.0,20.145769142857144,30.626129142857142,42.971564,1.0006306714285713
2014-06-29,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,0,0.0,0,0,0.0,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,22.481096428571426,30.37846157142857,53.89288242857143,0.9993907,0,0.0,0,0,0.5,0.0,20.559784142857144,29.112915285714287,50.72969728571429,1.000750027142857
2014-07-06,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,4,4.0,4,4,0.9926397,0.1488864,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,21.841766,30.707947,53.536423,0.9983053,0,0.0,0,0,0.5,0.0,19.737213,30.840729,40.683773,0.99932235
2014-07-13,0,0.0,0,0,0.0,0.0,23.726715,32.443573,44.732494,0.99574345,0,0.0,0,0,0.5,0.0,23.05716,33.412262,38.31434,0.99530256,0,0.0,0,0,0.5,0.0,21.661193833333332,29.868077666666665,61.188317000000005,0.9982093916666667,2,2.0,2,2,0.72957456,0.0744432,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,24.10359683333333,29.771123166666666,67.7985745,0.9978407566666666,0,0.0,0,0,0.5,0.0,25.245692000000002,28.904602,70.580291,0.99783461,0,0.0,0,0,0.0,0.0,25.643097,28.453811833333333,71.63695216666666,0.997779565,0,0.0,0,0,0.5,0.0,21.841766,30.707947,53.536423,0.9983053,0,0.0,0,0,0.5,0.0,19.737213,30.840729,40.683773,0.99932235
