,casos_2312403,casos_est_2312403,casos_est_min_2312403,casos_est_max_2312403,p_rt1_2312403,p_inc100k_2312403,temp_min_2312403,temp_max_2312403,umid_min_2312403,pressao_min_2312403,casos_2303709,casos_est_2303709,casos_est_min_2303709,casos_est_max_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,pressao_min_2303709
2017-08-27,0,0.0,0,0,0.0,0.0,24.428571428571427,26.571428571428573,63.857142857142854,1013.1428571428571,11,11.0,11,11,0.23979479,3.0119493,24.428571428571427,26.571428571428573,63.857142857142854,1013.1428571428571
2017-09-03,1,1.0,1,1,0.21343945,2.046287,24.714285714285715,26.142857142857142,67.14285714285714,1013.8571428571429,19,19.0,19,19,0.90646756,5.202458,24.714285714285715,26.142857142857142,67.14285714285714,1013.8571428571429
2017-09-10,1,1.0,1,1,0.42392728,2.046287,23.75,27.0,60.5,1013.25,12,12.0,12,12,0.449013,3.2857628,23.75,27.0,60.5,1013.25
2017-09-17,0,0.0,0,0,0.0,0.0,23.75,27.0,60.5,1013.25,10,10.0,10,10,0.19021384,2.7381356,23.75,27.0,60.5,1013.25
2017-09-24,0,0.0,0,0,0.0,0.0,23.75,27.0,60.5,1013.25,9,9.0,9,9,0.19569688,2.464322,23.75,27.0,60.5,1013.25
2017-10-01,1,1.0,1,1,0.7843883,2.046287,23.75,27.0,60.5,1013.25,7,7.0,7,7,0.19336118,1.916695,23.75,27.0,60.5,1013.25
2017-10-08,3,3.0,3,3,0.954929,6.138861,23.75,27.0,60.5,1013.25,12,12.0,12,12,0.7416922,3.2857628,23.75,27.0,60.5,1013.25
2017-10-15,4,4.0,4,4,0.90006375,8.185148,23.75,27.0,60.5,1013.25,14,14.0,14,14,0.844379,3.83339,23.75,27.0,60.5,1013.25
2017-10-22,0,0.0,0,0,0.0,0.0,23.75,27.0,60.5,1013.25,17,17.0,17,17,0.8615884,4.6548305,23.75,27.0,60.5,1013.25
2017-10-29,1,1.0,1,1,0.18560858,2.046287,23.75,27.0,60.5,1013.25,14,14.0,14,14,0.5171003,3.83339,23.75,27.0,60.5,1013.25
2017-11-05,1,1.0,1,1,0.37106675,2.046287,23.75,27.0,60.5,1013.25,9,9.0,9,9,0.1146118,2.464322,23.75,27.0,60.5,1013.25
2017-11-12,1,1.0,1,1,0.5269371,2.046287,23.75,27.0,60.5,1013.25,10,10.0,10,10,0.24736166,2.7381356,23.75,27.0,60.5,1013.25
2017-11-19,1,1.0,1,1,0.51583976,2.046287,25.666666666666668,30.666666666666668,56.245455666666665,1008.3333333333334,17,17.0,17,17,0.86258674,4.6548305,25.666666666666668,30.666666666666668,56.245455666666665,1008.3333333333334
2017-11-26,0,0.0,0,0,0.0,0.0,25.714285714285715,30.857142857142858,55.73679042857143,1009.4285714285714,17,17.0,17,17,0.8258616,4.6548305,25.714285714285715,30.857142857142858,55.73679042857143,1009.4285714285714
2017-12-03,0,0.0,0,0,0.0,0.0,26.0,31.0,56.77934614285714,1009.1428571428571,2,2.0,2,2,0.0004965185,0.54762715,26.0,31.0,56.77934614285714,1009.1428571428571
2017-12-10,1,1.0,1,1,0.7821307,2.046287,26.285714285714285,27.428571428571427,73.74981828571428,1009.2857142857143,3,3.0,3,3,0.0060409396,0.8214407,26.285714285714285,27.428571428571427,73.74981828571428,1009.2857142857143
2017-12-17,2,2.0,2,2,0.9072868,4.092574,26.571428571428573,27.285714285714285,74.17175371428571,1010.2857142857143,5,5.0,5,5,0.28643054,1.3690678,26.571428571428573,27.285714285714285,74.17175371428571,1010.2857142857143
2017-12-24,1,1.0,1,1,0.5207122,2.046287,26.285714285714285,27.857142857142858,72.67413985714286,1010.1428571428571,3,3.0,3,3,0.33735082,0.8214407,26.285714285714285,27.857142857142858,72.67413985714286,1010.1428571428571
2017-12-31,5,5.0,5,5,0.9313615,10.231435,26.285714285714285,27.428571428571427,78.14095085714287,1009.5714285714286,7,7.0,7,7,0.8271775,1.916695,26.285714285714285,27.428571428571427,78.14095085714287,1009.5714285714286
2018-01-07,2,2.0,2,2,0.44576326,4.092574,26.714285714285715,27.428571428571427,74.82418228571429,1010.8571428571429,18,18.0,18,18,0.9972557,4.928644,26.714285714285715,27.428571428571427,74.82418228571429,1010.8571428571429
2018-01-14,3,3.0,3,3,0.50087214,6.138861,24.571428571428573,26.857142857142858,76.07487457142858,1011.0,14,14.0,14,14,0.86150795,3.83339,24.571428571428573,26.857142857142858,76.07487457142858,1011.0
2018-01-21,2,2.0,2,2,0.32748955,4.092574,25.142857142857142,28.142857142857142,72.50112342857143,1010.1428571428571,36,36.0,36,36,0.9991018,9.857288,25.142857142857142,28.142857142857142,72.50112342857143,1010.1428571428571
2018-01-28,0,0.0,0,0,0.0,0.0,25.714285714285715,26.857142857142858,79.69660342857142,1008.4285714285714,28,28.0,28,28,0.8598915,7.66678,25.714285714285715,26.857142857142858,79.69660342857142,1008.4285714285714
2018-02-04,1,1.0,1,1,0.30607015,2.046287,26.142857142857142,28.857142857142858,72.24154728571429,1007.2857142857143,45,45.0,45,45,0.9781127,12.32161,26.142857142857142,28.857142857142858,72.24154728571429,1007.2857142857143
2018-02-11,2,2.0,2,2,0.7485426,4.092574,25.714285714285715,27.857142857142858,77.76115971428571,1009.2857142857143,32,32.0,32,32,0.43402308,8.762034,25.714285714285715,27.857142857142858,77.76115971428571,1009.2857142857143
2018-02-18,5,5.0,5,5,0.9520054,10.231435,23.571428571428573,25.428571428571427,90.315208,1010.5714285714286,43,43.0,43,43,0.7574116,11.773983,23.571428571428573,25.428571428571427,90.315208,1010.5714285714286
2018-02-25,1,1.0,1,1,0.201246,2.046287,24.0,27.428571428571427,81.51354728571428,1009.2857142857143,37,37.0,37,37,0.4661429,10.131102,24.0,27.428571428571427,81.51354728571428,1009.2857142857143
2018-03-04,4,4.0,4,4,0.6577195,8.185148,25.285714285714285,28.571428571428573,74.56338985714285,1010.5714285714286,62,62.0,62,62,0.9869011,16.97644,25.285714285714285,28.571428571428573,74.56338985714285,1010.5714285714286
2018-03-11,2,2.0,2,2,0.34509805,4.092574,25.142857142857142,27.714285714285715,80.23926085714287,1010.2857142857143,40,40.0,40,40,0.32049397,10.952542,25.142857142857142,27.714285714285715,80.23926085714287,1010.2857142857143
2018-03-18,1,1.0,1,1,0.15881018,2.046287,26.428571428571427,28.0,77.61654314285714,1010.0,50,50.0,50,50,0.5589045,13.690679,26.428571428571427,28.0,77.61654314285714,1010.0
2018-03-25,2,2.0,2,2,0.45867598,4.092574,26.142857142857142,28.142857142857142,77.00015657142856,1009.1428571428571,55,55.0,55,55,0.7486468,15.059746,26.142857142857142,28.142857142857142,77.00015657142856,1009.1428571428571
2018-04-01,10,10.0,10,10,0.99300843,20.46287,24.714285714285715,27.0,86.84776742857142,1009.2857142857143,110,110.0,110,110,0.99999774,30.119492,24.714285714285715,27.0,86.84776742857142,1009.2857142857143
2018-04-15,3,3.0,3,3,0.10717948,6.138861,24.142857142857142,26.428571428571427,84.39760285714286,1010.7142857142857,102,102.0,102,102,0.79170775,27.928984,24.142857142857142,26.428571428571427,84.39760285714286,1010.7142857142857
2018-04-22,5,5.0,5,5,0.30091447,10.231435,24.285714285714285,27.285714285714285,81.16112714285714,1011.5714285714286,70,70.0,70,70,0.010838685,19.16695,24.285714285714285,27.285714285714285,81.16112714285714,1011.5714285714286
2018-04-29,1,1.0,1,1,0.03245653,2.046287,24.857142857142858,31.285714285714285,57.83627585714286,1010.5714285714286,22,22.0,22,22,1.0639267e-11,6.0238986,24.857142857142858,31.285714285714285,57.83627585714286,1010.5714285714286
