,casos_2511103,p_rt1_2511103,Rt_2511103,p_inc100k_2511103,temp_min_2511103,temp_max_2511103,umid_min_2511103,umid_max_2511103,pressao_min_2511103,pressao_max_2511103,precip_tot_2511103,casos_2516300,p_rt1_2516300,Rt_2516300,p_inc100k_2516300,temp_min_2516300,temp_max_2516300,umid_min_2516300,umid_max_2516300,pressao_min_2516300,pressao_max_2516300,precip_tot_2516300,casos_2512408,p_rt1_2512408,Rt_2512408,p_inc100k_2512408,temp_min_2512408,temp_max_2512408,umid_min_2512408,umid_max_2512408,pressao_min_2512408,pressao_max_2512408,precip_tot_2512408,casos_2511707,p_rt1_2511707,Rt_2511707,p_inc100k_2511707,temp_min_2511707,temp_max_2511707,umid_min_2511707,umid_max_2511707,pressao_min_2511707,pressao_max_2511707,precip_tot_2511707,casos_2510303,p_rt1_2510303,Rt_2510303,p_inc100k_2510303,temp_min_2510303,temp_max_2510303,umid_min_2510303,umid_max_2510303,pressao_min_2510303,pressao_max_2510303,precip_tot_2510303,casos_2509800,p_rt1_2509800,Rt_2509800,p_inc100k_2509800,temp_min_2509800,temp_max_2509800,umid_min_2509800,umid_max_2509800,pressao_min_2509800,pressao_max_2509800,precip_tot_2509800,casos_2507507,p_rt1_2507507,Rt_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,umid_max_2507507,pressao_min_2507507,pressao_max_2507507,precip_tot_2507507,casos_2505105,p_rt1_2505105,Rt_2505105,p_inc100k_2505105,temp_min_2505105,temp_max_2505105,umid_min_2505105,umid_max_2505105,pressao_min_2505105,pressao_max_2505105,precip_tot_2505105,casos_2503308,p_rt1_2503308,Rt_2503308,p_inc100k_2503308,temp_min_2503308,temp_max_2503308,umid_min_2503308,umid_max_2503308,pressao_min_2503308,pressao_max_2503308,precip_tot_2503308,casos_2502151,p_rt1_2502151,Rt_2502151,p_inc100k_2502151,temp_min_2502151,temp_max_2502151,umid_min_2502151,umid_max_2502151,pressao_min_2502151,pressao_max_2502151,precip_tot_2502151,temp_mean_2502151,temp_amp_2502151,umid_mean_2502151,umid_amp_2502151,pressao_mean_2502151,temp_mean_2503308,temp_amp_2503308,umid_mean_2503308,umid_amp_2503308,pressao_mean_2503308,temp_mean_2505105,temp_amp_2505105,umid_mean_2505105,umid_amp_2505105,pressao_mean_2505105,temp_mean_2507507,temp_amp_2507507,umid_mean_2507507,umid_amp_2507507,pressao_mean_2507507,temp_mean_2509800,temp_amp_2509800,umid_mean_2509800,umid_amp_2509800,pressao_mean_2509800,temp_mean_2510303,temp_amp_2510303,umid_mean_2510303,umid_amp_2510303,pressao_mean_2510303,temp_mean_2511707,temp_amp_2511707,umid_mean_2511707,umid_amp_2511707,pressao_mean_2511707,temp_mean_2512408,temp_amp_2512408,umid_mean_2512408,umid_amp_2512408,pressao_mean_2512408,temp_mean_2516300,temp_amp_2516300,umid_mean_2516300,umid_amp_2516300,pressao_mean_2516300,temp_mean_2511103,temp_amp_2511103,umid_mean_2511103,umid_amp_2511103,pressao_mean_2511103
2016-05-22,1,0.070884846,0.26189125,12.65983,20.10192885714286,30.72129157142857,47.72568714285715,93.41152799999999,0.9996646628571428,1.0038105857142858,0.04589571428571428,0,0.5,0.0,0.0,19.573473285714282,30.665309428571426,44.160863285714285,92.28441357142857,0.9999807642857144,1.0044990857142857,0.049,0,0.5,0.0,0.0,19.981440857142854,28.41449857142857,60.50878185714286,96.62127642857142,1.0004468285714285,1.0043695142857143,0.29764143299999996,0,0.0,0.0,0.0,20.851270571428568,28.595537571428572,64.31781942857143,95.23041485714286,1.0002179857142857,1.0039795571428571,0.3201142671428571,1,0.9603134,17.1166,20.165356,20.10192885714286,30.72129157142857,47.72568714285715,93.41152799999999,0.9996646628571428,1.0038105857142858,0.04589571428571428,0,0.0,0.0,0.0,20.932168142857144,28.807778428571428,63.01865342857143,94.69414042857143,1.0002160657142858,1.0040173857142858,0.3329457135714286,343,0.75582206,1.0550544,41.956623,24.117972285714284,28.318368285714286,72.86316371428572,88.90587142857143,0.9999057928571429,1.0032495714285714,0.7393042971428571,5,0.45117745,0.92944664,24.589357,20.507939,30.027526714285717,53.98310342857143,93.86463085714286,0.9997664785714286,1.0037351571428572,0.05592571428571428,0,0.5,0.0,0.0,23.48604457142857,34.49064385714286,36.68687228571429,74.980545,0.9981468514285714,1.0034838857142856,0.00849999999142857,0,0.5,0.0,0.0,20.09781314285714,30.426971428571427,47.53448057142857,94.24599857142857,0.9999891428571429,1.0043142857142857,0.1373900002857143,25.262392285714284,10.329158285714286,70.89023957142857,46.711518000000005,0.0021625714285714026,28.988344214285714,11.004599285714285,55.83370864285715,38.29367271428572,0.0026685171428570964,25.26773285714286,9.519587714285716,73.92386714285715,39.881527428571424,0.001984339285714287,26.218170285714287,4.200396000000001,80.88451757142857,16.04270771428571,0.0016718892857142675,24.869973285714288,7.875610285714284,78.85639692857143,31.675486999999997,0.0019006599999999985,25.411610214285716,10.61936271428571,70.56860757142857,45.68584085714284,0.002072961428571496,24.72340407142857,7.744267000000004,79.77411714285714,30.912595428571436,0.0018807857142857376,24.197969714285712,8.433057714285717,78.56502914285714,36.11249457142856,0.0019613428571428893,25.119391357142852,11.091836142857144,68.22263842857143,48.12355028571429,0.0022591607142856684,25.411610214285716,10.61936271428571,70.56860757142857,45.68584085714284,0.002072961428571496
2016-05-29,4,0.49864417,0.9977236,50.63932,20.681488285714288,29.919734428571427,53.676322142857146,92.98262771428571,1.0001931957142858,1.0043620714285715,0.15689571144285713,0,0.5,0.0,0.0,20.79317357142857,30.082301285714287,51.002419857142854,90.54035428571429,1.0003593242857143,1.0049569999999999,0.2838485671428571,0,0.5,0.0,0.0,20.574018285714285,27.63252042857143,65.05711228571428,96.45558442857143,1.0009749642857142,1.0047566857142858,0.43046285742857143,0,0.0,0.0,0.0,21.27608814285714,27.823124571428572,69.12080971428571,95.7299222857143,1.0007449214285715,1.0043688285714285,0.5357299928571428,3,0.96199924,7.4243193,60.496067,20.681488285714288,29.919734428571427,53.676322142857146,92.98262771428571,1.0001931957142858,1.0043620714285715,0.15689571144285713,0,0.0,0.0,0.0,21.502149142857142,28.111982,67.45815514285714,95.08185514285715,1.0007333614285714,1.0043812714285714,0.5617542857142857,379,0.90152436,1.1007049,46.360233,24.117994000000003,27.75929914285714,75.72756642857144,91.21716942857142,1.0004515785714285,1.0036795,1.2034485799999999,5,0.3093265,0.7536329,24.589357,20.929804999999998,29.50401971428571,58.47163757142857,94.497338,1.0003216428571429,1.0042288,0.18481427485714286,0,0.5,0.0,0.0,23.000313857142856,32.389618,48.976959,83.42602285714285,0.9993082557142857,1.0042503142857142,1.1959758585714284,0,0.5,0.0,0.0,20.884120285714285,29.660853714285714,54.105366000000004,93.07519857142857,1.0004012642857143,1.0047783857142856,0.3674714285714286,25.272486999999998,8.77673342857143,73.5902822857143,38.96983257142857,0.0021885607142856367,27.694965928571428,9.389304142857142,66.20149092857143,34.44906385714285,0.0024710292857142435,25.216912357142853,8.574214714285713,76.4844877857143,36.025700428571426,0.001953578571428527,25.93864657142857,3.6413051428571386,83.47236792857143,15.489602999999988,0.001613960714285767,24.807065571428573,6.609832857142859,81.27000514285714,27.623700000000014,0.0018239549999999882,25.300611357142856,9.23824614285714,73.32947492857143,39.30630557142857,0.0020844378571428512,24.549606357142856,6.547036428571431,82.425366,26.609112571428582,0.001811953571428493,24.103269357142857,7.058502142857144,80.75634835714285,31.398472142857145,0.0018908607142857914,25.43773742857143,9.289127714285716,70.77138707142856,39.53793442857143,0.002298837857142799,25.300611357142856,9.23824614285714,73.32947492857143,39.30630557142857,0.0020844378571428512
2016-06-05,4,0.5912756,1.174101,50.63932,21.239898714285715,29.406045000000002,55.35255671428571,94.64614342857143,0.9984544628571428,1.0021859,0.4472157185857143,0,0.5,0.0,0.0,20.926308714285714,29.76000542857143,51.42307257142857,93.11589071428571,0.9986081328571429,1.00278,0.3348585714285714,0,0.5,0.0,0.0,20.845009857142855,27.003928,69.09476514285714,98.25044442857143,0.9992406071428571,1.0027516571428572,0.5938842807142858,0,0.0,0.0,0.0,21.527291428571427,27.185899857142857,73.01536228571429,97.51252857142858,0.9989307385714286,1.002338942857143,0.9761542828571429,1,0.4417044,0.84828657,20.165356,21.239898714285715,29.406045000000002,55.35255671428571,94.64614342857143,0.9984544628571428,1.0021859,0.4472157185857143,0,0.0,0.0,0.0,21.72128742857143,27.487243714285714,71.31711485714285,96.85361657142857,0.9989383914285714,1.0023834142857144,0.7361514142857143,432,0.9964263,1.2115711,52.843327,24.311968142857143,27.503792857142855,78.17156728571429,92.05796571428571,0.9985341714285714,1.0016034571428571,2.2553699857142857,3,0.1529635,0.5104456,14.753614,21.480922,28.64886057142857,61.903502142857135,96.17581285714286,0.9985343757142857,1.002091342857143,0.8502985671428572,0,0.5,0.0,0.0,23.288971,31.881849285714285,51.612016142857144,85.8836492857143,0.9972815214285714,1.0018001857142858,0.3715699943142857,0,0.5,0.0,0.0,21.134731,29.243503714285712,55.26953642857143,94.95554428571428,0.9987982285714285,1.0026539142857143,0.3134399841428572,25.189117357142855,8.108772714285713,75.11254035714285,39.686007857142855,0.0019278428571428696,27.585410142857143,8.592878285714285,68.74783271428572,34.271633142857155,0.0022593321428571733,25.064891285714285,7.1679385714285715,79.0396575,34.27231071428572,0.001778483571428624,25.907880499999997,3.191824714285712,85.1147665,13.886398428571425,0.0015346428571428872,24.60426557142857,5.765956285714285,84.08536571428571,25.53650171428572,0.0017225114285714938,25.32297185714286,8.166146285714287,74.99935007142858,39.29358671428572,0.0018657185714285873,24.356595642857144,5.65860842857143,85.26394542857143,24.497166285714286,0.0017041021428572112,23.92446892857143,6.158918142857143,83.67260478571428,29.155679285714285,0.0017555250000000355,25.34315707142857,8.833696714285715,72.26948164285714,41.69281814285714,0.0020859335714285554,25.32297185714286,8.166146285714287,74.99935007142858,39.29358671428572,0.0018657185714285873
2016-06-12,1,0.10532466,0.30796856,12.65983,20.205828142857143,30.536891285714287,45.50341342857143,95.29860657142856,1.00079762,1.0046490000000001,0.09907999714285713,0,0.5,0.0,0.0,19.780412857142856,31.402823285714284,38.174131428571435,93.78132928571428,1.0006224614285715,1.0053552571428572,0.055504285714285714,0,0.5,0.0,0.0,20.16333457142857,28.587310857142857,59.246143714285715,98.48535600000001,1.0014155428571427,1.0050528714285714,0.19054857142857143,0,0.0,0.0,0.0,20.95896257142857,28.495875714285713,66.11744657142857,97.96412157142858,1.00131268,1.0046388857142856,0.28447286285714285,1,0.30045915,0.57644886,20.165356,20.205828142857143,30.536891285714287,45.50341342857143,95.29860657142856,1.00079762,1.0046490000000001,0.09907999714285713,0,0.0,0.0,0.0,21.086347142857143,28.86423142857143,63.74753428571429,97.56117942857144,1.0012346285714284,1.0046705,0.30161286,329,0.03549884,0.8728556,40.244106,24.04235842857143,28.002402142857143,75.667555,91.27039114285715,1.0010455357142856,1.0038916285714286,0.6211571414285714,6,0.65215373,1.2585999,29.507229,20.624197714285714,29.699453857142856,54.416948142857144,97.08682571428572,1.0009952142857144,1.0044855857142856,0.22659429144285714,0,0.5,0.0,0.0,22.21103342857143,33.314697,41.86686357142857,85.07784357142857,0.9996244085714286,1.0045126,0.059985713514285714,0,0.5,0.0,0.0,20.234109285714286,30.88818785714286,43.06082,95.83780785714285,1.0007718428571428,1.0051229857142856,0.08705571859999998,25.561148571428575,10.654078571428574,69.44931392857143,52.77698785714285,0.002175571428571388,27.762865214285718,11.103663571428573,63.47235357142857,43.210980000000006,0.0024440957142856656,25.161825785714285,9.075256142857143,75.75188692857144,42.66987757142858,0.001745185714285613,26.022380285714284,3.960043714285714,83.46897307142856,15.602836142857157,0.001423046428571495,24.975289285714286,7.777884285714286,80.65435685714286,33.81364514285715,0.001717935714285801,25.371359714285717,10.331063142857143,70.40101,49.79519314285714,0.001925690000000091,24.727419142857144,7.536913142857141,82.04078407142858,31.846675000000005,0.001663102857142773,24.375322714285716,8.423976285714286,78.86574985714286,39.239212285714295,0.001818664285714311,25.59161807142857,11.622410428571428,65.97773035714286,55.60719785714284,0.0023663978571428768,25.371359714285717,10.331063142857143,70.40101,49.79519314285714,0.001925690000000091
2016-06-19,0,0.0,0.0,0.0,18.83432014285714,29.694213714285716,44.09666871428572,91.76097328571429,1.0021639857142859,1.0062372857142858,0.0007171428514285715,0,0.5,0.0,0.0,18.973227428571427,29.99054842857143,40.341739857142855,88.823305,1.0023090571428572,1.0069865285714286,0.005938570957142857,0,0.5,0.0,0.0,18.805978,27.610425714285714,53.79291842857143,94.95813157142857,1.0029615285714286,1.0067883428571427,0.044382855857142856,0,0.0,0.0,0.0,19.437792142857145,27.516693,59.63731428571428,93.63193857142858,1.0027678285714285,1.0063819857142857,0.06859571428571429,1,0.3597815,0.67805475,20.165356,18.83432014285714,29.694213714285716,44.09666871428572,91.76097328571429,1.0021639857142859,1.0062372857142858,0.0007171428514285715,0,0.0,0.0,0.0,19.601810857142855,27.919520714285714,57.32860585714286,93.29383571428572,1.0027894857142858,1.0064434142857144,0.05480428557142857,269,8.201245e-06,0.7110856,32.904755,22.945212285714288,27.654894000000002,67.54009342857144,87.22047642857142,1.0025815714285715,1.0056159857142857,0.3304328574285714,9,0.88964546,1.9333755,44.260845,19.18815814285714,29.341700714285714,48.62899228571428,91.69980985714287,1.0022846,1.0060765428571428,0.006324285714285715,0,0.5,0.0,0.0,21.716596428571428,33.040378714285715,35.539489714285715,78.36748928571429,1.0008535342857143,1.0060674571428572,0.0018428571428571428,1,0.9632679,18.521618,14.013453,19.361075285714286,29.545554142857146,43.711706,90.57096228571429,1.0024360714285714,1.0067934428571428,0.012544285928571429,24.453314714285717,10.18447885714286,67.14133414285715,46.85925628571429,0.0021786857142856997,27.378487571428572,11.323782285714287,56.9534895,42.82799957142857,0.0026069614285714193,24.264929428571428,10.153542571428574,70.16440107142857,43.070817571428584,0.0018959714285713414,25.300053142857145,4.709681714285715,77.38028492857143,19.680382999999978,0.00151720714285708,23.760665785714284,8.317709857142859,75.31122078571428,35.96522985714286,0.001826964285714272,24.26426692857143,10.859893571428575,67.928821,47.664304571428566,0.002036649999999973,23.477242571428572,8.078900857142855,76.63462642857144,33.994624285714295,0.0018070785714285886,23.208201857142857,8.804447714285715,74.375525,41.165213142857134,0.0019134071428570376,24.481887928571428,11.017321000000003,64.58252242857142,48.48156514285715,0.002338735714285667,24.26426692857143,10.859893571428575,67.928821,47.664304571428566,0.002036649999999973
2016-06-26,9,0.988159,4.3392744,113.93848,19.438157999999998,28.857936428571428,52.024848142857145,90.962123,1.0012711285714286,1.0045855428571429,0.09560714157142858,0,0.5,0.0,0.0,19.12018242857143,29.576629714285712,44.227543000000004,87.67738457142858,1.0013934857142857,1.0054302714285714,0.05334428567142857,0,0.5,0.0,0.0,19.264369285714285,26.44985957142857,64.57138185714287,94.85585014285714,1.0021172857142857,1.0053027142857143,0.3711142913857143,0,0.0,0.0,0.0,20.139487142857142,26.550611285714286,69.05113657142857,94.11375242857143,1.0018253142857143,1.0048703857142858,0.5026842728571428,1,0.46545723,0.9063887,20.165356,19.438157999999998,28.857936428571428,52.024848142857145,90.962123,1.0012711285714286,1.0045855428571429,0.09560714157142858,0,0.0,0.0,0.0,20.307490714285713,26.878374428571426,66.87877757142857,93.04447857142857,1.0018755714285714,1.0049804,0.40188000858571427,222,7.7751463e-07,0.6629054,27.155598,23.006801285714285,26.80205414285714,76.181337,90.51377457142857,1.0014031714285714,1.0041678857142857,1.4191042374285714,2,0.074118964,0.35096267,9.835743,19.99959885714286,28.511989,56.58928171428572,90.241902,1.001274057142857,1.0044087857142858,0.14252142142857144,0,0.5,0.0,0.0,21.817208142857144,33.14620071428571,37.32646185714286,77.90287857142857,0.9997761914285714,1.0045588857142858,0.07354571457142857,1,0.8145292,3.3788157,14.013453,19.441061714285716,28.85539885714286,49.68541642857143,90.90110128571428,1.0016543428571427,1.0052725,0.11087571285714286,24.148230285714288,9.414337142857143,70.29325885714286,41.21568485714285,0.0018090785714286461,27.481704428571426,11.328992571428568,57.61467021428572,40.57641671428571,0.0023913471428571587,24.25579392857143,8.51239014285714,73.41559185714286,33.65262028571428,0.0015673642857143566,24.904427714285713,3.795252857142856,83.34755578571429,14.33243757142857,0.0013823571428571713,23.59293257142857,6.5708837142857135,79.96162807142858,26.165701,0.0015524142857142875,24.14804721428571,9.41977842857143,71.49348557142858,38.93727485714286,0.001657207142857109,23.345049214285716,6.411124142857144,81.58244450000001,25.06261585714286,0.0015225357142857332,22.85711442857143,7.185490285714284,79.713616,30.28446828571427,0.0015927142857142806,24.34840607142857,10.456447285714283,65.95246378571429,43.44984157142857,0.002018392857142892,24.14804721428571,9.41977842857143,71.49348557142858,38.93727485714286,0.001657207142857109
2016-07-03,7,0.9079696,2.3091035,88.61881,18.708914714285715,28.92331385714286,47.33221171428572,89.73212157142858,1.0017674571428572,1.0053768571428572,0.08028856861428571,0,0.5,0.0,0.0,18.367898,28.683327714285717,43.91490328571428,87.93392442857143,1.0022808428571428,1.0063144428571429,0.11241142857142858,0,0.5,0.0,0.0,18.53077042857143,26.57628514285714,58.91509657142857,94.16356657142856,1.0028139857142857,1.0061628857142857,0.3727142831428571,0,0.0,0.0,0.0,19.459206571428574,26.798409714285715,62.67391971428572,91.80414371428571,1.0025244142857144,1.0057333714285714,0.36269428628571426,0,0.0,0.0,0.0,18.708914714285715,28.92331385714286,47.33221171428572,89.73212157142858,1.0017674571428572,1.0053768571428572,0.08028856861428571,0,0.0,0.0,0.0,19.585227,27.09235057142857,60.503156714285716,91.5308042857143,1.0026459571428572,1.0058643,0.362364286,180,3.5334187e-06,0.65357125,22.018053,22.925868714285713,27.099265142857146,68.73986428571429,86.55764457142857,1.0023054,1.0050368714285713,0.7869199971428572,4,0.26093206,0.67487484,19.671486,19.278455428571426,28.722813,51.352050857142856,88.68405857142857,1.0017436857142858,1.005203242857143,0.112127143,0,0.5,0.0,0.0,20.75279442857143,32.778660714285714,33.891338714285716,75.73403800000001,1.0005119914285714,1.005622442857143,0.007371428714285715,0,0.0,0.0,0.0,18.846862714285717,28.236528714285715,48.34319071428571,90.06452928571427,1.0024360571428572,1.0060713,0.187498572,23.541695714285716,9.389665999999998,69.20385999999999,41.72133857142856,0.0018176214285713366,26.76572757142857,12.025866285714283,54.81268835714286,41.842699285714296,0.0025552257142857915,24.00063421428571,9.444357571428572,70.01805471428571,37.33200771428571,0.0017297785714285308,25.01256692857143,4.173396428571433,77.64875442857144,17.817780285714278,0.0013657357142856652,23.338788785714286,7.507123571428572,76.0169805,31.02764757142858,0.001609171428571421,23.816114285714285,10.214399142857143,68.53216664285715,42.39990985714286,0.0018046999999999924,23.128808142857146,7.339203142857141,77.23903171428572,29.130224,0.001604478571428536,22.553527785714287,8.045514714285712,76.53933157142856,35.24846999999999,0.001674449999999994,23.52561285714286,10.315429714285717,65.92441385714285,44.01902114285715,0.0020168000000000408,23.816114285714285,10.214399142857143,68.53216664285715,42.39990985714286,0.0018046999999999924
2016-07-10,4,0.29719055,0.71781135,50.63932,19.289790571428572,30.211722428571427,44.87054142857143,91.74918914285715,1.0019375857142856,1.0054705285714287,0.025551428600000002,0,0.5,0.0,0.0,18.712114857142858,30.058153428571426,41.024632714285715,88.59737785714286,1.0021348714285714,1.006332142857143,0.026601428585714286,0,0.5,0.0,0.0,19.11199942857143,27.325531,59.413655428571424,96.037902,1.0029072285714284,1.0061118,0.23030286285714285,0,0.0,0.0,0.0,20.076590714285715,27.555354714285716,63.77827414285714,94.55031571428572,1.0026801142857142,1.0056787142857142,0.30806571857142856,0,0.0,0.0,0.0,19.289790571428572,30.211722428571427,44.87054142857143,91.74918914285715,1.0019375857142856,1.0054705285714287,0.025551428600000002,0,0.0,0.0,0.0,20.220694428571427,27.749127714285713,61.91708542857143,93.78055785714287,1.0027001428571427,1.005786442857143,0.28365143042857144,146,1.9479974e-05,0.6494039,17.859087,23.079276,27.282732285714285,72.57152857142857,89.83829342857143,1.0024395428571429,1.0050067571428571,0.7575028614285715,0,0.0,0.0,0.0,19.911494857142856,29.807939714285713,49.87993471428571,91.04018142857142,1.0019895714285714,1.0053209142857142,0.045912857142857144,0,0.5,0.0,0.0,21.787815714285717,33.84458728571428,32.765612999999995,75.10186285714285,1.0003622942857142,1.0053458714285715,0.0007414285714285715,0,0.0,0.0,0.0,19.184400285714286,29.37928957142857,46.137856428571425,91.93041128571429,1.002442657142857,1.0061201857142856,0.07890142997142857,24.281844928571427,10.194889285714282,69.03413385714285,45.79255485714286,0.0018387642857142783,27.8162015,12.056771571428566,53.93373792857142,42.33624985714285,0.0024917885714286214,24.859717285714282,9.896444857142857,70.46005807142856,41.160246714285705,0.0016656714285714358,25.18100414285714,4.203456285714285,81.20491100000001,17.26676485714286,0.001283607142857135,23.98491107142857,7.528433285714286,77.84882164285715,31.863472428571434,0.0015431500000001597,24.7507565,10.921931857142855,68.3098652857143,46.87864771428572,0.0017664714285715588,23.815972714285714,7.478764000000002,79.16429492857142,30.772041571428574,0.0014992999999999812,23.218765214285717,8.213531571428572,77.72577871428571,36.62424657142858,0.0016022857142857783,24.38513414285714,11.346038571428569,64.81100528571429,47.572745142857144,0.0020986357142858125,24.7507565,10.921931857142855,68.3098652857143,46.87864771428572,0.0017664714285715588
2016-07-17,4,0.23909281,0.64944,50.63932,18.748753142857144,30.54643457142857,42.04272314285714,91.77162928571428,0.9996388342857143,1.003675157142857,0.017670000285714284,0,0.5,0.0,0.0,18.611711857142858,30.363194142857143,38.56251157142857,89.53947514285714,0.9999232414285714,1.0045491285714285,0.010264285602857142,0,0.5,0.0,0.0,18.655003285714287,27.361197285714287,58.89601314285714,95.26463628571427,1.0006105657142856,1.0042727714285715,0.26321571714285713,0,0.0,0.0,0.0,19.558057285714288,27.509473571428572,63.370712857142856,93.93617742857143,1.0004161999999999,1.0039052142857143,0.35365428428571427,1,0.7821283,2.820693,20.165356,18.748753142857144,30.54643457142857,42.04272314285714,91.77162928571428,0.9996388342857143,1.003675157142857,0.017670000285714284,0,0.0,0.0,0.0,19.644274,27.634216285714285,62.317466714285715,93.42503714285715,1.0004598142857142,1.0039832142857141,0.37253428857142856,104,1.469145e-06,0.569832,12.721541,22.578617714285713,26.948150714285713,73.53529442857143,89.86770514285715,1.0002515871428572,1.0032758714285714,0.6940414314285714,0,0.0,0.0,0.0,19.27971971428571,30.012782714285713,46.98949842857143,91.47672657142857,0.9996999999999999,1.0035009285714287,0.03858571271428572,0,0.5,0.0,0.0,21.22549885714286,33.711321285714284,32.11853442857143,75.95007342857143,0.9982326742857143,1.0037198571428572,0.0001,0,0.0,0.0,0.0,19.060141571428574,29.64132257142857,44.91469728571428,90.673995,1.0001106371428572,1.0043064000000002,0.08468857070000001,24.350732071428574,10.581180999999997,67.79434614285714,45.75929771428572,0.0020978814285714797,27.468410071428572,12.485822428571424,54.03430392857143,43.831539,0.0027435914285714458,24.646251214285712,10.733063000000001,69.2331125,44.48722814285714,0.0019004642857143872,24.763384214285715,4.3695330000000006,81.70149978571429,16.332410714285714,0.0015121421428571091,23.639245142857142,7.989942285714285,77.87125192857144,31.107570428571435,0.0017616999999999772,24.64759385714286,11.797681428571426,66.90717621428571,49.72890614285714,0.0020181614285713634,23.533765428571428,7.951416285714284,78.65344514285714,30.56546457142857,0.0017445071428572323,23.008100285714285,8.706194,77.08032471428571,36.36862314285713,0.001831102857142941,24.487453000000002,11.751482285714285,64.05099335714286,50.97696357142857,0.002312943571428583,24.64759385714286,11.797681428571426,66.90717621428571,49.72890614285714,0.0020181614285713634
2016-07-24,1,0.03595917,0.20844205,12.65983,18.352931428571427,30.457576142857143,39.199302571428575,89.23614214285713,1.0004256571428571,1.0044927571428572,0.0021228571428571425,0,0.5,0.0,0.0,17.860438857142857,30.773768999999998,34.00371114285714,86.78296414285714,1.0006752142857143,1.0055019428571428,0.004778571571428572,0,0.5,0.0,0.0,18.116664571428572,27.89725614285714,50.67215914285714,93.604045,1.001509742857143,1.005182742857143,0.072671429,0,0.0,0.0,0.0,19.025294857142857,27.868979,55.93395157142857,91.69048857142856,1.0013521714285714,1.0047586857142856,0.08978571571428572,0,0.0,0.0,0.0,18.352931428571427,30.457576142857143,39.199302571428575,89.23614214285713,1.0004256571428571,1.0044927571428572,0.0021228571428571425,0,0.0,0.0,0.0,19.104531285714284,28.13773442857143,54.38131571428572,91.58619,1.0014292285714286,1.0048841285714285,0.09602428857142857,93,0.00033376963,0.64045507,11.375994,22.47704642857143,27.28539614285714,67.39867471428572,86.80476714285714,1.0014517428571428,1.0041735285714286,0.4998400085857143,0,0.0,0.0,0.0,18.812988285714287,30.18692457142857,42.99018085714285,88.81387500000001,1.0004829714285715,1.0042661142857143,0.004790000000000001,0,0.5,0.0,0.0,20.958086,33.41872728571429,28.840771714285715,71.918202,0.9992357457142858,1.0046988714285714,0.005035714285714287,0,0.0,0.0,0.0,18.275914,30.171700428571427,38.226744571428576,89.79081085714286,1.000890342857143,1.0052639571428572,0.018031428714285713,24.223807214285713,11.895786428571427,64.00877771428571,51.56406628571428,0.002186807142857128,27.188406642857146,12.460641285714289,50.37948685714285,43.07743028571428,0.002731562857142822,24.49995642857143,11.373936285714283,65.90202792857143,45.82369414285716,0.001891571428571437,24.881221285714286,4.808349714285711,77.10172092857144,19.406092428571426,0.0013608928571429146,23.621132857142857,9.033203142857147,72.98375285714286,37.20487428571428,0.0017274499999999637,24.405253785714287,12.104644714285715,64.21772235714286,50.03683957142856,0.0020335500000000506,23.447136928571428,8.843684142857143,73.81222007142857,35.75653699999999,0.0017032571428571286,23.00696035714286,9.78059157142857,72.13810207142856,42.93188585714286,0.0018365000000000187,24.317103928571427,12.913330142857141,60.39333764285714,52.779253,0.002413364285714259,24.405253785714287,12.104644714285715,64.21772235714286,50.03683957142856,0.0020335500000000506
