Low,Median,High,UF,SE,UF_id,pop,LowCases,MedianCases,HighCases
0.721819154279622,2.58025090228655,9.22349411106297,Pernambuco,4,PE,9609816.0,69.3654925790278,247.95736404807724,886.360812843987
2.58524206728645,5.27165424359923,9.97098779191404,Pernambuco,5,PE,9609816.0,248.43700582082403,506.59627296607783,958.1935801854021
3.73759717129149,6.28984021468589,10.5848993653347,Pernambuco,6,PE,9609816.0,359.176210982317,604.442071325319,1017.1893527938324
3.4161696725417,6.33465827057417,11.7464585343906,Pernambuco,7,PE,9609816.0,328.28761977905987,608.7490040309599,1128.8130516712333
3.99129468676413,6.98864527292164,12.2369222479854,Pernambuco,8,PE,9609816.0,383.55607541580923,671.5959516204674,1175.9457120944605
4.58988481655016,8.24222633318532,14.8008714036781,Pernambuco,9,PE,9609816.0,441.0794854824079,792.0627849226561,1422.3365082900825
4.38822528104387,8.15598175799988,15.1587564850369,Pernambuco,10,PE,9609816.0,421.7003751737988,783.7748399373537,1456.7286061001137
5.6105309182624,9.74815810167958,16.9371825518379,Pernambuco,11,PE,9609816.0,539.161697868127,936.7800569605006,1627.632078815727
6.65807216726261,11.2216792883403,18.9132954535305,Pernambuco,12,PE,9609816.0,639.828484421149,1078.3827317196121,1817.5328926206464
6.2426538703046,10.5149420110385,17.7110581160747,Pernambuco,13,PE,9609816.0,599.9075504531506,1010.4665797674994,1702.000096607845
9.46658870148691,16.2716667946241,27.9685902307856,Pernambuco,14,PE,9609816.0,909.7217556896811,1563.6772390964738,2687.7300589724714
10.488757478875,18.2200263395649,31.6500176959042,Pernambuco,15,PE,9609816.0,1007.9502944061263,1750.9110063837222,3041.5084645438333
11.2507257607818,20.0926109441449,35.8832863885145,Pernambuco,16,PE,9609816.0,1081.1740442757311,1930.8629413281878,3448.3177966892886
11.8522404541321,20.8422926523053,36.6513963908732,Pernambuco,17,PE,9609816.0,1138.9784995196592,2002.905974068059,3522.1317545935553
12.5929288503263,22.9175059805793,41.7069044550571,Pernambuco,18,PE,9609816.0,1210.157291527273,2202.3301565226666,4007.95677742679
12.5855058192985,21.8590680100982,37.9658045636445,Pernambuco,19,PE,9609816.0,1209.4439519038785,2100.6162150852983,3648.443961485839
12.4889099705105,22.4881894422464,40.4934190081036,Pernambuco,20,PE,9609816.0,1200.1612685717132,2161.0736271313053,3891.343058787781
11.7732166359418,21.1812672021924,38.1073494325268,Pernambuco,21,PE,9609816.0,1131.3844559953968,2035.4808045990378,3662.0461629428696
10.4644353144314,19.2092983981192,35.2620216820592,Pernambuco,22,PE,9609816.0,1005.612979155879,1845.9782309502023,3388.615401525994
9.81451694124299,17.4114779585319,30.888893107565,Pernambuco,23,PE,9609816.0,943.1570193422795,1673.2109946954718,2968.365792073678
9.48418980078969,16.6131426687016,29.100694432291,Pernambuco,24,PE,9609816.0,911.4131889466557,1596.4924422797133,2796.52318966541
8.05843633917256,13.5568452604738,22.806912616909,Pernambuco,25,PE,9609816.0,774.400904671619,1302.7878849362528,2191.7023377657397
7.09133679230926,12.1931465867463,20.9654156952639,Pernambuco,26,PE,9609816.0,681.4644176812221,1171.7389515966,2014.7378719499814
6.67117527208938,11.1373993361187,18.5936748643284,Pernambuco,27,PE,9609816.0,641.0876686852888,1070.2835833862284,1786.8179421002087
6.1097221283875,9.88828434680829,16.0037011943684,Pernambuco,28,PE,9609816.0,587.1330546493225,950.2459312850785,1537.9262379686054
6.61245384428938,9.56088169116885,13.8239843884084,Pernambuco,29,PE,9609816.0,635.444647521136,918.7831384990149,1328.4594635947726
5.90348848813862,8.90030694324168,13.4184158812331,Pernambuco,30,PE,9609816.0,567.3143812913032,855.30312068075,1289.4850763012796
5.36792646518058,8.12958557755078,12.3120467635725,Pernambuco,31,PE,9609816.0,515.8478563191578,781.2382155651673,1183.1650398132722
5.1306936362816,7.29944594953661,10.3849332950665,Pernambuco,32,PE,9609816.0,493.05021797037097,701.463324769921,997.9729813786278
5.23100658963204,7.5185932264863,10.8065709986693,Pernambuco,33,PE,9609816.0,502.69010821151414,722.5229748537967,1038.4915888814821
4.53863084636812,6.66956223102906,9.80098665419446,Pernambuco,34,PE,9609816.0,436.15407325521903,640.9326584073876,941.8567836526439
4.25851948725273,5.89255963327628,8.1535987179707,Pernambuco,35,PE,9609816.0,409.2358870491309,566.2641384481253,783.5458341753432
3.5579820194131,5.33550762948499,8.00106394831877,Pernambuco,36,PE,9609816.0,341.9155253786832,512.7324658594694,768.8875234757688
3.6011102739063,5.4232461470047,8.16736965377546,Pernambuco,37,PE,9609816.0,346.06007127949147,521.1639759542412,784.8691957676587
2.95631262261442,4.63611528837857,7.27039650770412,Pernambuco,38,PE,9609816.0,284.09620341802014,445.52214876104995,698.6717268607918
3.12311656032655,5.37865095503083,9.2631464555486,Pernambuco,39,PE,9609816.0,300.12575491291045,516.8784600607055,890.1713301887423
2.8023940694778,4.82107514466778,8.29389620955935,Pernambuco,40,PE,9609816.0,269.30491367172874,463.29645062430757,797.0281649696278
2.048185295662,2.70141110708978,3.56296961264404,Pernambuco,41,PE,9609816.0,196.82683825217418,259.6006367948908,342.39482391100506
2.57061548077142,3.48395780958186,4.72181160883072,Pernambuco,42,PE,9609816.0,247.03141776964884,334.8019350184471,453.7574074752719
2.42381395702689,3.33932902701219,4.60064945096876,Pernambuco,43,PE,9609816.0,232.92406145260324,320.90337513046177,442.11394704310806
2.14823117671502,3.0879645814077,4.43877984799089,Pernambuco,44,PE,9609816.0,206.44106333694828,296.7477144184502,426.55857603700423
2.3344895649744,2.9486211203289,3.72431157615605,Pernambuco,45,PE,9609816.0,224.3401517332403,283.35706420074587,357.8994897352963
2.02648035039381,2.76094475782832,3.76160368606501,Pernambuco,46,PE,9609816.0,194.7410329490004,265.32171108894715,361.48319288006513
2.16031977994441,2.70520447856821,3.38752222647974,Pernambuco,47,PE,9609816.0,207.6027558642627,259.9651728141644,325.5346529238063
1.8891794995208,2.49035177663525,3.28282832465813,Pernambuco,48,PE,9609816.0,181.54667381366977,239.3182234873785,315.4737615955289
2.1052537305092,2.7048181321463,3.47513509747725,Pernambuco,49,PE,9609816.0,202.31100983507,259.9280456338963,333.9540886189844
2.08608991341448,2.78837209941605,3.72707758894048,Pernambuco,50,PE,9609816.0,200.46940227369086,267.9574281492195,358.16529847441643
2.28366416636656,2.94370113910241,3.79450556871499,Pernambuco,51,PE,9609816.0,219.45592444576027,282.8842630576456,364.6450032632641
2.25945288125829,3.03743867053853,4.08330430513112,Pernambuco,52,PE,9609816.0,217.12926449562013,291.89226735159895,392.3980304431792
0.525956188023256,1.02293264243749,1.98950257605464,Piauí,1,PI,3268037.0,17.188442828389576,33.42981723993488,65.01768030141878
0.792195454141008,1.39270121740041,2.19441671527583,Piauí,2,PI,3268037.0,25.88924055364617,45.513991084095835,71.71435018939877
1.87264605144237,2.33819445774368,2.91948033533206,Piauí,3,PI,3268037.0,61.19876584017568,76.41306001101283,95.40969756637578
1.63961196899917,2.12496908972554,2.75400138426977,Piauí,4,PI,3268037.0,53.5831258033214,69.44477609079384,90.00178421844826
1.88262903409146,2.53240790497881,3.4064543152518,Piauí,5,PI,3268037.0,61.52501340685153,82.76002732563236,111.32418741052545
2.36455778577859,3.167259174042,4.24245528524907,Piauí,6,PI,3268037.0,77.27462332562506,103.50720169358695,138.64500843039517
2.95437171401441,4.04927239653377,5.54994717271056,Piauí,7,PI,3268037.0,96.5499607315251,132.33172014951032,181.374327084635
2.59399946583397,4.03808601604968,6.28609947218072,Piauí,8,PI,3268037.0,84.77286232325649,131.96614509632946,205.43205660767063
2.40874844637919,3.88130322387737,6.25408383275791,Piauí,9,PI,3268037.0,78.71879046459709,126.84242543850529,204.38577366554662
3.0443379701149,4.94739908671151,8.04009211969003,Piauí,10,PI,3268037.0,99.49009126840389,161.68283269139422,262.75318530555444
3.50192362586654,5.91371983328247,9.98653483138277,Piauí,11,PI,3268037.0,114.44415980506011,193.26255222800944,326.3636533074765
4.44759359132719,7.52105358791573,12.7183938709248,Piauí,12,PI,3268037.0,145.34900417420138,245.79081404291358,415.64181750755466
5.57097948293083,9.153905367516,15.0411581543566,Piauí,13,PI,3268037.0,182.0616707645882,299.15301435540886,491.5506137128908
5.55411183610063,10.3162498222261,19.1614813556397,Piauí,14,PI,3268037.0,181.51042982514795,337.1388612027831,626.204300450407
5.45158353087049,9.63346624850931,17.0232504804617,Piauí,15,PI,3268037.0,178.15976687475407,314.8252413837962,556.3261243041662
6.76088922615819,12.4454730444102,22.9096786114856,Piauí,16,PI,3268037.0,220.94836143986333,406.7226639163518,748.6967736044356
6.93106381451063,13.8789085468109,27.7914195577696,Piauí,17,PI,3268037.0,226.50972995181874,453.5678665059425,908.233873973147
6.80571856646904,12.8576282862864,24.2911315732063,Piauí,18,PI,3268037.0,222.41340086807784,420.19204971830555,793.843167531064
6.67019041659557,12.2440785386193,22.4757390563965,Piauí,19,PI,3268037.0,217.98429078479737,400.141016951138,734.5154683864885
6.18338328090946,10.8932580942176,19.1906382827016,Piauí,20,PI,3268037.0,202.0752534719351,355.99570502452605,627.1571596148528
6.59806610060934,10.7767205783006,17.6017797718095,Piauí,21,PI,3268037.0,215.62724145237044,352.1872158854776,575.23267560125
