data_iniSE,casos_2307007,casos_2300200,casos_2300309,casos_2300408,casos_2300754,casos_2303808,casos_2301505,casos_2300101,casos_2300150,casos_2300507,casos_2300606,casos_2300705,casos_2300903,casos_2301000,casos_2301109,casos_2303907,casos_2301257,casos_2301307,casos_2301406,casos_2301802,casos_2301901,casos_2303931,casos_2301950,casos_2302008,casos_2302057,casos_2302107,casos_2304251,casos_2302305,casos_2302503,casos_2302909,casos_2303105,casos_2303402,casos_2303659,casos_2303709,casos_2303956,casos_2304004,casos_2304202,casos_2304236,casos_2304277,casos_2304285,casos_2304301,casos_2304350,casos_2304459,casos_2313401,casos_2304509,casos_2304608,casos_2304657,casos_2304806,casos_2304905,casos_2304954,casos_2305001,casos_2305100,casos_2305233,casos_2306207,casos_2305332,casos_2305357,casos_2305654,casos_2305704,casos_2306256,casos_2306306,casos_2306553,casos_2306702,casos_2307106,casos_2307205,casos_2307254,casos_2307304,casos_2307601,casos_2308005,casos_2308104,casos_2308203,casos_2308302,casos_2308351,casos_2308401,casos_2308807,casos_2308906,casos_2309003,casos_2309201,casos_2309300,casos_2309607,casos_2309706,casos_2309805,casos_2309904,casos_2310001,casos_2310100,casos_2310209,casos_2310258,casos_2310407,casos_2310605,casos_2310704,casos_2310852,casos_2310902,casos_2310951,casos_2311108,casos_2311207
2011-04-24,2,1,0,0,8,0,3,1,0,0,0,0,11,4,24,7,14,0,5,1,10,4,4,46,15,11,0,1,25,6,2,0,5,73,2,16,2,0,0,48,6,3,5,5,14,3,11,0,17,1,2,2,17,5,30,12,0,14,21,11,3,4,0,0,1,20,19,65,12,0,6,3,1,7,0,3,4,40,11,18,0,2,2,3,2,3,2,2,10,12,2,0,8,1
2011-05-01,3,0,2,3,7,0,4,3,1,1,1,1,18,9,37,3,11,0,6,2,3,9,4,27,11,13,2,2,26,4,5,1,1,98,6,19,18,0,0,32,7,5,7,7,20,2,15,0,8,0,1,1,16,2,23,3,1,5,23,4,4,2,0,0,0,32,23,47,7,1,2,3,0,7,0,2,1,21,10,15,8,0,3,5,1,2,4,2,6,30,2,0,15,2
2011-05-08,0,0,0,1,2,0,2,1,3,1,3,0,13,2,19,4,27,3,1,2,7,9,6,28,4,20,1,2,26,4,2,0,7,46,1,16,11,0,0,18,16,0,3,11,12,1,10,0,17,1,2,5,14,7,16,4,0,12,13,0,3,0,2,0,3,26,13,45,6,0,7,4,0,2,0,0,2,38,2,13,9,2,1,9,3,2,4,3,0,11,1,0,6,0
2011-05-15,4,3,1,1,5,2,2,5,0,1,4,0,16,4,24,5,40,1,5,1,3,15,3,25,14,4,1,4,24,2,2,0,12,68,1,13,8,3,0,24,9,0,2,3,9,2,14,0,6,1,4,4,7,6,22,0,2,7,15,0,4,1,3,0,1,16,9,35,4,0,1,4,0,0,0,7,2,51,7,11,2,1,1,5,2,2,3,2,0,20,3,0,9,1
2011-05-22,5,1,1,1,2,1,0,2,1,0,0,0,8,1,20,1,20,0,5,0,1,17,2,9,6,5,0,0,9,5,0,0,11,48,1,4,16,1,0,21,8,0,3,10,5,1,6,0,6,0,0,1,7,5,19,2,0,6,14,1,3,0,1,3,0,25,4,22,3,0,4,3,0,1,0,0,0,35,3,9,2,0,0,0,2,1,1,0,3,17,1,0,2,0
2011-05-29,4,0,0,0,4,1,1,2,0,2,1,0,4,8,26,1,29,0,6,0,3,5,2,8,2,3,0,2,8,2,1,0,2,22,0,1,9,0,0,12,8,0,3,2,3,1,2,0,9,0,0,0,3,1,28,1,0,4,6,3,4,1,0,1,3,17,6,23,0,0,5,0,0,0,0,1,1,29,7,7,4,0,1,4,4,2,3,1,3,8,1,0,4,0
2011-06-05,4,0,0,0,1,0,0,0,0,1,1,0,1,4,24,0,18,0,2,0,3,10,2,5,3,3,0,1,6,2,0,0,2,24,0,1,5,1,0,8,3,0,4,6,2,0,4,0,2,0,0,0,4,1,10,0,1,1,14,4,1,0,2,1,1,12,5,14,2,0,1,3,0,0,0,0,0,17,9,0,2,0,1,6,2,0,3,2,1,7,1,0,4,1
2011-06-12,2,0,0,0,0,0,0,0,1,1,0,0,1,0,12,0,2,0,0,0,3,2,0,2,3,2,0,6,5,1,0,0,3,20,0,1,3,0,0,4,3,3,2,4,3,0,0,0,4,0,0,0,1,0,7,0,0,1,3,3,2,1,3,2,0,8,5,15,1,0,0,1,0,1,0,0,1,3,5,7,0,0,1,5,1,0,6,0,3,3,0,0,0,0
2011-06-19,1,0,0,0,4,0,0,0,0,0,1,0,0,0,12,0,2,0,3,0,3,5,0,3,3,5,0,0,7,0,0,0,3,10,0,1,5,0,0,2,2,0,0,3,2,0,3,0,7,0,0,0,2,0,8,1,0,0,2,1,0,0,0,0,2,10,3,15,0,0,1,0,1,0,0,1,0,2,6,3,1,0,0,0,2,2,1,0,2,3,1,0,5,0
2011-06-26,2,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,3,0,0,2,0,6,1,0,0,2,7,0,0,0,3,12,0,1,6,0,0,12,1,0,1,3,1,0,0,0,4,0,0,0,1,4,2,0,0,3,3,0,0,0,0,1,1,17,2,9,1,0,2,0,1,0,0,0,1,2,4,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0
2011-07-03,1,0,0,1,1,0,0,1,0,1,0,0,0,1,3,0,1,0,3,0,1,0,4,3,2,0,0,0,4,1,0,0,4,13,0,0,3,1,1,4,1,0,2,3,0,1,0,0,4,0,0,1,1,0,1,0,0,0,5,0,0,0,0,1,1,5,6,5,0,0,1,0,2,0,0,0,1,1,1,3,2,0,0,0,2,0,0,1,0,1,1,1,3,0
2011-07-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,2,0,5,2,2,0,0,6,0,0,0,0,13,0,1,2,2,0,2,1,0,0,1,1,0,0,0,2,0,0,0,1,0,2,0,1,0,3,0,2,0,0,0,0,6,0,11,0,0,4,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0,3,1,0,0,1,0,1,2
2011-07-17,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,1,0,3,1,1,1,0,0,0,1,1,0,0,23,0,2,4,0,0,1,2,0,0,0,1,1,0,0,1,0,0,3,1,0,2,1,1,0,3,0,0,0,0,0,0,2,1,11,0,0,0,0,1,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,2,0,1,1,1,0,0,0,2,1,0,0,0,10,0,3,7,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,1,0,5,5,2,1,0,1,0,0,0,0,1,2,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2011-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,1,1,0,3,1,3,0,1,0,0,0,0,1,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,0,3,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-08-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,7,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-08-14,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,1,2,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,1,1,0,0,1,9,1,3,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2011-08-28,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,1,1,0,2,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-04,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-11,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2011-09-18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2011-09-25,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,2,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0
2011-10-02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-10-09,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,2,0,1,2,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2011-10-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,9,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2011-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2011-10-30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,10,3,2,0,0,1,0,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2011-11-06,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,1,0,3,0,1,5,0,0,0,0,9,0,0,4,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,3,0,1,0,0,0,0,14,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-20,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,8,0,0,6,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,3,0,1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2011-11-27,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,0,1,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2011-12-04,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,3,0,2,0,0,9,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,32,2,2,0,0,0,0,0,0,1,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2011-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,1,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,0,0,3,0,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2011-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-12-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,4,1,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,48,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-01-01,0,0,0,5,1,0,4,1,0,0,0,0,0,2,0,0,0,3,1,0,7,0,0,2,2,3,0,0,4,1,0,0,0,21,2,0,24,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,2,0,0,0,3,5,0,138,2,0,0,2,2,0,0,0,0,0,1,0,1,5,0,0,0,2,0,1,0,0,0,2,0,0,2,0
2012-01-08,1,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0,24,0,1,2,1,0,0,0,7,1,0,0,0,20,1,0,35,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,3,0,1,0,5,0,0,245,6,1,0,0,1,0,3,0,0,0,3,1,5,4,0,0,0,1,0,2,0,0,0,0,1,0,4,2
2012-01-15,1,0,1,2,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,2,0,2,0,0,7,0,0,0,0,21,2,0,56,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,7,4,0,410,1,0,0,1,0,0,3,0,0,0,4,0,3,2,0,0,0,1,0,0,1,0,0,3,0,0,0,6
2012-01-22,0,1,0,0,2,0,0,12,0,0,0,0,0,0,1,0,0,1,0,0,22,0,0,1,1,0,0,0,7,1,0,0,1,24,3,0,70,0,0,0,8,0,0,1,1,0,0,1,1,0,0,0,3,0,2,0,0,0,3,0,0,1,5,4,0,316,1,0,1,0,3,0,3,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,1,2,0,0,0,6
2012-01-29,0,0,0,0,2,2,0,10,0,0,0,0,4,0,4,0,0,0,0,0,22,2,1,1,2,2,0,0,6,4,0,0,0,27,0,1,78,0,0,1,4,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,0,0,2,0,0,0,1,4,0,190,0,0,1,0,5,0,8,0,1,0,4,0,4,3,0,0,0,2,0,0,0,0,1,1,0,0,0,4
2012-02-05,0,1,0,0,0,0,0,12,0,0,0,0,1,1,1,1,0,0,0,0,21,1,0,2,2,5,1,0,8,3,0,0,0,44,4,0,80,0,0,2,31,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,9,0,200,2,1,5,0,6,0,7,0,0,0,8,0,1,3,0,0,0,1,0,0,3,0,1,0,0,0,0,3
2012-02-12,0,0,0,2,0,0,1,11,3,0,0,0,0,0,5,1,0,0,0,0,24,0,0,0,0,0,0,0,6,5,1,0,0,22,0,1,111,0,0,0,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,3,0,1,4,4,0,95,4,2,1,0,6,0,6,0,1,0,5,0,1,0,1,1,0,0,1,2,3,3,0,1,0,0,1,0
2012-02-19,0,1,0,0,1,0,1,14,0,0,0,0,3,0,3,0,0,2,0,0,26,3,0,2,0,4,0,0,5,2,0,0,0,30,6,1,43,0,0,3,17,1,0,3,1,0,0,0,1,1,0,0,2,0,1,1,0,1,3,0,0,0,5,7,1,65,4,2,2,0,2,0,5,0,0,1,3,2,0,4,0,0,0,0,0,1,1,2,0,1,1,0,2,0
2012-02-26,0,1,1,1,1,0,4,15,2,0,0,1,4,4,6,0,0,4,0,0,27,0,0,16,2,2,0,0,12,3,0,0,0,38,1,0,89,1,0,2,15,0,0,1,3,4,0,0,1,0,2,3,4,0,2,1,0,0,3,0,0,0,3,4,2,68,4,5,4,0,2,0,7,0,1,0,2,1,4,9,1,0,0,1,2,1,4,0,1,1,0,0,4,3
2012-03-04,1,1,1,1,0,1,0,17,15,0,0,1,2,1,15,0,1,6,0,0,40,4,1,13,0,2,0,0,18,6,1,0,0,40,3,2,121,0,0,1,8,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,3,0,1,2,7,3,0,52,4,1,6,0,6,0,0,0,2,0,1,2,7,6,0,0,2,0,3,2,0,1,1,1,1,0,4,0
2012-03-11,1,0,1,5,0,0,0,10,16,0,0,0,0,4,11,0,0,3,2,0,43,1,1,8,5,3,0,0,7,3,1,0,0,43,6,4,115,0,0,2,9,0,1,2,0,0,0,0,4,2,0,4,2,2,0,0,0,0,4,0,1,0,7,2,1,50,4,1,4,0,6,0,0,0,2,0,3,7,6,7,0,0,1,2,0,4,0,0,0,1,0,0,0,0
2012-03-18,1,0,0,1,0,2,0,7,18,0,0,1,3,6,11,2,2,3,10,0,44,0,1,6,3,6,1,0,19,8,4,1,0,42,2,0,38,0,0,5,8,0,0,2,0,0,0,0,1,1,0,0,2,2,0,1,0,0,6,5,0,0,3,2,1,43,5,5,1,0,6,0,0,0,1,0,6,5,2,11,1,0,0,0,1,0,0,0,1,1,2,0,4,0
2012-03-25,0,2,1,0,1,1,0,12,17,0,1,0,1,6,20,4,2,9,4,0,46,1,1,6,2,1,0,0,13,4,1,0,0,30,4,1,27,0,1,1,7,0,1,2,0,2,0,0,2,0,1,1,0,2,5,0,2,0,4,5,2,0,6,2,5,49,9,1,3,0,7,0,0,0,2,1,4,6,9,5,0,0,0,1,6,1,0,0,0,3,4,0,8,2
2012-04-01,1,0,0,2,0,1,2,5,17,0,0,0,3,12,23,8,0,6,5,0,39,0,1,4,1,7,2,0,7,3,0,0,0,61,2,4,43,0,2,2,5,0,1,4,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,11,0,1,3,0,1,59,4,2,0,0,7,0,1,0,1,2,7,9,6,13,2,0,1,1,16,1,5,2,1,1,1,0,3,0
2012-04-08,1,2,1,1,0,2,6,11,15,0,0,1,1,10,19,13,2,2,5,0,38,1,1,7,3,6,0,3,6,0,0,0,0,133,8,2,34,0,0,7,4,1,1,3,0,0,1,0,1,1,0,0,0,3,1,2,1,0,5,6,2,0,1,3,0,64,9,9,4,0,5,0,0,0,1,1,4,11,12,35,6,1,0,0,23,0,0,1,0,3,2,0,9,1
2012-04-15,0,0,0,1,0,0,3,1,22,0,0,0,0,21,14,9,0,1,2,0,30,0,2,9,4,12,0,2,18,1,0,0,0,172,7,7,25,0,0,9,2,0,0,6,2,0,0,0,3,1,0,0,3,3,4,0,1,0,14,8,3,1,3,2,2,71,15,3,3,1,6,0,1,0,0,1,6,16,23,27,2,1,1,6,25,3,2,0,1,4,0,0,3,3
2012-04-22,2,3,0,2,0,1,1,3,10,0,0,1,6,15,20,9,0,5,3,0,33,0,1,11,8,5,0,3,7,0,0,0,0,134,15,4,25,0,0,3,4,1,1,1,0,0,1,0,4,2,0,0,0,7,2,0,0,0,3,4,1,1,8,1,1,67,30,16,3,0,4,0,0,0,0,0,3,7,10,34,7,0,0,5,49,3,0,0,4,4,0,0,1,0
2012-04-29,2,1,1,1,0,1,2,3,7,0,0,0,4,34,27,13,0,1,4,0,17,1,4,16,8,6,1,2,20,1,0,0,0,135,5,10,63,0,3,11,5,2,2,2,3,0,0,0,3,7,2,1,1,8,3,3,3,0,7,3,2,0,5,0,8,93,47,10,4,0,2,0,0,0,0,4,4,6,9,34,4,0,0,1,68,4,1,0,3,6,5,0,1,0
2012-05-06,6,3,0,0,1,0,1,1,3,1,0,0,8,15,40,7,2,7,8,0,24,2,3,19,5,5,1,5,10,0,1,0,0,226,2,5,62,0,0,13,5,5,1,6,1,3,0,0,5,6,4,0,1,6,2,7,3,0,10,3,0,0,5,3,0,82,56,22,0,1,8,0,1,0,2,2,0,19,13,45,3,0,1,2,82,6,1,0,1,7,0,0,4,1
2012-05-13,2,2,0,2,0,1,6,0,0,0,0,1,6,11,30,17,7,3,6,0,16,0,5,11,10,2,0,7,21,2,1,1,0,127,4,5,51,0,1,19,3,1,1,7,7,1,1,0,2,12,2,5,2,6,2,3,1,0,17,3,2,2,4,2,4,68,67,33,2,3,14,0,0,0,1,3,2,20,37,83,3,0,0,5,83,31,2,0,1,3,0,0,1,0
2012-05-20,2,5,0,1,0,0,1,2,0,0,0,0,8,16,26,14,2,3,9,0,16,0,1,6,4,3,0,1,14,2,2,1,0,147,5,15,19,0,0,10,0,1,4,6,7,2,1,0,3,10,0,0,2,3,2,6,0,0,3,4,1,0,0,4,2,72,78,15,2,0,5,0,0,1,0,0,1,16,15,50,4,0,18,5,49,38,0,0,6,2,3,0,2,1
2012-05-27,0,1,0,0,0,1,3,1,0,0,0,1,9,7,29,11,0,2,7,0,6,3,6,6,5,1,0,5,16,1,1,0,0,70,1,5,30,0,0,6,2,3,5,3,1,0,0,0,3,4,0,1,0,1,3,9,1,0,1,3,2,1,2,5,1,43,62,26,1,0,4,0,1,0,2,0,1,17,11,20,3,0,10,0,38,39,0,0,6,2,0,0,0,1
2012-06-03,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,8,0,2,4,0,9,4,1,7,8,4,0,1,7,1,0,2,0,44,5,7,30,0,0,5,3,0,4,5,7,0,0,0,2,1,0,0,0,1,1,2,0,0,0,3,0,0,3,1,0,41,61,11,1,0,0,0,0,0,0,0,0,11,29,12,3,0,12,3,39,12,1,0,3,6,0,0,0,0
2012-06-10,0,0,1,0,0,0,2,0,0,0,0,0,4,3,10,3,0,1,5,0,4,4,3,8,6,3,0,1,17,3,1,0,0,100,4,19,18,1,0,3,0,5,2,2,17,0,0,0,2,1,0,0,0,2,1,9,0,0,3,2,1,0,1,3,2,33,30,5,2,0,0,0,0,0,0,0,0,8,21,30,6,0,5,0,23,14,1,0,2,2,0,0,1,0
2012-06-17,0,0,3,1,0,0,2,0,0,0,1,0,8,2,10,3,0,0,8,0,1,1,1,3,1,3,1,0,18,2,0,1,0,76,5,13,13,1,0,0,0,7,1,5,12,1,0,0,0,2,0,0,0,2,1,2,0,0,1,1,1,1,1,0,0,16,16,5,2,0,1,0,1,0,0,0,1,9,6,18,4,0,3,0,33,12,1,0,3,3,1,0,0,0
2012-06-24,0,1,1,1,0,0,0,0,0,0,1,0,3,6,9,0,0,2,6,0,6,0,0,8,1,2,0,0,9,1,0,1,0,55,4,7,14,0,1,0,0,5,0,4,15,0,0,0,0,0,0,4,0,4,0,3,0,0,4,5,3,0,2,0,0,16,10,6,0,0,0,0,0,0,0,0,1,9,20,11,2,0,4,0,15,3,2,0,2,1,0,0,0,1
2012-07-01,0,1,1,1,0,0,2,0,1,0,0,0,4,3,8,0,0,0,6,0,3,0,2,1,3,4,1,0,7,0,0,0,0,61,5,1,0,0,0,1,0,1,1,6,5,0,0,0,1,1,1,0,0,0,4,0,0,0,1,2,0,0,1,0,0,7,10,4,0,0,0,0,0,0,0,0,0,2,15,21,2,0,3,1,13,7,1,0,1,1,0,0,0,0
2012-07-08,0,0,3,0,0,0,0,0,0,0,0,0,2,4,8,1,0,1,2,0,2,0,0,1,1,3,0,0,8,2,0,0,0,19,6,2,4,0,0,3,0,3,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,5,7,5,1,0,1,0,0,0,0,0,0,2,9,10,2,0,0,1,6,3,1,0,1,0,0,0,1,0
2012-07-15,0,1,2,0,0,0,2,0,0,1,0,0,8,0,13,1,0,0,3,0,2,1,0,0,3,1,0,0,5,1,0,0,0,22,2,1,1,0,0,0,0,3,1,2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,5,2,0,1,9,0,10,4,3,0,0,1,0,0,0,0,0,0,1,17,15,0,0,2,0,2,5,0,0,0,1,0,0,2,0
2012-07-22,0,4,2,0,0,0,1,0,0,0,0,0,2,0,10,1,0,0,2,0,1,0,1,1,2,0,0,0,2,0,0,0,0,14,6,1,1,0,0,2,0,2,0,1,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,7,9,2,1,0,0,0,0,0,0,0,0,3,16,12,0,0,0,0,2,2,0,0,1,1,0,0,1,0
2012-07-29,1,5,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,2,0,0,0,0,9,5,3,5,0,0,0,0,3,0,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,4,1,0,0,0,0,1,0,0,0,0,1,26,6,1,0,2,1,0,2,1,0,1,1,0,0,2,0
2012-08-05,1,3,4,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,5,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1,1,21,8,0,0,1,0,0,2,2,0,0,0,0,0,0,0
