geocode,name_muni,name_region,code_region,name_macro,code_macro,state
4309001,Giruá,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4309050,Glorinha,Região 10 - Capital e Vale do Gravataí,43010,Metropolitana,4313,RS
4309100,Gramado,Região 23 - Caxias e Hortênsias,43023,Serra,4310,RS
4309126,Gramado dos Loureiros,Região 20 - Rota da Produção,43020,Norte,4311,RS
4309159,Gramado Xavier,Região 28 - Vinte e Oito,43028,Vales,4308,RS
3512308,Conchas,Polo Cuesta,35063,RRAS9,3518,SP
3512605,Coronel Macedo,Vale do Jurumirim,35061,RRAS9,3518,SP
4309209,Gravataí,Região 10 - Capital e Vale do Gravataí,43010,Metropolitana,4313,RS
4309407,Guaporé,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4309506,Guarani das Missões,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4309555,Harmonia,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4312385,Monte Belo do Sul,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4309571,Herveiras,Região 28 - Vinte e Oito,43028,Vales,4308,RS
4309605,Horizontina,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4309704,Humaitá,Região 13 - Diversidade,43013,Missioneira,4312,RS
3513603,Cunha,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
3513702,Descalvado,Coração do DRS III,35034,RRAS13,3530,SP
3514106,Dois Córregos,Jaú,35064,RRAS9,3518,SP
3520509,Indaiatuba,RM de Campinas,35072,RRAS15,3528,SP
4309753,Ibarama,Região 27 - Jacuí Centro,43027,Vales,4308,RS
4310306,Ilópolis,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4310330,Imbé,Região 05 - Bons Ventos,43005,Metropolitana,4313,RS
4310363,Imigrante,Região 30 - Vale da Luz,43030,Vales,4308,RS
3514403,Dracena,Alta Paulista,35111,RRAS11,3532,SP
3514700,Echaporã,Marília,35093,RRAS10,3533,SP
3514809,Eldorado,Vale do Ribeira,35121,RRAS7,3520,SP
4310413,Inhacorá,Região 13 - Diversidade,43013,Missioneira,4312,RS
4312153,Mato Leitão,Região 28 - Vinte e Oito,43028,Vales,4308,RS
4310504,Iraí,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4310538,Itaara,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4310751,Ivorá,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
3515103,Embu-Guaçu,Mananciais,35013,RRAS4,3523,SP
4310801,Ivoti,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4310850,Jaboticaba,Região 20 - Rota da Produção,43020,Norte,4311,RS
4311239,Lagoa Bonita do Sul,Região 27 - Jacuí Centro,43027,Vales,4308,RS
4311270,Lagoa dos Três Cantos,Região 17 - Planalto,43017,Norte,4311,RS
4311403,Lajeado,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4311429,Lajeado do Bugre,Região 20 - Rota da Produção,43020,Norte,4311,RS
4311627,Lindolfo Collor,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4311734,Mampituba,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
4311791,Maratá,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
3515400,Fartura,Vale do Jurumirim,35061,RRAS9,3518,SP
3515509,Fernandópolis,Fernandópolis,35154,RRAS12,3531,SP
4312005,Mariano Moro,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
4312054,Marques de Souza,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4312179,Mato Queimado,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
3516002,Flórida Paulista,Adamantina,35091,RRAS10,3533,SP
4312203,Maximiliano de Almeida,Região 18 - Araucárias,43018,Norte,4311,RS
4312252,Minas do Leão,Região 09 - Carbonífera/Costa Doce,43009,Metropolitana,4313,RS
4312302,Miraguaí,Região 20 - Rota da Produção,43020,Norte,4311,RS
4312427,Mormaço,Região 19 - Botucaraí,43019,Norte,4311,RS
4312443,Morrinhos do Sul,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
3516606,Gália,Marília,35093,RRAS10,3533,SP
3516705,Garça,Marília,35093,RRAS10,3533,SP
3516853,Gavião Peixoto,Central do DRS III,35031,RRAS13,3530,SP
3516903,General Salgado,Votuporanga,35157,RRAS12,3531,SP
4312450,Morro Redondo,Região 21 - Sul,43021,Sul,4309,RS
4312476,Morro Reuter,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4312500,Mostardas,Região 05 - Bons Ventos,43005,Metropolitana,4313,RS
4312625,Muliterno,Região 17 - Planalto,43017,Norte,4311,RS
4312658,Não-Me-Toque,Região 17 - Planalto,43017,Norte,4311,RS
3517604,Guapiara,Itapeva,35162,RRAS8,3519,SP
3517802,Guaraçaí,Lagos do DRS II,35022,RRAS12,3531,SP
3518107,Guarantã,Marília,35093,RRAS10,3533,SP
3518206,Guararapes,Central do DRS II,35021,RRAS12,3531,SP
3518305,Guararema,Alto do Tietê,35011,RRAS2,3525,SP
3518404,Guaratinguetá,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
4312674,Nicolau Vergueiro,Região 17 - Planalto,43017,Norte,4311,RS
4312757,Nova Alvorada,Região 17 - Planalto,43017,Norte,4311,RS
4312807,Nova Araçá,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4312906,Nova Bassano,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4313003,Nova Bréscia,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4313011,Nova Candelária,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4313037,Nova Esperança do Sul,Região 02 - Entre Rios,43002,Centro-oeste,4314,RS
4313060,Nova Hartz,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4313086,Nova Pádua,Região 26 - Uva Vale,43026,Serra,4310,RS
4313607,Paim Filho,Região 18 - Araucárias,43018,Norte,4311,RS
4313656,Palmares do Sul,Região 05 - Bons Ventos,43005,Metropolitana,4313,RS
3519204,Iacri,Tupã,35095,RRAS10,3533,SP
4313201,Nova Petrópolis,Região 23 - Caxias e Hortênsias,43023,Serra,4310,RS
4313300,Nova Prata,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4313334,Nova Ramada,Região 13 - Diversidade,43013,Missioneira,4312,RS
4313359,Nova Roma do Sul,Região 26 - Uva Vale,43026,Serra,4310,RS
4313706,Palmeira das Missões,Região 20 - Rota da Produção,43020,Norte,4311,RS
3519600,Ibitinga,Centro Oeste do DRS III,35032,RRAS13,3530,SP
4314134,Paulo Bento,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
4313375,Nova Santa Rita,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4313409,Novo Hamburgo,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4313425,Novo Machado,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
3521200,Iporanga,Vale do Ribeira,35121,RRAS7,3520,SP
4313441,Novo Tiradentes,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4314050,Parobé,Região 06 - Vale do Paranhana e Costa Serr,43006,Metropolitana,4313,RS
4313466,Novo Xingu,Região 20 - Rota da Produção,43020,Norte,4311,RS
4313805,Palmitinho,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4314001,Paraí,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
3521705,Itaberá,Itapeva,35162,RRAS8,3519,SP
3521804,Itaí,Vale do Jurumirim,35061,RRAS9,3518,SP
3522000,Itaju,Jaú,35064,RRAS9,3518,SP
3522109,Itanhaém,Baixada Santista,35041,RRAS7,3520,SP
4314027,Paraíso do Sul,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4314159,Paverama,Região 30 - Vale da Luz,43030,Vales,4308,RS
4314423,Picada Café,Região 23 - Caxias e Hortênsias,43023,Serra,4310,RS
3522307,Itapetininga,Itapetininga,35161,RRAS8,3519,SP
3522406,Itapeva,Itapeva,35162,RRAS8,3519,SP
3522604,Itapira,Baixa Mogiana,35141,RRAS15,3528,SP
3522653,Itapirapuã Paulista,Itapeva,35162,RRAS8,3519,SP
3522703,Itápolis,Centro Oeste do DRS III,35032,RRAS13,3530,SP
4314456,Pinhal,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4314498,Pinheirinho do Vale,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4314548,Pinto Bandeira,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4323606,Vista Alegre do Prata,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4314787,Ponte Preta,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
4314803,Portão,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4314902,Porto Alegre,Região 10 - Capital e Vale do Gravataí,43010,Metropolitana,4313,RS
3523404,Itatiba,RM de Campinas,35072,RRAS15,3528,SP
4315008,Porto Lucena,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4315057,Porto Mauá,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4321436,Terra de Areia,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
4315453,Relvado,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4315073,Porto Vera Cruz,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4315107,Porto Xavier,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4315131,Pouso Novo,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4315149,Presidente Lucena,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4315156,Progresso,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4315172,Protásio Alves,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
5100201,Água Boa,Médio Araguaia,51006,Leste,5104,MT
5100250,Alta Floresta,Alto Tapajós,51001,Norte,5103,MT
3535309,Palmital,Assis,35092,RRAS10,3533,SP
3535507,Paraguaçu Paulista,Assis,35092,RRAS10,3533,SP
3535606,Paraibuna,Alto Vale do Paraíba,35171,RRAS17,3526,SP
3535804,Paranapanema,Vale do Jurumirim,35061,RRAS9,3518,SP
4315206,Putinga,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4315305,Quaraí,Região 03 - Fronteira Oeste,43003,Centro-oeste,4314,RS
4315313,Quatro Irmãos,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
4315321,Quevedos,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4315354,Quinze de Novembro,Região 12 - Portal das Missões,43012,Missioneira,4312,RS
4315404,Redentora,Região 20 - Rota da Produção,43020,Norte,4311,RS
4315503,Restinga Seca,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4315552,Rio dos Índios,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
3525201,Jarinu,Jundiaí,35073,RRAS16,3527,SP
3525300,Jaú,Jaú,35064,RRAS9,3518,SP
4315800,Roca Sales,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4315909,Rodeio Bonito,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4315958,Rolador,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4316956,Santa Maria do Herval,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
3525607,João Ramalho,Alto Capivari,35113,RRAS11,3532,SP
3525706,José Bonifácio,José Bonifácio,35156,RRAS12,3531,SP
3525904,Jundiaí,Jundiaí,35073,RRAS16,3527,SP
3526001,Junqueirópolis,Alta Paulista,35111,RRAS11,3532,SP
3526100,Juquiá,Vale do Ribeira,35121,RRAS7,3520,SP
3526209,Juquitiba,Mananciais,35013,RRAS4,3523,SP
3526308,Lagoinha,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3526407,Laranjal Paulista,Polo Cuesta,35063,RRAS9,3518,SP
4316006,Rolante,Região 06 - Vale do Paranhana e Costa Serr,43006,Metropolitana,4313,RS
4316428,Sagrada Família,Região 20 - Rota da Produção,43020,Norte,4311,RS
4316477,Salvador das Missões,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4316501,Salvador do Sul,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4316709,Santa Bárbara do Sul,Região 12 - Portal das Missões,43012,Missioneira,4312,RS
3526803,Lençóis Paulista,Bauru,35062,RRAS9,3518,SP
3526902,Limeira,Limeira,35102,RRAS14,3529,SP
4316733,Santa Cecília do Sul,Região 18 - Araucárias,43018,Norte,4311,RS
4316758,Santa Clara do Sul,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4316808,Santa Cruz do Sul,Região 28 - Vinte e Oito,43028,Vales,4308,RS
4316907,Santa Maria,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4317251,Santa Tereza,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4317558,Santo Antônio do Palma,Região 17 - Planalto,43017,Norte,4311,RS
4317954,Santo Expedito do Sul,Região 18 - Araucárias,43018,Norte,4311,RS
4318051,São Domingos do Sul,Região 17 - Planalto,43017,Norte,4311,RS
4318200,São Francisco de Paula,Região 06 - Vale do Paranhana e Costa Serr,43006,Metropolitana,4313,RS
4318309,São Gabriel,Região 03 - Fronteira Oeste,43003,Centro-oeste,4314,RS
4318408,São Jerônimo,Região 09 - Carbonífera/Costa Doce,43009,Metropolitana,4313,RS
4319802,São Vicente do Sul,Região 02 - Entre Rios,43002,Centro-oeste,4314,RS
3527900,Lutécia,Assis,35092,RRAS10,3533,SP
3528304,Magda,Votuporanga,35157,RRAS12,3531,SP
4318424,São João da Urtiga,Região 18 - Araucárias,43018,Norte,4311,RS
4318432,São João do Polêsine,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4321709,Três Coroas,Região 06 - Vale do Paranhana e Costa Serr,43006,Metropolitana,4313,RS
4318440,São Jorge,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4318457,São José das Missões,Região 20 - Rota da Produção,43020,Norte,4311,RS
4319901,Sapiranga,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4318465,São José do Herval,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4318481,São José do Hortêncio,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4321808,Três de Maio,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4318499,São José do Inhacorá,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4318606,São José do Ouro,Região 18 - Araucárias,43018,Norte,4311,RS
4318614,São José do Sul,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4318622,São José dos Ausentes,Região 24 - Campos de Cima da Serra,43024,Serra,4310,RS
3529203,Martinópolis,Alta Sorocabana,35112,RRAS11,3532,SP
4322251,Tupandi,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4322301,Tuparendi,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4318705,São Leopoldo,Região 07 - Vale dos Sinos,43007,Metropolitana,4313,RS
4319307,São Paulo das Missões,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4319356,São Pedro da Serra,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4319364,São Pedro das Missões,Região 20 - Rota da Produção,43020,Norte,4311,RS
3531407,Monte Aprazível,José Bonifácio,35156,RRAS12,3531,SP
4319372,São Pedro do Butiá,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4319505,São Sebastião do Caí,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
2210938,Sussuapara,Vale do Rio Guaribas,22009,Semi-árido,2207,PI
4319711,São Valentim do Sul,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4319737,São Valério do Sul,Região 13 - Diversidade,43013,Missioneira,4312,RS
3531704,Monteiro Lobato,Alto Vale do Paraíba,35171,RRAS17,3526,SP
3531902,Morro Agudo,Alta Anhanguera,35082,RRAS13,3530,SP
4319752,São Vendelino,Região 26 - Uva Vale,43026,Serra,4310,RS
4320008,Sapucaia do Sul,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
5206800,Damolândia,Central,52001,Centro-Oeste,5208,GO
5208152,Gameleira de Goiás,Pirineus,52011,Centro-Norte,5209,GO
4320230,Sede Nova,Região 13 - Diversidade,43013,Missioneira,4312,RS
4320321,Senador Salgado Filho,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
3532306,Natividade da Serra,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3532405,Nazaré Paulista,Bragança,35071,RRAS16,3527,SP
3532603,Nhandeara,Votuporanga,35157,RRAS12,3531,SP
4320354,Sentinela do Sul,Região 09 - Carbonífera/Costa Doce,43009,Metropolitana,4313,RS
4320404,Serafina Corrêa,Região 17 - Planalto,43017,Norte,4311,RS
5208301,Divinópolis de Goiás,Nordeste I,52006,Nordeste,5207,GO
3546405,Santa Cruz do Rio Pardo,Ourinhos,35094,RRAS10,3533,SP
5203807,Britânia,Rio Vermelho,52012,Centro-Oeste,5208,GO
5203906,Buriti Alegre,Sul,52017,Centro Sudeste,5210,GO
5204003,Cabeceiras,Entorno Norte,52003,Nordeste,5207,GO
5204102,Cachoeira Alta,Sudoeste I,52015,Sudoeste,5206,GO
5204300,Caçu,Sudoeste I,52015,Sudoeste,5206,GO
5206404,Crixás,São Patrício I,52013,Centro-Norte,5209,GO
5206503,Cromínia,Centro Sul,52002,Centro Sudeste,5210,GO
5206602,Cumari,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5206909,Davinópolis,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5207105,Diorama,Oeste I,52009,Centro-Oeste,5208,GO
4320453,Sério,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4320552,Sertão Santana,Região 09 - Carbonífera/Costa Doce,43009,Metropolitana,4313,RS
4320578,Sete de Setembro,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4322343,Ubiretama,Região 11 - Sete Povos das Missões,43011,Missioneira,4312,RS
4323705,Vista Gaúcha,Região 15 - Caminho das Águas,43015,Norte,4311,RS
3539202,Pirapozinho,Alta Sorocabana,35112,RRAS11,3532,SP
4320602,Severiano de Almeida,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
4320651,Silveira Martins,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
4320701,Sobradinho,Região 27 - Jacuí Centro,43027,Vales,4308,RS
4320859,Tabaí,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
3539301,Pirassununga,Araras,35101,RRAS14,3529,SP
3547304,Santana de Parnaíba,Rota dos Bandeirantes,35014,RRAS5,3522,SP
5207253,Doverlândia,Sudoeste II,52016,Sudoeste,5206,GO
5207352,Edealina,Centro Sul,52002,Centro Sudeste,5210,GO
5207402,Edéia,Centro Sul,52002,Centro Sudeste,5210,GO
5210802,Itajá,Sudoeste I,52015,Sudoeste,5206,GO
5212204,Jussara,Rio Vermelho,52012,Centro-Oeste,5208,GO
5212501,Luziânia,Entorno Sul,52004,Nordeste,5207,GO
5212600,Mairipotaba,Centro Sul,52002,Centro Sudeste,5210,GO
5213053,Mimoso de Goiás,São Patrício II,52018,Centro-Norte,5209,GO
5214903,Nova Roma,Nordeste II,52007,Nordeste,5207,GO
5218805,Rio Verde,Sudoeste I,52015,Sudoeste,5206,GO
5218904,Rubiataba,São Patrício I,52013,Centro-Norte,5209,GO
1302207,Juruá,Triângulo,13008,Oeste,1302,AM
4321105,Tapes,Região 09 - Carbonífera/Costa Doce,43009,Metropolitana,4313,RS
4321303,Taquari,Região 30 - Vale da Luz,43030,Vales,4308,RS
3533502,Novo Horizonte,Catanduva,35151,RRAS12,3531,SP
3533908,Olímpia,Norte - Barretos,35051,RRAS13,3530,SP
3537909,Pilar do Sul,Sorocaba,35163,RRAS8,3519,SP
3538006,Pindamonhangaba,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
4321329,Taquaruçu do Sul,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4321352,Tavares,Região 05 - Bons Ventos,43005,Metropolitana,4313,RS
4323770,Westfalia,Região 30 - Vale da Luz,43030,Vales,4308,RS
4321451,Teutônia,Região 30 - Vale da Luz,43030,Vales,4308,RS
3534609,Osvaldo Cruz,Adamantina,35091,RRAS10,3533,SP
4321469,Tio Hugo,Região 19 - Botucaraí,43019,Norte,4311,RS
4321477,Tiradentes do Sul,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4321493,Toropi,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
5005806,Nioaque,Campo Grande,50001,Campo Grande,5008,MS
5006002,Nova Alvorada do Sul,Campo Grande,50001,Campo Grande,5008,MS
5006200,Nova Andradina,Dourados,50003,Dourados,5006,MS
5006259,Novo Horizonte do Sul,Dourados,50003,Dourados,5006,MS
4321501,Torres,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
3534906,Pacaembu,Adamantina,35091,RRAS10,3533,SP
3535002,Palestina,São José do Rio Preto,35155,RRAS12,3531,SP
4321600,Tramandaí,Região 05 - Bons Ventos,43005,Metropolitana,4313,RS
4321626,Travesseiro,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4321634,Três Arroios,Região 16 - Alto Uruguai Gaúcho,43016,Norte,4311,RS
4321667,Três Cachoeiras,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
5008404,Vicentina,Dourados,50003,Dourados,5006,MS
5100102,Acorizal,Baixada Cuiabana,51002,Centro-Norte,5105,MT
4321832,Três Forquilhas,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
4321857,Três Palmeiras,Região 20 - Rota da Produção,43020,Norte,4311,RS
4321907,Três Passos,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4321956,Trindade do Sul,Região 20 - Rota da Produção,43020,Norte,4311,RS
4322004,Triunfo,Região 08 - Vale do Caí e Metropolitana,43008,Metropolitana,4313,RS
4322103,Tucunduva,Região 14 - Fronteira Noroeste,43014,Missioneira,4312,RS
4322152,Tunas,Região 19 - Botucaraí,43019,Norte,4311,RS
4322186,Tupanci do Sul,Região 18 - Araucárias,43018,Norte,4311,RS
4322202,Tupanciretã,Região 12 - Portal das Missões,43012,Missioneira,4312,RS
5100300,Alto Araguaia,Sul Matogrossense,51013,Sul,5101,MT
5100359,Alto Boa Vista,Norte Araguaia Karajá,51009,Leste,5104,MT
5100409,Alto Garças,Sul Matogrossense,51013,Sul,5101,MT
5100508,Alto Paraguai,Centro Norte,51004,Centro-Norte,5105,MT
5100607,Alto Taquari,Sul Matogrossense,51013,Sul,5101,MT
5100805,Apiacás,Alto Tapajós,51001,Norte,5103,MT
5101001,Araguaiana,Garças Araguaia,51005,Leste,5104,MT
5101209,Araguainha,Sul Matogrossense,51013,Sul,5101,MT
5101258,Araputanga,Oeste Matogrossense,51011,Oeste,5102,MT
4323507,Vista Alegre,Região 15 - Caminho das Águas,43015,Norte,4311,RS
4322350,União da Serra,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4322376,Unistalda,Região 02 - Entre Rios,43002,Centro-oeste,4314,RS
4322400,Uruguaiana,Região 03 - Fronteira Oeste,43003,Centro-oeste,4314,RS
4322509,Vacaria,Região 24 - Campos de Cima da Serra,43024,Serra,4310,RS
4322525,Vale Verde,Região 28 - Vinte e Oito,43028,Vales,4308,RS
4322533,Vale do Sol,Região 28 - Vinte e Oito,43028,Vales,4308,RS
4322541,Vale Real,Região 26 - Uva Vale,43026,Serra,4310,RS
4322558,Vanini,Região 17 - Planalto,43017,Norte,4311,RS
5106273,Novo Horizonte do Norte,Vale dos Arinos,51016,Norte,5103,MT
5106281,Novo São Joaquim,Garças Araguaia,51005,Leste,5104,MT
5106299,Paranaíta,Alto Tapajós,51001,Norte,5103,MT
5106307,Paranatinga,Sul Matogrossense,51013,Sul,5101,MT
5106315,Novo Santo Antônio,Norte Araguaia Karajá,51009,Leste,5104,MT
5106372,Pedra Preta,Sul Matogrossense,51013,Sul,5101,MT
5106422,Peixoto de Azevedo,Vale do Peixoto,51015,Norte,5103,MT
4322806,Veranópolis,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4322855,Vespasiano Correa,Região 29 - Vales e Montanhas,43029,Vales,4308,RS
4323101,Vicente Dutra,Região 15 - Caminho das Águas,43015,Norte,4311,RS
3538303,Piquerobi,Extremo Oeste Paulista,35114,RRAS11,3532,SP
4323309,Vila Flores,Região 25 - Vinhedos e Basalto,43025,Serra,4310,RS
4323457,Vila Nova do Sul,Região 01 - Verdes Campos,43001,Centro-oeste,4314,RS
5106455,Planalto da Serra,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5106505,Poconé,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5106653,Pontal do Araguaia,Garças Araguaia,51005,Leste,5104,MT
5106703,Ponte Branca,Garças Araguaia,51005,Leste,5104,MT
5106752,Pontes e Lacerda,Sudoeste Matogrossense,51012,Oeste,5102,MT
5106778,Porto Alegre do Norte,Araguaia Xingu,51003,Leste,5104,MT
5106802,Porto dos Gaúchos,Vale dos Arinos,51016,Norte,5103,MT
5106828,Porto Esperidião,Oeste Matogrossense,51011,Oeste,5102,MT
5106851,Porto Estrela,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5107008,Poxoréo,Sul Matogrossense,51013,Sul,5101,MT
5107040,Primavera do Leste,Sul Matogrossense,51013,Sul,5101,MT
5107065,Querência,Médio Araguaia,51006,Leste,5104,MT
5006275,Paraíso das Águas,Campo Grande,50001,Campo Grande,5008,MS
5006309,Paranaíba,Três Lagoas,50004,Três Lagoas,5005,MS
5006358,Paranhos,Dourados,50003,Dourados,5006,MS
5006903,Porto Murtinho,Campo Grande,50001,Campo Grande,5008,MS
5007109,Ribas do Rio Pardo,Campo Grande,50001,Campo Grande,5008,MS
4323804,Xangri-lá,Região 04 - Belas Praias,43004,Metropolitana,4313,RS
5000708,Anastácio,Campo Grande,50001,Campo Grande,5008,MS
5213806,Morrinhos,Sul,52017,Centro Sudeste,5210,GO
5000807,Anaurilândia,Dourados,50003,Dourados,5006,MS
5001904,Bataguassu,Três Lagoas,50004,Três Lagoas,5005,MS
5002001,Batayporã,Dourados,50003,Dourados,5006,MS
5002100,Bela Vista,Campo Grande,50001,Campo Grande,5008,MS
5002159,Bodoquena,Campo Grande,50001,Campo Grande,5008,MS
5002209,Bonito,Campo Grande,50001,Campo Grande,5008,MS
5002308,Brasilândia,Três Lagoas,50004,Três Lagoas,5005,MS
5002407,Caarapó,Dourados,50003,Dourados,5006,MS
5002605,Camapuã,Campo Grande,50001,Campo Grande,5008,MS
3540002,Pompéia,Marília,35093,RRAS10,3533,SP
5002704,Campo Grande,Campo Grande,50001,Campo Grande,5008,MS
5002803,Caracol,Campo Grande,50001,Campo Grande,5008,MS
5002902,Cassilândia,Três Lagoas,50004,Três Lagoas,5005,MS
5002951,Chapadão do Sul,Campo Grande,50001,Campo Grande,5008,MS
5003108,Corguinho,Campo Grande,50001,Campo Grande,5008,MS
5003157,Coronel Sapucaia,Dourados,50003,Dourados,5006,MS
5003207,Corumbá,Corumbá,50002,Corumbá,5007,MS
5003256,Costa Rica,Campo Grande,50001,Campo Grande,5008,MS
5007208,Rio Brilhante,Dourados,50003,Dourados,5006,MS
5007307,Rio Negro,Campo Grande,50001,Campo Grande,5008,MS
5007406,Rio Verde de Mato Grosso,Campo Grande,50001,Campo Grande,5008,MS
5007505,Rochedo,Campo Grande,50001,Campo Grande,5008,MS
5007554,Santa Rita do Pardo,Três Lagoas,50004,Três Lagoas,5005,MS
